Bin index,yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3 rank
CP048235.1-9,42,536
CP048235.1-10,42,537
CP048235.1-11,15,1064
CP048235.1-12,43,518
CP048235.1-13,34,672
CP048235.1-14,136,53
CP048235.1-15,58,343
CP048235.1-16,189,22
CP048235.1-17,22,915
CP048235.1-18,87,172
CP048235.1-19,73,226
CP048235.1-20,136,54
CP048235.1-21,22,916
CP048235.1-22,51,422
CP048235.1-23,121,70
CP048235.1-24,287,4
CP048235.1-25,124,65
CP048235.1-26,58,344
CP048235.1-27,84,177
CP048235.1-28,41,555
CP048235.1-29,58,345
CP048235.1-30,101,115
CP048235.1-31,30,751
CP048235.1-32,23,891
CP048235.1-33,27,808
CP048235.1-34,66,280
CP048235.1-35,61,312
CP048235.1-36,20,964
CP048235.1-37,69,255
CP048235.1-38,13,1096
CP048235.1-39,18,995
CP048235.1-40,21,936
CP048235.1-41,25,853
CP048235.1-42,67,272
CP048235.1-43,128,59
CP048235.1-44,5,1207
CP048235.1-45,29,773
CP048235.1-46,74,221
CP048235.1-47,88,167
CP048235.1-48,79,196
CP048235.1-49,34,673
CP048235.1-50,69,256
CP048235.1-51,34,674
CP048235.1-52,16,1040
CP048235.1-53,66,281
CP048235.1-54,19,978
CP048235.1-55,59,335
CP048235.1-56,10,1143
CP048235.1-57,24,871
CP048235.1-58,22,917
CP048235.1-59,21,937
CP048235.1-60,46,483
CP048235.1-61,53,394
CP048235.1-62,52,411
CP048235.1-63,30,752
CP048235.1-64,39,582
CP048235.1-65,9,1151
CP048235.1-66,30,753
CP048235.1-67,21,938
CP048235.1-68,18,996
CP048235.1-69,38,599
CP048235.1-70,56,358
CP048235.1-71,15,1065
CP048235.1-72,18,997
CP048235.1-73,30,754
CP048235.1-74,56,359
CP048235.1-75,101,116
CP048235.1-76,26,826
CP048235.1-77,15,1066
CP048235.1-78,16,1041
CP048235.1-79,38,600
CP048235.1-80,51,423
CP048235.1-81,43,519
CP048235.1-82,45,493
CP048235.1-83,27,809
CP048235.1-84,28,795
CP048235.1-85,13,1097
CP048235.1-86,50,439
CP048235.1-87,20,965
CP048235.1-88,80,194
CP048235.1-89,24,872
CP048235.1-90,65,291
CP048235.1-91,51,424
CP048235.1-92,31,733
CP048235.1-93,3,1227
CP048236.1-0,17,1011
CP048236.1-1,1,1244
CP048236.1-2,11,1125
CP048236.1-3,79,197
CP048236.1-4,138,51
CP048236.1-5,189,23
CP048236.1-6,38,601
CP048236.1-7,73,227
CP048236.1-8,171,33
CP048236.1-9,124,66
CP048236.1-10,31,734
CP048236.1-11,149,44
CP048236.1-12,108,98
CP048236.1-13,91,148
CP048236.1-14,60,326
CP048236.1-15,74,222
CP048236.1-16,55,372
CP048236.1-17,43,520
CP048236.1-18,13,1098
CP048236.1-19,75,208
CP048236.1-20,84,178
CP048236.1-21,16,1042
CP048236.1-22,15,1067
CP048236.1-23,56,360
CP048236.1-24,26,827
CP048236.1-25,19,979
CP048236.1-26,51,425
CP048236.1-27,75,209
CP048236.1-28,67,273
CP048236.1-29,60,327
CP048236.1-30,19,980
CP048236.1-31,50,440
CP048236.1-32,20,966
CP048236.1-33,47,470
CP048236.1-34,6,1198
CP048236.1-35,32,715
CP048236.1-36,61,313
CP048236.1-37,22,918
CP048236.1-38,27,810
CP048236.1-39,91,149
CP048236.1-40,18,998
CP048236.1-41,19,981
CP048236.1-42,45,494
CP048236.1-43,22,919
CP048236.1-44,51,426
CP048236.1-45,13,1099
CP048236.1-46,20,967
CP048236.1-47,95,134
CP048236.1-48,11,1126
CP048236.1-49,23,892
CP048236.1-50,24,873
CP048236.1-51,90,157
CP048236.1-52,26,828
CP048236.1-53,36,636
CP048236.1-54,34,675
CP048236.1-55,53,395
CP048236.1-56,21,939
CP048236.1-57,75,210
CP048236.1-58,38,602
CP048236.1-59,33,693
CP048236.1-60,54,380
CP048236.1-61,9,1152
CP048236.1-62,26,829
CP048236.1-63,54,381
CP048236.1-64,79,198
CP048236.1-65,8,1172
CP048236.1-66,26,830
CP048236.1-67,18,999
CP048236.1-68,15,1068
CP048236.1-69,16,1043
CP048236.1-70,100,123
CP048236.1-71,34,676
CP048236.1-72,17,1012
CP048236.1-73,48,461
CP048236.1-74,25,854
CP048236.1-75,8,1173
CP048236.1-76,13,1100
CP048236.1-77,53,396
CP048236.1-78,19,982
CP048236.1-79,22,920
CP048236.1-80,4,1218
CP048236.1-81,26,831
CP048236.1-82,55,373
CP048236.1-83,24,874
CP048236.1-84,45,495
CP048236.1-85,3,1228
CP048236.1-86,46,484
CP048236.1-87,71,237
CP048236.1-88,31,735
CP048236.1-89,45,496
CP048236.1-90,23,893
CP048236.1-91,33,694
CP048236.1-92,53,397
CP048236.1-93,66,282
CP048236.1-94,26,832
CP048236.1-95,12,1111
CP048236.1-96,40,565
CP048236.1-97,6,1199
CP048236.1-98,68,264
CP048236.1-99,20,968
CP048236.1-100,2,1236
CP048237.1-0,0,1252
CP048237.1-1,2,1237
CP048237.1-2,34,677
CP048237.1-3,37,621
CP048237.1-4,35,655
CP048237.1-5,40,566
CP048237.1-6,23,894
CP048237.1-7,70,246
CP048237.1-8,33,695
CP048237.1-9,8,1174
CP048237.1-10,20,969
CP048237.1-11,39,583
CP048237.1-12,12,1112
CP048237.1-13,28,796
CP048237.1-14,24,875
CP048237.1-15,11,1127
CP048237.1-16,13,1101
CP048237.1-17,33,696
CP048237.1-18,30,755
CP048237.1-19,43,521
CP048237.1-20,35,656
CP048237.1-21,32,716
CP048237.1-22,23,895
CP048237.1-23,30,756
CP048237.1-24,75,211
CP048237.1-25,26,833
CP048237.1-26,7,1185
CP048237.1-27,15,1069
CP048237.1-28,32,717
CP048237.1-29,11,1128
CP048237.1-30,7,1186
CP048237.1-31,7,1187
CP048237.1-32,49,450
CP048237.1-33,32,718
CP048237.1-34,48,462
CP048237.1-35,36,637
CP048237.1-36,35,657
CP048237.1-37,16,1044
CP048237.1-38,60,328
CP048237.1-39,68,265
CP048237.1-40,82,187
CP048237.1-41,5,1208
CP048237.1-42,24,876
CP048237.1-43,23,896
CP048237.1-44,38,603
CP048237.1-45,6,1200
CP048237.1-46,43,522
CP048237.1-47,21,940
CP048237.1-48,75,212
CP048237.1-49,38,604
CP048237.1-50,2,1238
CP048237.1-51,61,314
CP048237.1-52,21,941
CP048237.1-53,19,983
CP048237.1-54,71,238
CP048237.1-55,28,797
CP048237.1-56,6,1201
CP048237.1-57,58,346
CP048237.1-58,25,855
CP048237.1-59,11,1129
CP048237.1-60,48,463
CP048237.1-61,66,283
CP048237.1-62,39,584
CP048237.1-63,35,658
CP048237.1-64,58,347
CP048237.1-65,43,523
CP048237.1-66,28,798
CP048237.1-67,38,605
CP048237.1-68,38,606
CP048237.1-69,34,678
CP048237.1-70,27,811
CP048237.1-71,37,622
CP048237.1-72,15,1070
CP048237.1-73,116,79
CP048237.1-74,40,567
CP048237.1-75,60,329
CP048237.1-76,17,1013
CP048237.1-77,18,1000
CP048237.1-78,42,538
CP048237.1-79,42,539
CP048237.1-80,33,697
CP048237.1-81,101,117
CP048237.1-82,102,112
CP048237.1-83,62,303
CP048237.1-84,38,607
CP048237.1-85,89,161
CP048237.1-86,115,80
CP048237.1-87,94,138
CP048237.1-88,53,398
CP048237.1-89,48,464
CP048237.1-90,61,315
CP048237.1-91,175,31
CP048237.1-92,90,158
CP048237.1-93,56,361
CP048237.1-94,75,213
CP048237.1-95,197,19
CP048237.1-96,53,399
CP048237.1-97,306,1
CP048237.1-98,164,36
CP048237.1-99,288,3
CP048237.1-100,64,295
CP048237.1-101,40,568
CP048237.1-102,69,257
CP048237.1-103,39,585
CP048237.1-104,49,451
CP048237.1-105,24,877
CP048238.1-0,3,1229
CP048238.1-1,0,1253
CP048238.1-2,39,586
CP048238.1-3,39,587
CP048238.1-4,104,106
CP048238.1-5,33,698
CP048238.1-6,75,214
CP048238.1-7,52,412
CP048238.1-8,69,258
CP048238.1-9,13,1102
CP048238.1-10,36,638
CP048238.1-11,49,452
CP048238.1-12,54,382
CP048238.1-13,39,588
CP048238.1-14,35,659
CP048238.1-15,91,150
CP048238.1-16,49,453
CP048238.1-17,109,95
CP048238.1-18,73,228
CP048238.1-19,69,259
CP048238.1-20,45,497
CP048238.1-21,20,970
CP048238.1-22,29,774
CP048238.1-23,10,1144
CP048238.1-24,17,1014
CP048238.1-25,54,383
CP048238.1-26,40,569
CP048238.1-27,96,131
CP048238.1-28,61,316
CP048238.1-29,112,85
CP048238.1-30,18,1001
CP048238.1-31,97,129
CP048238.1-32,61,317
CP048238.1-33,62,304
CP048238.1-34,46,485
CP048238.1-35,108,99
CP048238.1-36,111,87
CP048238.1-37,92,145
CP048238.1-38,62,305
CP048238.1-39,225,12
CP048238.1-40,178,30
CP048238.1-41,27,812
CP048238.1-42,37,623
CP048238.1-43,75,215
CP048238.1-44,254,7
CP048238.1-45,71,239
CP048238.1-46,22,921
CP048238.1-47,62,306
CP048238.1-48,82,188
CP048238.1-49,42,540
CP048238.1-50,31,736
CP048238.1-51,53,400
CP048238.1-52,25,856
CP048238.1-53,63,298
CP048238.1-54,72,233
CP048238.1-55,68,266
CP048238.1-56,39,589
CP048238.1-57,75,216
CP048238.1-58,0,1254
CP048238.1-59,27,813
CP048238.1-60,67,274
CP048238.1-61,0,1255
CP048238.1-62,13,1103
CP048238.1-63,9,1153
CP048238.1-64,17,1015
CP048238.1-65,6,1202
CP048238.1-66,29,775
CP048238.1-67,36,639
CP048238.1-68,85,176
CP048238.1-69,26,834
CP048238.1-70,97,130
CP048238.1-71,89,162
CP048238.1-72,33,699
CP048238.1-73,31,737
CP048238.1-74,0,1256
CP048238.1-75,3,1230
CP048239.1-0,4,1219
CP048239.1-1,0,1257
CP048239.1-2,14,1085
CP048239.1-3,101,118
CP048239.1-4,31,738
CP048239.1-5,66,284
CP048239.1-6,83,183
CP048239.1-7,12,1113
CP048239.1-8,53,401
CP048239.1-9,12,1114
CP048239.1-10,54,384
CP048239.1-11,24,878
CP048239.1-12,16,1045
CP048239.1-13,18,1002
CP048239.1-14,32,719
CP048239.1-15,108,100
CP048239.1-16,43,524
CP048239.1-17,137,52
CP048239.1-18,88,168
CP048239.1-19,42,541
CP048239.1-20,42,542
CP048239.1-21,42,543
CP048239.1-22,112,86
CP048239.1-23,249,8
CP048239.1-24,184,25
CP048239.1-25,55,374
CP048239.1-26,42,544
CP048239.1-27,123,67
CP048239.1-28,106,102
CP048239.1-29,75,217
CP048239.1-30,91,151
CP048239.1-31,90,159
CP048239.1-32,23,897
CP048239.1-33,74,223
CP048239.1-34,25,857
CP048239.1-35,35,660
CP048239.1-36,32,720
CP048239.1-37,10,1145
CP048239.1-38,45,498
CP048239.1-39,56,362
CP048239.1-40,65,292
CP048239.1-41,70,247
CP048239.1-42,51,427
CP048239.1-43,25,858
CP048239.1-44,52,413
CP048239.1-45,17,1016
CP048239.1-46,13,1104
CP048239.1-47,16,1046
CP048239.1-48,36,640
CP048239.1-49,42,545
CP048239.1-50,21,942
CP048239.1-51,35,661
CP048239.1-52,0,1258
CP048239.1-53,9,1154
CP048239.1-54,16,1047
CP048239.1-55,33,700
CP048239.1-56,11,1130
CP048239.1-57,15,1071
CP048239.1-58,15,1072
CP048239.1-59,31,739
CP048239.1-60,54,385
CP048239.1-61,54,386
CP048239.1-62,37,624
CP048239.1-63,5,1209
CP048239.1-64,30,757
CP048239.1-65,51,428
CP048239.1-66,29,776
CP048239.1-67,23,898
CP048239.1-68,41,556
CP048239.1-69,17,1017
CP048239.1-70,24,879
CP048239.1-71,32,721
CP048239.1-72,70,248
CP048239.1-73,40,570
CP048239.1-74,15,1073
CP048239.1-75,21,943
CP048239.1-76,50,441
CP048239.1-77,25,859
CP048239.1-78,19,984
CP048239.1-79,15,1074
CP048239.1-80,13,1105
CP048239.1-81,8,1175
CP048239.1-82,4,1220
CP048239.1-83,21,944
CP048239.1-84,23,899
CP048239.1-85,7,1188
CP048239.1-86,63,299
CP048239.1-87,34,679
CP048239.1-88,26,835
CP048239.1-89,24,880
CP048239.1-90,20,971
CP048239.1-91,15,1075
CP048239.1-92,26,836
CP048239.1-93,21,945
CP048239.1-94,51,429
CP048239.1-95,43,525
CP048239.1-96,34,680
CP048239.1-97,7,1189
CP048239.1-98,8,1176
CP048239.1-99,32,722
CP048239.1-100,26,837
CP048239.1-101,47,471
CP048239.1-102,31,740
CP048239.1-103,28,799
CP048239.1-104,19,985
CP048239.1-105,34,681
CP048239.1-106,51,430
CP048239.1-107,7,1190
CP048239.1-108,18,1003
CP048239.1-109,9,1155
CP048239.1-110,15,1076
CP048239.1-111,39,590
CP048239.1-112,43,526
CP048239.1-113,35,662
CP048239.1-114,31,741
CP048239.1-115,17,1018
CP048239.1-116,22,922
CP048239.1-117,47,472
CP048239.1-118,56,363
CP048239.1-119,42,546
CP048239.1-120,19,986
CP048239.1-121,16,1048
CP048239.1-122,1,1245
CP048239.1-123,0,1259
CP048239.1-124,3,1231
CP048240.1-0,7,1191
CP048240.1-1,1,1246
CP048240.1-2,51,431
CP048240.1-3,89,163
CP048240.1-4,39,591
CP048240.1-5,9,1156
CP048240.1-6,47,473
CP048240.1-7,89,164
CP048240.1-8,40,571
CP048240.1-9,37,625
CP048240.1-10,12,1115
CP048240.1-11,42,547
CP048240.1-12,28,800
CP048240.1-13,14,1086
CP048240.1-14,79,199
CP048240.1-15,49,454
CP048240.1-16,44,505
CP048240.1-17,46,486
CP048240.1-18,79,200
CP048240.1-19,104,107
CP048240.1-20,56,364
CP048240.1-21,53,402
CP048240.1-22,52,414
CP048240.1-23,72,234
CP048240.1-24,134,55
CP048240.1-25,226,11
CP048240.1-26,184,26
CP048240.1-27,201,18
CP048240.1-28,149,45
CP048240.1-29,152,41
CP048240.1-30,64,296
CP048240.1-31,53,403
CP048240.1-32,87,173
CP048240.1-33,43,527
CP048240.1-34,101,119
CP048240.1-35,14,1087
CP048240.1-36,27,814
CP048240.1-37,62,307
CP048240.1-38,55,375
CP048240.1-39,88,169
CP048240.1-40,110,92
CP048240.1-41,66,285
CP048240.1-42,48,465
CP048240.1-43,34,682
CP048240.1-44,33,701
CP048240.1-45,55,376
CP048240.1-46,38,608
CP048240.1-47,52,415
CP048240.1-48,65,293
CP048240.1-49,31,742
CP048240.1-50,32,723
CP048240.1-51,27,815
CP048240.1-52,23,900
CP048240.1-53,23,901
CP048240.1-54,11,1131
CP048240.1-55,17,1019
CP048240.1-56,74,224
CP048240.1-57,66,286
CP048240.1-58,60,330
CP048240.1-59,31,743
CP048240.1-60,35,663
CP048240.1-61,57,350
CP048240.1-62,5,1210
CP048240.1-63,31,744
CP048240.1-64,9,1157
CP048240.1-65,36,641
CP048240.1-66,21,946
CP048240.1-67,29,777
CP048240.1-68,17,1020
CP048240.1-69,34,683
CP048240.1-70,17,1021
CP048240.1-71,42,548
CP048240.1-72,76,204
CP048240.1-73,70,249
CP048240.1-74,51,432
CP048240.1-75,21,947
CP048240.1-76,47,474
CP048240.1-77,81,191
CP048240.1-78,23,902
CP048240.1-79,12,1116
CP048240.1-80,21,948
CP048240.1-81,36,642
CP048240.1-82,22,923
CP048240.1-83,15,1077
CP048240.1-84,36,643
CP048240.1-85,22,924
CP048240.1-86,30,758
CP048240.1-87,40,572
CP048240.1-88,107,101
CP048240.1-89,32,724
CP048240.1-90,14,1088
CP048240.1-91,47,475
CP048240.1-92,11,1132
CP048240.1-93,59,336
CP048240.1-94,9,1158
CP048240.1-95,35,664
CP048240.1-96,6,1203
CP048240.1-97,27,816
CP048240.1-98,25,860
CP048240.1-99,41,557
CP048240.1-100,18,1004
CP048240.1-101,9,1159
CP048240.1-102,18,1005
CP048240.1-103,36,644
CP048240.1-104,58,348
CP048240.1-105,30,759
CP048240.1-106,63,300
CP048240.1-107,59,337
CP048240.1-108,9,1160
CP048240.1-109,21,949
CP048240.1-110,21,950
CP048240.1-111,59,338
CP048240.1-112,34,684
CP048240.1-113,25,861
CP048240.1-114,8,1177
CP048240.1-115,54,387
CP048240.1-116,17,1022
CP048240.1-117,54,388
CP048240.1-118,47,476
CP048240.1-119,21,951
CP048240.1-120,53,404
CP048240.1-121,14,1089
CP048240.1-122,25,862
CP048240.1-123,36,645
CP048240.1-124,35,665
CP048240.1-125,20,972
CP048240.1-126,73,229
CP048240.1-127,70,250
CP048240.1-128,25,863
CP048240.1-129,62,308
CP048240.1-130,12,1117
CP048241.1-0,7,1192
CP048241.1-1,3,1232
CP048241.1-2,38,609
CP048241.1-3,38,610
CP048241.1-4,53,405
CP048241.1-5,44,506
CP048241.1-6,23,903
CP048241.1-7,74,225
CP048241.1-8,8,1178
CP048241.1-9,82,189
CP048241.1-10,25,864
CP048241.1-11,92,146
CP048241.1-12,26,838
CP048241.1-13,11,1133
CP048241.1-14,33,702
CP048241.1-15,36,646
CP048241.1-16,31,745
CP048241.1-17,18,1006
CP048241.1-18,75,218
CP048241.1-19,5,1211
CP048241.1-20,5,1212
CP048241.1-21,9,1161
CP048241.1-22,86,175
CP048241.1-23,10,1146
CP048241.1-24,20,973
CP048241.1-25,23,904
CP048241.1-26,11,1134
CP048241.1-27,23,905
CP048241.1-28,16,1049
CP048241.1-29,36,647
CP048241.1-30,22,925
CP048241.1-31,14,1090
CP048241.1-32,17,1023
CP048241.1-33,34,685
CP048241.1-34,16,1050
CP048241.1-35,76,205
CP048241.1-36,20,974
CP048241.1-37,37,626
CP048241.1-38,48,466
CP048241.1-39,29,778
CP048241.1-40,37,627
CP048241.1-41,10,1147
CP048241.1-42,29,779
CP048241.1-43,18,1007
CP048241.1-44,46,487
CP048241.1-45,55,377
CP048241.1-46,69,260
CP048241.1-47,61,318
CP048241.1-48,39,592
CP048241.1-49,46,488
CP048241.1-50,56,365
CP048241.1-51,30,760
CP048241.1-52,14,1091
CP048241.1-53,9,1162
CP048241.1-54,47,477
CP048241.1-55,36,648
CP048241.1-56,29,780
CP048241.1-57,54,389
CP048241.1-58,41,558
CP048241.1-59,19,987
CP048241.1-60,16,1051
CP048241.1-61,52,416
CP048241.1-62,37,628
CP048241.1-63,24,881
CP048241.1-64,24,882
CP048241.1-65,33,703
CP048241.1-66,61,319
CP048241.1-67,49,455
CP048241.1-68,79,201
CP048241.1-69,57,351
CP048241.1-70,10,1148
CP048241.1-71,21,952
CP048241.1-72,25,865
CP048241.1-73,33,704
CP048241.1-74,43,528
CP048241.1-75,50,442
CP048241.1-76,37,629
CP048241.1-77,29,781
CP048241.1-78,59,339
CP048241.1-79,95,135
CP048241.1-80,8,1179
CP048241.1-81,27,817
CP048241.1-82,20,975
CP048241.1-83,62,309
CP048241.1-84,44,507
CP048241.1-85,70,251
CP048241.1-86,47,478
CP048241.1-87,21,953
CP048241.1-88,44,508
CP048241.1-89,52,417
CP048241.1-90,48,467
CP048241.1-91,92,147
CP048241.1-92,111,88
CP048241.1-93,56,366
CP048241.1-94,66,287
CP048241.1-95,43,529
CP048241.1-96,9,1163
CP048241.1-97,26,839
CP048241.1-98,109,96
CP048241.1-99,12,1118
CP048241.1-100,50,443
CP048241.1-101,17,1024
CP048241.1-102,60,331
CP048241.1-103,64,297
CP048241.1-104,16,1052
CP048241.1-105,34,686
CP048241.1-106,41,559
CP048241.1-107,29,782
CP048241.1-108,40,573
CP048241.1-109,17,1025
CP048241.1-110,68,267
CP048241.1-111,13,1106
CP048241.1-112,17,1026
CP048241.1-113,16,1053
CP048241.1-114,19,988
CP048241.1-115,57,352
CP048241.1-116,59,340
CP048241.1-117,70,252
CP048241.1-118,36,649
CP048241.1-119,42,549
CP048241.1-120,32,725
