Bin index,yH299-parent-pool3_normalized,yH299-parent-pool3_normalized rank
CP048235.1-2,2,1204
CP048235.1-3,41,266
CP048235.1-4,45,225
CP048235.1-5,71,80
CP048235.1-6,6,1093
CP048235.1-7,40,276
CP048235.1-8,74,68
CP048235.1-9,22,570
CP048235.1-10,26,493
CP048235.1-11,8,1029
CP048235.1-12,25,510
CP048235.1-13,19,654
CP048235.1-14,81,57
CP048235.1-15,25,511
CP048235.1-16,116,22
CP048235.1-17,12,891
CP048235.1-18,57,137
CP048235.1-19,53,154
CP048235.1-20,70,84
CP048235.1-21,13,853
CP048235.1-22,34,341
CP048235.1-23,82,56
CP048235.1-24,173,4
CP048235.1-25,73,73
CP048235.1-26,21,602
CP048235.1-27,62,114
CP048235.1-28,14,824
CP048235.1-29,30,405
CP048235.1-30,69,88
CP048235.1-31,23,551
CP048235.1-32,15,788
CP048235.1-33,18,686
CP048235.1-34,42,252
CP048235.1-35,32,376
CP048235.1-36,10,959
CP048235.1-37,47,202
CP048235.1-38,6,1094
CP048235.1-39,10,960
CP048235.1-40,12,892
CP048235.1-41,22,571
CP048235.1-42,34,342
CP048235.1-43,74,69
CP048235.1-44,1,1226
CP048235.1-45,13,854
CP048235.1-46,33,359
CP048235.1-47,50,183
CP048235.1-48,43,245
CP048235.1-49,13,855
CP048235.1-50,54,149
CP048235.1-51,15,789
CP048235.1-52,7,1058
CP048235.1-53,42,253
CP048235.1-54,9,994
CP048235.1-55,32,377
CP048235.1-56,13,856
CP048235.1-57,8,1030
CP048235.1-58,9,995
CP048235.1-59,9,996
CP048235.1-60,35,332
CP048235.1-61,26,494
CP048235.1-62,27,461
CP048235.1-63,23,552
CP048235.1-64,21,603
CP048235.1-65,4,1152
CP048235.1-66,14,825
CP048235.1-67,8,1031
CP048235.1-68,13,857
CP048235.1-69,31,392
CP048235.1-70,48,194
CP048235.1-71,9,997
CP048235.1-72,13,858
CP048235.1-73,18,687
CP048235.1-74,30,406
CP048235.1-75,69,89
CP048235.1-76,13,859
CP048235.1-77,10,961
CP048235.1-78,8,1032
CP048235.1-79,21,604
CP048235.1-80,24,527
CP048235.1-81,22,572
CP048235.1-82,12,893
CP048235.1-83,19,655
CP048235.1-84,8,1033
CP048235.1-85,7,1059
CP048235.1-86,24,528
CP048235.1-87,11,928
CP048235.1-88,42,254
CP048235.1-89,18,688
CP048235.1-90,45,226
CP048235.1-91,21,605
CP048235.1-92,15,790
CP048235.1-93,1,1227
CP048236.1-0,3,1173
CP048236.1-1,1,1228
CP048236.1-2,4,1153
CP048236.1-3,65,103
CP048236.1-4,77,63
CP048236.1-5,137,12
CP048236.1-6,19,656
CP048236.1-7,47,203
CP048236.1-8,106,32
CP048236.1-9,68,93
CP048236.1-10,27,462
CP048236.1-11,90,45
CP048236.1-12,60,123
CP048236.1-13,46,213
CP048236.1-14,27,463
CP048236.1-15,31,393
CP048236.1-16,39,287
CP048236.1-17,22,573
CP048236.1-18,13,860
CP048236.1-19,56,140
CP048236.1-20,57,138
CP048236.1-21,7,1060
CP048236.1-22,10,962
CP048236.1-23,30,407
CP048236.1-24,19,657
CP048236.1-25,18,689
CP048236.1-26,34,343
CP048236.1-27,30,408
CP048236.1-28,46,214
CP048236.1-29,36,324
CP048236.1-30,7,1061
CP048236.1-31,27,464
CP048236.1-32,22,574
CP048236.1-33,17,715
CP048236.1-34,6,1095
CP048236.1-35,27,465
CP048236.1-36,33,360
CP048236.1-37,19,658
CP048236.1-38,18,690
CP048236.1-39,47,204
CP048236.1-40,11,929
CP048236.1-41,7,1062
CP048236.1-42,24,529
CP048236.1-43,14,826
CP048236.1-44,18,691
CP048236.1-45,6,1096
CP048236.1-46,8,1034
CP048236.1-47,71,81
CP048236.1-48,4,1154
CP048236.1-49,10,963
CP048236.1-50,13,861
CP048236.1-51,53,155
CP048236.1-52,15,791
CP048236.1-53,23,553
CP048236.1-54,14,827
CP048236.1-55,38,301
CP048236.1-56,18,692
CP048236.1-57,44,232
CP048236.1-58,27,466
CP048236.1-59,26,495
CP048236.1-60,30,409
CP048236.1-61,3,1174
CP048236.1-62,13,862
CP048236.1-63,35,333
CP048236.1-64,37,311
CP048236.1-65,6,1097
CP048236.1-66,20,623
CP048236.1-67,13,863
CP048236.1-68,7,1063
CP048236.1-69,13,864
CP048236.1-70,38,302
CP048236.1-71,21,606
CP048236.1-72,7,1064
CP048236.1-73,27,467
CP048236.1-74,27,468
CP048236.1-75,8,1035
CP048236.1-76,3,1175
CP048236.1-77,28,446
CP048236.1-78,11,930
CP048236.1-79,9,998
CP048236.1-80,3,1176
CP048236.1-81,14,828
CP048236.1-82,27,469
CP048236.1-83,14,829
CP048236.1-84,26,496
CP048236.1-85,1,1229
CP048236.1-86,32,378
CP048236.1-87,52,167
CP048236.1-88,21,607
CP048236.1-89,23,554
CP048236.1-90,15,792
CP048236.1-91,24,530
CP048236.1-92,38,303
CP048236.1-93,43,246
CP048236.1-94,18,693
CP048236.1-95,5,1128
CP048236.1-96,20,624
CP048236.1-97,6,1098
CP048236.1-98,37,312
CP048236.1-99,6,1099
CP048237.1-0,1,1230
CP048237.1-1,1,1231
CP048237.1-2,23,555
CP048237.1-3,27,470
CP048237.1-4,30,410
CP048237.1-5,16,746
CP048237.1-6,6,1100
CP048237.1-7,46,215
CP048237.1-8,25,512
CP048237.1-9,6,1101
CP048237.1-10,7,1065
CP048237.1-11,13,865
CP048237.1-12,11,931
CP048237.1-13,19,659
CP048237.1-14,24,531
CP048237.1-15,6,1102
CP048237.1-16,5,1129
CP048237.1-17,7,1066
CP048237.1-18,16,747
CP048237.1-19,22,575
CP048237.1-20,14,830
CP048237.1-21,12,894
CP048237.1-22,19,660
CP048237.1-23,19,661
CP048237.1-24,32,379
CP048237.1-25,12,895
CP048237.1-26,9,999
CP048237.1-27,7,1067
CP048237.1-28,17,716
CP048237.1-29,5,1130
CP048237.1-30,6,1103
CP048237.1-31,6,1104
CP048237.1-32,15,793
CP048237.1-33,10,964
CP048237.1-34,20,625
CP048237.1-35,21,608
CP048237.1-36,22,576
CP048237.1-37,10,965
CP048237.1-38,35,334
CP048237.1-39,41,267
CP048237.1-40,44,233
CP048237.1-41,8,1036
CP048237.1-42,10,966
CP048237.1-43,13,866
CP048237.1-44,15,794
CP048237.1-45,3,1177
CP048237.1-46,15,795
CP048237.1-47,9,1000
CP048237.1-48,32,380
CP048237.1-49,21,609
CP048237.1-50,0,1246
CP048237.1-51,37,313
CP048237.1-52,9,1001
CP048237.1-53,8,1037
CP048237.1-54,46,216
CP048237.1-55,14,831
CP048237.1-56,4,1155
CP048237.1-57,26,497
CP048237.1-58,6,1105
CP048237.1-59,2,1205
CP048237.1-60,29,423
CP048237.1-61,41,268
CP048237.1-62,18,694
CP048237.1-63,17,717
CP048237.1-64,39,288
CP048237.1-65,27,471
CP048237.1-66,23,556
CP048237.1-67,15,796
CP048237.1-68,20,626
CP048237.1-69,19,662
CP048237.1-70,19,663
CP048237.1-71,19,664
CP048237.1-72,3,1178
CP048237.1-73,74,70
CP048237.1-74,32,381
CP048237.1-75,34,344
CP048237.1-76,12,896
CP048237.1-77,13,867
CP048237.1-78,26,498
CP048237.1-79,20,627
CP048237.1-80,24,532
CP048237.1-81,49,190
CP048237.1-82,60,124
CP048237.1-83,44,234
CP048237.1-84,15,797
CP048237.1-85,48,195
CP048237.1-86,48,196
CP048237.1-87,56,141
CP048237.1-88,50,184
CP048237.1-89,24,533
CP048237.1-90,28,447
CP048237.1-91,114,25
CP048237.1-92,47,205
CP048237.1-93,17,718
CP048237.1-94,40,277
CP048237.1-95,132,15
CP048237.1-96,39,289
CP048237.1-97,236,1
CP048237.1-98,106,33
CP048237.1-99,168,5
CP048237.1-100,31,394
CP048237.1-101,20,628
CP048237.1-102,29,424
CP048237.1-103,20,629
CP048237.1-104,38,304
CP048237.1-105,15,798
CP048238.1-0,3,1179
CP048238.1-1,0,1247
CP048238.1-2,37,314
CP048238.1-3,15,799
CP048238.1-4,61,119
CP048238.1-5,16,748
CP048238.1-6,58,130
CP048238.1-7,28,448
CP048238.1-8,37,315
CP048238.1-9,13,868
CP048238.1-10,15,800
CP048238.1-11,41,269
CP048238.1-12,29,425
CP048238.1-13,30,411
CP048238.1-14,13,869
CP048238.1-15,52,168
CP048238.1-16,20,630
CP048238.1-17,63,111
CP048238.1-18,33,361
CP048238.1-19,44,235
CP048238.1-20,20,631
CP048238.1-21,10,967
CP048238.1-22,19,665
CP048238.1-23,9,1002
CP048238.1-24,13,870
CP048238.1-25,31,395
CP048238.1-26,15,801
CP048238.1-27,55,146
CP048238.1-28,42,255
CP048238.1-29,58,131
CP048238.1-30,7,1068
CP048238.1-31,49,191
CP048238.1-32,54,150
CP048238.1-33,38,305
CP048238.1-34,13,871
CP048238.1-35,81,58
CP048238.1-36,68,94
CP048238.1-37,56,142
CP048238.1-38,30,412
CP048238.1-39,131,16
CP048238.1-40,136,13
CP048238.1-41,19,666
CP048238.1-42,26,499
CP048238.1-43,43,247
CP048238.1-44,157,7
CP048238.1-45,39,290
CP048238.1-46,4,1156
CP048238.1-47,36,325
CP048238.1-48,52,169
CP048238.1-49,19,667
CP048238.1-50,15,802
CP048238.1-51,36,326
CP048238.1-52,17,719
CP048238.1-53,39,291
CP048238.1-54,41,270
CP048238.1-55,46,217
CP048238.1-56,32,382
CP048238.1-57,47,206
CP048238.1-58,0,1248
CP048238.1-59,16,749
CP048238.1-60,35,335
CP048238.1-61,0,1249
CP048238.1-62,5,1131
CP048238.1-63,4,1157
CP048238.1-64,5,1132
CP048238.1-65,5,1133
CP048238.1-66,10,968
CP048238.1-67,24,534
CP048238.1-68,51,175
CP048238.1-69,15,803
CP048238.1-70,56,143
CP048238.1-71,44,236
CP048238.1-72,12,897
CP048238.1-73,26,500
CP048238.1-74,0,1250
CP048238.1-75,5,1134
CP048239.1-0,4,1158
CP048239.1-1,0,1251
CP048239.1-2,6,1106
CP048239.1-3,47,207
CP048239.1-4,25,513
CP048239.1-5,41,271
CP048239.1-6,62,115
CP048239.1-7,7,1069
CP048239.1-8,35,336
CP048239.1-9,5,1135
CP048239.1-10,47,208
CP048239.1-11,7,1070
CP048239.1-12,15,804
CP048239.1-13,6,1107
CP048239.1-14,19,668
CP048239.1-15,51,176
CP048239.1-16,29,426
CP048239.1-17,75,66
CP048239.1-18,69,90
CP048239.1-19,27,472
CP048239.1-20,35,337
CP048239.1-21,18,695
CP048239.1-22,59,126
CP048239.1-23,165,6
CP048239.1-24,119,20
CP048239.1-25,37,316
CP048239.1-26,14,832
CP048239.1-27,74,71
CP048239.1-28,50,185
CP048239.1-29,44,237
CP048239.1-30,59,127
CP048239.1-31,48,197
CP048239.1-32,18,696
CP048239.1-33,32,383
CP048239.1-34,14,833
CP048239.1-35,20,632
CP048239.1-36,17,720
CP048239.1-37,1,1232
CP048239.1-38,26,501
CP048239.1-39,30,413
CP048239.1-40,42,256
CP048239.1-41,40,278
CP048239.1-42,18,697
CP048239.1-43,9,1003
CP048239.1-44,29,427
CP048239.1-45,10,969
CP048239.1-46,7,1071
CP048239.1-47,6,1108
CP048239.1-48,9,1004
CP048239.1-49,11,932
CP048239.1-50,6,1109
CP048239.1-51,9,1005
CP048239.1-52,1,1233
CP048239.1-53,12,898
CP048239.1-54,10,970
CP048239.1-55,14,834
CP048239.1-56,8,1038
CP048239.1-57,3,1180
CP048239.1-58,6,1110
CP048239.1-59,15,805
CP048239.1-60,38,306
CP048239.1-61,27,473
CP048239.1-62,20,633
CP048239.1-63,3,1181
CP048239.1-64,17,721
CP048239.1-65,27,474
CP048239.1-66,16,750
CP048239.1-67,8,1039
CP048239.1-68,23,557
CP048239.1-69,5,1136
CP048239.1-70,12,899
CP048239.1-71,21,610
CP048239.1-72,35,338
CP048239.1-73,25,514
CP048239.1-74,12,900
CP048239.1-75,10,971
CP048239.1-76,15,806
CP048239.1-77,12,901
CP048239.1-78,14,835
CP048239.1-79,9,1006
CP048239.1-80,4,1159
CP048239.1-81,10,972
CP048239.1-82,1,1234
CP048239.1-83,10,973
CP048239.1-84,11,933
CP048239.1-85,0,1252
CP048239.1-86,32,384
CP048239.1-87,29,428
CP048239.1-88,16,751
CP048239.1-89,10,974
CP048239.1-90,16,752
CP048239.1-91,13,872
CP048239.1-92,6,1111
CP048239.1-93,12,902
CP048239.1-94,20,634
CP048239.1-95,25,515
CP048239.1-96,17,722
CP048239.1-97,3,1182
CP048239.1-98,9,1007
CP048239.1-99,16,753
CP048239.1-100,20,635
CP048239.1-101,19,669
CP048239.1-102,22,577
CP048239.1-103,11,934
CP048239.1-104,5,1137
CP048239.1-105,15,807
CP048239.1-106,18,698
CP048239.1-107,3,1183
CP048239.1-108,2,1206
CP048239.1-109,7,1072
CP048239.1-110,14,836
CP048239.1-111,14,837
CP048239.1-112,26,502
CP048239.1-113,17,723
CP048239.1-114,14,838
CP048239.1-115,17,724
CP048239.1-116,17,725
CP048239.1-117,19,670
CP048239.1-118,27,475
CP048239.1-119,22,578
CP048239.1-120,7,1073
CP048239.1-121,8,1040
CP048239.1-122,1,1235
CP048240.1-0,1,1236
CP048240.1-1,0,1253
CP048240.1-2,33,362
CP048240.1-3,47,209
CP048240.1-4,16,754
CP048240.1-5,6,1112
CP048240.1-6,36,327
CP048240.1-7,40,279
CP048240.1-8,18,699
CP048240.1-9,16,755
CP048240.1-10,7,1074
CP048240.1-11,16,756
CP048240.1-12,20,636
CP048240.1-13,9,1008
CP048240.1-14,66,100
CP048240.1-15,32,385
CP048240.1-16,34,345
CP048240.1-17,28,449
CP048240.1-18,51,177
CP048240.1-19,68,95
CP048240.1-20,32,386
CP048240.1-21,27,476
CP048240.1-22,28,450
CP048240.1-23,36,328
CP048240.1-24,71,82
CP048240.1-25,133,14
CP048240.1-26,115,24
CP048240.1-27,140,10
CP048240.1-28,97,40
CP048240.1-29,95,42
CP048240.1-30,34,346
CP048240.1-31,42,257
CP048240.1-32,53,156
CP048240.1-33,34,347
CP048240.1-34,74,72
CP048240.1-35,8,1041
CP048240.1-36,21,611
CP048240.1-37,46,218
CP048240.1-38,33,363
CP048240.1-39,33,364
CP048240.1-40,72,77
CP048240.1-41,27,477
CP048240.1-42,34,348
CP048240.1-43,20,637
CP048240.1-44,26,503
CP048240.1-45,40,280
CP048240.1-46,24,535
CP048240.1-47,20,638
CP048240.1-48,33,365
CP048240.1-49,18,700
CP048240.1-50,31,396
CP048240.1-51,16,757
CP048240.1-52,22,579
CP048240.1-53,12,903
CP048240.1-54,8,1042
CP048240.1-55,6,1113
CP048240.1-56,45,227
CP048240.1-57,48,198
CP048240.1-58,27,478
CP048240.1-59,16,758
CP048240.1-60,20,639
CP048240.1-61,39,292
CP048240.1-62,9,1009
CP048240.1-63,16,759
CP048240.1-64,2,1207
CP048240.1-65,17,726
CP048240.1-66,9,1010
CP048240.1-67,15,808
CP048240.1-68,8,1043
CP048240.1-69,20,640
CP048240.1-70,6,1114
CP048240.1-71,21,612
CP048240.1-72,62,116
CP048240.1-73,41,272
CP048240.1-74,25,516
CP048240.1-75,12,904
CP048240.1-76,27,479
CP048240.1-77,33,366
CP048240.1-78,8,1044
CP048240.1-79,7,1075
CP048240.1-80,9,1011
CP048240.1-81,10,975
CP048240.1-82,5,1138
CP048240.1-83,8,1045
CP048240.1-84,22,580
CP048240.1-85,15,809
CP048240.1-86,18,701
CP048240.1-87,28,451
CP048240.1-88,65,104
CP048240.1-89,14,839
CP048240.1-90,6,1115
CP048240.1-91,24,536
CP048240.1-92,7,1076
CP048240.1-93,22,581
CP048240.1-94,4,1160
CP048240.1-95,15,810
CP048240.1-96,4,1161
CP048240.1-97,16,760
CP048240.1-98,11,935
CP048240.1-99,20,641
CP048240.1-100,8,1046
CP048240.1-101,5,1139
CP048240.1-102,6,1116
CP048240.1-103,19,671
CP048240.1-104,29,429
CP048240.1-105,16,761
CP048240.1-106,34,349
CP048240.1-107,44,238
CP048240.1-108,2,1208
CP048240.1-109,11,936
CP048240.1-110,12,905
CP048240.1-111,40,281
CP048240.1-112,24,537
CP048240.1-113,13,873
CP048240.1-114,2,1209
CP048240.1-115,43,248
CP048240.1-116,23,558
CP048240.1-117,39,293
CP048240.1-118,23,559
CP048240.1-119,9,1012
CP048240.1-120,23,560
CP048240.1-121,12,906
CP048240.1-122,12,907
CP048240.1-123,16,762
CP048240.1-124,16,763
CP048240.1-125,16,764
CP048240.1-126,49,192
CP048240.1-127,38,307
CP048240.1-128,13,874
CP048240.1-129,32,387
CP048240.1-130,5,1140
CP048241.1-0,3,1184
CP048241.1-1,5,1141
CP048241.1-2,26,504
CP048241.1-3,18,702
CP048241.1-4,34,350
CP048241.1-5,21,613
CP048241.1-6,12,908
CP048241.1-7,46,219
CP048241.1-8,4,1162
CP048241.1-9,45,228
CP048241.1-10,12,909
CP048241.1-11,53,157
CP048241.1-12,8,1047
CP048241.1-13,5,1142
CP048241.1-14,19,672
CP048241.1-15,22,582
CP048241.1-16,10,976
CP048241.1-17,3,1185
CP048241.1-18,56,144
CP048241.1-19,3,1186
CP048241.1-20,2,1210
CP048241.1-21,8,1048
CP048241.1-22,65,105
CP048241.1-23,5,1143
CP048241.1-24,13,875
CP048241.1-25,11,937
CP048241.1-26,5,1144
CP048241.1-27,13,876
CP048241.1-28,7,1077
CP048241.1-29,15,811
CP048241.1-30,8,1049
CP048241.1-31,4,1163
CP048241.1-32,8,1050
CP048241.1-33,30,414
CP048241.1-34,11,938
CP048241.1-35,49,193
CP048241.1-36,14,840
CP048241.1-37,17,727
CP048241.1-38,36,329
CP048241.1-39,17,728
CP048241.1-40,18,703
CP048241.1-41,2,1211
CP048241.1-42,22,583
CP048241.1-43,8,1051
CP048241.1-44,32,388
CP048241.1-45,28,452
CP048241.1-46,28,453
CP048241.1-47,39,294
CP048241.1-48,24,538
CP048241.1-49,34,351
CP048241.1-50,30,415
CP048241.1-51,16,765
CP048241.1-52,4,1164
CP048241.1-53,6,1117
CP048241.1-54,29,430
CP048241.1-55,17,729
CP048241.1-56,13,877
CP048241.1-57,31,397
CP048241.1-58,22,584
CP048241.1-59,17,730
CP048241.1-60,12,910
CP048241.1-61,34,352
CP048241.1-62,16,766
CP048241.1-63,15,812
CP048241.1-64,23,561
CP048241.1-65,20,642
CP048241.1-66,38,308
CP048241.1-67,19,673
CP048241.1-68,51,178
CP048241.1-69,37,317
CP048241.1-70,11,939
CP048241.1-71,5,1145
CP048241.1-72,17,731
CP048241.1-73,16,767
CP048241.1-74,31,398
CP048241.1-75,31,399
CP048241.1-76,29,431
CP048241.1-77,10,977
CP048241.1-78,36,330
CP048241.1-79,58,132
CP048241.1-80,2,1212
CP048241.1-81,13,878
CP048241.1-82,7,1078
CP048241.1-83,30,416
CP048241.1-84,31,400
CP048241.1-85,37,318
CP048241.1-86,26,505
CP048241.1-87,16,768
CP048241.1-88,31,401
CP048241.1-89,41,273
CP048241.1-90,22,585
CP048241.1-91,54,151
CP048241.1-92,73,74
CP048241.1-93,34,353
CP048241.1-94,46,220
CP048241.1-95,25,517
CP048241.1-96,3,1187
CP048241.1-97,12,911
CP048241.1-98,72,78
CP048241.1-99,14,841
CP048241.1-100,24,539
CP048241.1-101,6,1118
CP048241.1-102,37,319
CP048241.1-103,39,295
CP048241.1-104,6,1119
CP048241.1-105,14,842
CP048241.1-106,32,389
CP048241.1-107,14,843
CP048241.1-108,23,562
CP048241.1-109,15,813
CP048241.1-110,37,320
CP048241.1-111,11,940
CP048241.1-112,6,1120
CP048241.1-113,9,1013
CP048241.1-114,9,1014
CP048241.1-115,33,367
CP048241.1-116,21,614
CP048241.1-117,51,179
CP048241.1-118,29,432
CP048241.1-119,25,518
CP048241.1-120,25,519
CP048241.1-121,6,1121
CP048241.1-122,5,1146
CP048241.1-123,34,354
CP048241.1-124,50,186
