Bin index,yH298-H2O2-treated-facs-pool1,yH298-H2O2-treated-facs-pool1 rank
CP048232.1-23,59,193
CP048232.1-24,74,119
CP048232.1-25,16,866
CP048232.1-26,18,800
CP048232.1-27,39,379
CP048232.1-28,44,310
CP048232.1-29,27,581
CP048232.1-30,27,582
CP048232.1-31,93,67
CP048232.1-32,54,216
CP048232.1-33,35,443
CP048232.1-34,45,294
CP048232.1-35,41,349
CP048232.1-36,120,36
CP048232.1-37,110,46
CP048232.1-38,94,65
CP048232.1-39,100,56
CP048232.1-40,146,20
CP048232.1-41,168,11
CP048232.1-42,120,37
CP048232.1-43,227,2
CP048232.1-44,94,66
CP048232.1-45,115,43
CP048232.1-46,56,211
CP048232.1-47,108,49
CP048232.1-48,47,276
CP048232.1-49,20,752
CP048232.1-50,44,311
CP048232.1-51,20,753
CP048232.1-52,19,772
CP048232.1-53,6,1126
CP048232.1-54,0,1247
CP048232.1-55,1,1229
CP048233.1-0,1,1230
CP048233.1-1,8,1083
CP048233.1-2,95,64
CP048233.1-3,40,363
CP048233.1-4,5,1151
CP048233.1-5,50,251
CP048233.1-6,28,563
CP048233.1-7,37,410
CP048233.1-8,52,230
CP048233.1-9,82,90
CP048233.1-10,57,205
CP048233.1-11,6,1127
CP048233.1-12,36,427
CP048233.1-13,26,610
CP048233.1-14,18,801
CP048233.1-15,9,1054
CP048233.1-16,36,428
CP048233.1-17,11,997
CP048233.1-18,69,140
CP048233.1-19,37,411
CP048233.1-20,7,1107
CP048233.1-21,17,831
CP048233.1-22,16,867
CP048233.1-23,11,998
CP048233.1-24,41,350
CP048233.1-25,14,923
CP048233.1-26,11,999
CP048233.1-27,8,1084
CP048233.1-28,1,1231
CP048233.1-29,9,1055
CP048233.1-30,16,868
CP048233.1-31,6,1128
CP048233.1-32,3,1197
CP048233.1-33,9,1056
CP048233.1-34,16,869
CP048233.1-35,12,965
CP048233.1-36,17,832
CP048233.1-37,16,870
CP048233.1-38,26,611
CP048233.1-39,40,364
CP048233.1-40,29,549
CP048233.1-41,8,1085
CP048233.1-42,31,504
CP048233.1-43,20,754
CP048233.1-44,30,523
CP048233.1-45,23,685
CP048233.1-46,18,802
CP048233.1-47,42,340
CP048233.1-48,22,704
CP048233.1-49,61,179
CP048233.1-50,33,471
CP048233.1-51,24,661
CP048233.1-52,17,833
CP048233.1-53,83,87
CP048233.1-54,59,194
CP048233.1-55,123,35
CP048233.1-56,39,380
CP048233.1-57,86,76
CP048233.1-58,73,124
CP048233.1-59,77,104
CP048233.1-60,110,47
CP048233.1-61,59,195
CP048233.1-62,61,180
CP048233.1-63,44,312
CP048233.1-64,149,18
CP048233.1-65,25,630
CP048233.1-66,106,50
CP048233.1-67,40,365
CP048233.1-68,74,120
CP048233.1-69,3,1198
CP048233.1-70,2,1213
CP048234.1-0,0,1248
CP048234.1-1,6,1129
CP048234.1-2,3,1199
CP048234.1-3,1,1232
CP048234.1-4,12,966
CP048234.1-5,9,1057
CP048234.1-6,18,803
CP048234.1-7,15,893
CP048234.1-8,13,944
CP048234.1-9,26,612
CP048234.1-10,11,1000
CP048234.1-11,12,967
CP048234.1-12,61,181
CP048234.1-13,44,313
CP048234.1-14,39,381
CP048234.1-15,25,631
CP048234.1-16,21,731
CP048234.1-17,28,564
CP048234.1-18,26,613
CP048234.1-19,61,182
CP048234.1-20,51,245
CP048234.1-21,47,277
CP048234.1-22,82,91
CP048234.1-23,187,8
CP048234.1-24,76,110
CP048234.1-25,97,60
CP048234.1-26,104,52
CP048234.1-27,66,150
CP048234.1-28,62,169
CP048234.1-29,48,265
CP048234.1-30,78,99
CP048234.1-31,109,48
CP048234.1-32,52,231
CP048234.1-33,60,186
CP048234.1-34,10,1025
CP048234.1-35,16,871
CP048234.1-36,85,79
CP048234.1-37,30,524
CP048234.1-38,27,583
CP048234.1-39,77,105
CP048234.1-40,21,732
CP048234.1-41,35,444
CP048234.1-42,19,773
CP048234.1-43,63,166
CP048234.1-44,90,70
CP048234.1-45,23,686
CP048234.1-46,58,196
CP048234.1-47,35,445
CP048234.1-48,17,834
CP048234.1-49,62,170
CP048234.1-50,58,197
CP048234.1-51,10,1026
CP048234.1-52,37,412
CP048234.1-53,26,614
CP048234.1-54,11,1001
CP048234.1-55,11,1002
CP048234.1-56,36,429
CP048234.1-57,61,183
CP048234.1-58,40,366
CP048234.1-59,18,804
CP048234.1-60,12,968
CP048234.1-61,43,330
CP048234.1-62,72,129
CP048234.1-63,46,283
CP048234.1-64,37,413
CP048234.1-65,29,550
CP048234.1-66,42,341
CP048234.1-67,19,774
CP048234.1-68,5,1152
CP048234.1-69,0,1249
CP048234.1-70,1,1233
CP048235.1-0,0,1250
CP048235.1-1,1,1234
CP048235.1-2,6,1130
CP048235.1-3,40,367
CP048235.1-4,62,171
CP048235.1-5,85,80
CP048235.1-6,4,1174
CP048235.1-7,50,252
CP048235.1-8,101,55
CP048235.1-9,27,584
CP048235.1-10,28,565
CP048235.1-11,12,969
CP048235.1-12,30,525
CP048235.1-13,37,414
CP048235.1-14,99,58
CP048235.1-15,43,331
CP048235.1-16,140,27
CP048235.1-17,16,872
CP048235.1-18,68,141
CP048235.1-19,64,161
CP048235.1-20,78,100
CP048235.1-21,25,632
CP048235.1-22,44,314
CP048235.1-23,92,68
CP048235.1-24,220,3
CP048235.1-25,100,57
CP048235.1-26,48,266
CP048235.1-27,88,72
CP048235.1-28,22,705
CP048235.1-29,27,585
CP048235.1-30,77,106
CP048235.1-31,17,835
CP048235.1-32,10,1027
CP048235.1-33,25,633
CP048235.1-34,67,145
CP048235.1-35,41,351
CP048235.1-36,16,873
CP048235.1-37,62,172
CP048235.1-38,3,1200
CP048235.1-39,10,1028
CP048235.1-40,21,733
CP048235.1-41,24,662
CP048235.1-42,45,295
CP048235.1-43,106,51
CP048235.1-44,5,1153
CP048235.1-45,19,775
CP048235.1-46,40,368
CP048235.1-47,62,173
CP048235.1-48,51,246
CP048235.1-49,22,706
CP048235.1-50,50,253
CP048235.1-51,17,836
CP048235.1-52,6,1131
CP048235.1-53,45,296
CP048235.1-54,11,1003
CP048235.1-55,37,415
CP048235.1-56,10,1029
CP048235.1-57,14,924
CP048235.1-58,16,874
CP048235.1-59,8,1086
CP048235.1-60,41,352
CP048235.1-61,34,455
CP048235.1-62,32,491
CP048235.1-63,24,663
CP048235.1-64,24,664
CP048235.1-65,4,1175
CP048235.1-66,9,1058
CP048235.1-67,9,1059
CP048235.1-68,17,837
CP048235.1-69,44,315
CP048235.1-70,38,389
CP048235.1-71,10,1030
CP048235.1-72,13,945
CP048235.1-73,18,805
CP048235.1-74,35,446
CP048235.1-75,65,155
CP048235.1-76,13,946
CP048235.1-77,16,875
CP048235.1-78,10,1031
CP048235.1-79,23,687
CP048235.1-80,34,456
CP048235.1-81,31,505
CP048235.1-82,15,894
CP048235.1-83,17,838
CP048235.1-84,27,586
CP048235.1-85,9,1060
CP048235.1-86,35,447
CP048235.1-87,19,776
CP048235.1-88,65,156
CP048235.1-89,26,615
CP048235.1-90,51,247
CP048235.1-91,33,472
CP048235.1-92,14,925
CP048235.1-93,3,1201
CP048236.1-0,6,1132
CP048236.1-1,0,1251
CP048236.1-2,4,1176
CP048236.1-3,67,146
CP048236.1-4,89,71
CP048236.1-5,160,12
CP048236.1-6,30,526
CP048236.1-7,52,232
CP048236.1-8,102,54
CP048236.1-9,87,73
CP048236.1-10,28,566
CP048236.1-11,96,61
CP048236.1-12,67,147
CP048236.1-13,58,198
CP048236.1-14,42,342
CP048236.1-15,30,527
CP048236.1-16,53,221
CP048236.1-17,27,587
CP048236.1-18,5,1154
CP048236.1-19,42,343
CP048236.1-20,63,167
CP048236.1-21,9,1061
CP048236.1-22,16,876
CP048236.1-23,41,353
CP048236.1-24,14,926
CP048236.1-25,14,927
CP048236.1-26,40,369
CP048236.1-27,53,222
CP048236.1-28,62,174
CP048236.1-29,31,506
CP048236.1-30,5,1155
CP048236.1-31,36,430
CP048236.1-32,19,777
CP048236.1-33,23,688
CP048236.1-34,6,1133
CP048236.1-35,21,734
CP048236.1-36,44,316
CP048236.1-37,23,689
CP048236.1-38,31,507
CP048236.1-39,62,175
CP048236.1-40,13,947
CP048236.1-41,18,806
CP048236.1-42,26,616
CP048236.1-43,13,948
CP048236.1-44,31,508
CP048236.1-45,5,1156
CP048236.1-46,11,1004
CP048236.1-47,78,101
CP048236.1-48,5,1157
CP048236.1-49,14,928
CP048236.1-50,18,807
CP048236.1-51,68,142
CP048236.1-52,10,1032
CP048236.1-53,25,634
CP048236.1-54,23,690
CP048236.1-55,29,551
CP048236.1-56,26,617
CP048236.1-57,38,390
CP048236.1-58,27,588
CP048236.1-59,37,416
CP048236.1-60,36,431
CP048236.1-61,4,1177
CP048236.1-62,21,735
CP048236.1-63,38,391
CP048236.1-64,43,332
CP048236.1-65,8,1087
CP048236.1-66,23,691
CP048236.1-67,6,1134
CP048236.1-68,8,1088
CP048236.1-69,12,970
CP048236.1-70,63,168
CP048236.1-71,27,589
CP048236.1-72,11,1005
CP048236.1-73,43,333
CP048236.1-74,15,895
CP048236.1-75,7,1108
CP048236.1-76,5,1158
CP048236.1-77,33,473
CP048236.1-78,14,929
CP048236.1-79,18,808
CP048236.1-80,10,1033
CP048236.1-81,18,809
CP048236.1-82,35,448
CP048236.1-83,25,635
CP048236.1-84,31,509
CP048236.1-85,2,1214
CP048236.1-86,30,528
CP048236.1-87,45,297
CP048236.1-88,25,636
CP048236.1-89,30,529
CP048236.1-90,12,971
CP048236.1-91,25,637
CP048236.1-92,42,344
CP048236.1-93,48,267
CP048236.1-94,20,755
CP048236.1-95,7,1109
CP048236.1-96,28,567
CP048236.1-97,4,1178
CP048236.1-98,53,223
CP048236.1-99,10,1034
CP048236.1-100,2,1215
CP048237.1-0,0,1252
CP048237.1-1,0,1253
CP048237.1-2,21,736
CP048237.1-3,32,492
CP048237.1-4,29,552
CP048237.1-5,15,896
CP048237.1-6,4,1179
CP048237.1-7,60,187
CP048237.1-8,26,618
CP048237.1-9,13,949
CP048237.1-10,11,1006
CP048237.1-11,22,707
CP048237.1-12,12,972
CP048237.1-13,19,778
CP048237.1-14,22,708
CP048237.1-15,4,1180
CP048237.1-16,7,1110
CP048237.1-17,20,756
CP048237.1-18,23,692
CP048237.1-19,30,530
CP048237.1-20,24,665
CP048237.1-21,21,737
CP048237.1-22,22,709
CP048237.1-23,25,638
CP048237.1-24,38,392
CP048237.1-25,24,666
CP048237.1-26,6,1135
CP048237.1-27,10,1035
CP048237.1-28,20,757
CP048237.1-29,9,1062
CP048237.1-30,3,1202
CP048237.1-31,10,1036
CP048237.1-32,36,432
CP048237.1-33,11,1007
CP048237.1-34,31,510
CP048237.1-35,26,619
CP048237.1-36,22,710
CP048237.1-37,12,973
CP048237.1-38,52,233
CP048237.1-39,44,317
CP048237.1-40,53,224
CP048237.1-41,7,1111
CP048237.1-42,9,1063
CP048237.1-43,19,779
CP048237.1-44,20,758
CP048237.1-45,4,1181
CP048237.1-46,32,493
CP048237.1-47,16,877
CP048237.1-48,46,284
CP048237.1-49,21,738
CP048237.1-50,0,1254
CP048237.1-51,41,354
CP048237.1-52,21,739
CP048237.1-53,10,1037
CP048237.1-54,54,217
CP048237.1-55,25,639
CP048237.1-56,7,1112
CP048237.1-57,38,393
CP048237.1-58,12,974
CP048237.1-59,6,1136
CP048237.1-60,30,531
CP048237.1-61,40,370
CP048237.1-62,18,810
CP048237.1-63,23,693
CP048237.1-64,50,254
CP048237.1-65,32,494
CP048237.1-66,24,667
CP048237.1-67,21,740
CP048237.1-68,27,590
CP048237.1-69,30,532
CP048237.1-70,12,975
CP048237.1-71,10,1038
CP048237.1-72,7,1113
CP048237.1-73,78,102
CP048237.1-74,28,568
CP048237.1-75,32,495
CP048237.1-76,10,1039
CP048237.1-77,10,1040
CP048237.1-78,39,382
CP048237.1-79,22,711
CP048237.1-80,15,897
CP048237.1-81,53,225
CP048237.1-82,85,81
CP048237.1-83,37,417
CP048237.1-84,22,712
CP048237.1-85,77,107
CP048237.1-86,86,77
CP048237.1-87,65,157
CP048237.1-88,38,394
CP048237.1-89,32,496
CP048237.1-90,70,133
CP048237.1-91,130,32
CP048237.1-92,68,143
CP048237.1-93,47,278
CP048237.1-94,44,318
CP048237.1-95,156,13
CP048237.1-96,34,457
CP048237.1-97,257,1
CP048237.1-98,118,38
CP048237.1-99,196,6
CP048237.1-100,52,234
CP048237.1-101,28,569
CP048237.1-102,50,255
CP048237.1-103,34,458
CP048237.1-104,46,285
CP048237.1-105,17,839
CP048238.1-0,4,1182
CP048238.1-1,0,1255
CP048238.1-2,24,668
CP048238.1-3,19,780
CP048238.1-4,60,188
CP048238.1-5,25,640
CP048238.1-6,58,199
CP048238.1-7,43,334
CP048238.1-8,45,298
CP048238.1-9,6,1137
CP048238.1-10,27,591
CP048238.1-11,26,620
CP048238.1-12,39,383
CP048238.1-13,30,533
CP048238.1-14,14,930
CP048238.1-15,64,162
CP048238.1-16,37,418
CP048238.1-17,79,97
CP048238.1-18,47,279
CP048238.1-19,55,214
CP048238.1-20,24,669
CP048238.1-21,12,976
CP048238.1-22,15,898
CP048238.1-23,5,1159
CP048238.1-24,13,950
CP048238.1-25,32,497
CP048238.1-26,24,670
CP048238.1-27,45,299
CP048238.1-28,37,419
CP048238.1-29,66,151
CP048238.1-30,8,1089
CP048238.1-31,60,189
CP048238.1-32,44,319
CP048238.1-33,38,395
CP048238.1-34,21,741
CP048238.1-35,73,125
CP048238.1-36,82,92
CP048238.1-37,52,235
CP048238.1-38,36,433
CP048238.1-39,145,21
CP048238.1-40,136,30
CP048238.1-41,20,759
CP048238.1-42,27,592
CP048238.1-43,56,212
CP048238.1-44,208,5
CP048238.1-45,54,218
CP048238.1-46,13,951
CP048238.1-47,48,268
CP048238.1-48,74,121
CP048238.1-49,25,641
CP048238.1-50,17,840
CP048238.1-51,38,396
CP048238.1-52,19,781
CP048238.1-53,51,248
CP048238.1-54,47,280
CP048238.1-55,57,206
CP048238.1-56,32,498
CP048238.1-57,46,286
CP048238.1-58,0,1256
CP048238.1-59,23,694
CP048238.1-60,49,260
CP048238.1-61,1,1235
CP048238.1-62,8,1090
CP048238.1-63,6,1138
CP048238.1-64,8,1091
CP048238.1-65,2,1216
CP048238.1-66,15,899
CP048238.1-67,34,459
CP048238.1-68,66,152
CP048238.1-69,15,900
CP048238.1-70,70,134
CP048238.1-71,58,200
CP048238.1-72,24,671
CP048238.1-73,25,642
CP048239.1-0,2,1217
CP048239.1-1,0,1257
CP048239.1-2,8,1092
CP048239.1-3,61,184
CP048239.1-4,27,593
CP048239.1-5,48,269
CP048239.1-6,66,153
CP048239.1-7,11,1008
CP048239.1-8,35,449
CP048239.1-9,12,977
CP048239.1-10,65,158
CP048239.1-11,13,952
CP048239.1-12,12,978
CP048239.1-13,13,953
CP048239.1-14,20,760
CP048239.1-15,77,108
CP048239.1-16,27,594
CP048239.1-17,112,45
CP048239.1-18,76,111
CP048239.1-19,31,511
CP048239.1-20,33,474
CP048239.1-21,32,499
CP048239.1-22,76,112
CP048239.1-23,191,7
CP048239.1-24,137,29
CP048239.1-25,48,270
CP048239.1-26,21,742
CP048239.1-27,103,53
CP048239.1-28,70,135
CP048239.1-29,53,226
CP048239.1-30,64,163
CP048239.1-31,57,207
CP048239.1-32,17,841
CP048239.1-33,46,287
CP048239.1-34,20,761
CP048239.1-35,27,595
CP048239.1-36,15,901
CP048239.1-37,8,1093
CP048239.1-38,25,643
CP048239.1-39,34,460
CP048239.1-40,41,355
CP048239.1-41,48,271
CP048239.1-42,44,320
CP048239.1-43,16,878
CP048239.1-44,39,384
CP048239.1-45,11,1009
CP048239.1-46,12,979
CP048239.1-47,5,1160
CP048239.1-48,16,879
CP048239.1-49,15,902
CP048239.1-50,15,903
CP048239.1-51,15,904
CP048239.1-52,1,1236
CP048239.1-53,10,1041
CP048239.1-54,12,980
CP048239.1-55,24,672
CP048239.1-56,4,1183
CP048239.1-57,5,1161
CP048239.1-58,5,1162
CP048239.1-59,28,570
CP048239.1-60,36,434
CP048239.1-61,48,272
CP048239.1-62,19,782
CP048239.1-63,2,1218
CP048239.1-64,27,596
CP048239.1-65,53,227
CP048239.1-66,17,842
CP048239.1-67,25,644
CP048239.1-68,17,843
CP048239.1-69,7,1114
CP048239.1-70,18,811
CP048239.1-71,29,553
CP048239.1-72,45,300
CP048239.1-73,29,554
CP048239.1-74,19,783
CP048239.1-75,10,1042
CP048239.1-76,36,435
CP048239.1-77,24,673
CP048239.1-78,11,1010
CP048239.1-79,15,905
CP048239.1-80,10,1043
CP048239.1-81,10,1044
CP048239.1-82,3,1203
CP048239.1-83,10,1045
CP048239.1-84,17,844
CP048239.1-85,5,1163
CP048239.1-86,30,534
CP048239.1-87,33,475
CP048239.1-88,17,845
CP048239.1-89,11,1011
CP048239.1-90,17,846
CP048239.1-91,16,880
CP048239.1-92,14,931
CP048239.1-93,11,1012
CP048239.1-94,32,500
CP048239.1-95,49,261
CP048239.1-96,18,812
CP048239.1-97,4,1184
CP048239.1-98,6,1139
CP048239.1-99,19,784
CP048239.1-100,13,954
CP048239.1-101,36,436
CP048239.1-102,19,785
CP048239.1-103,21,743
CP048239.1-104,7,1115
CP048239.1-105,14,932
CP048239.1-106,33,476
CP048239.1-107,7,1116
CP048239.1-108,4,1185
CP048239.1-109,5,1164
CP048239.1-110,11,1013
CP048239.1-111,17,847
CP048239.1-112,31,512
CP048239.1-113,21,744
CP048239.1-114,18,813
CP048239.1-115,17,848
CP048239.1-116,18,814
CP048239.1-117,30,535
CP048239.1-118,35,450
CP048239.1-119,37,420
CP048239.1-120,17,849
CP048239.1-121,12,981
CP048239.1-122,0,1258
CP048239.1-123,1,1237
CP048239.1-124,1,1238
CP048240.1-0,0,1259
CP048240.1-1,1,1239
CP048240.1-2,30,536
CP048240.1-3,70,136
CP048240.1-4,24,674
CP048240.1-5,1,1240
CP048240.1-6,35,451
CP048240.1-7,61,185
CP048240.1-8,19,786
CP048240.1-9,30,537
CP048240.1-10,9,1064
CP048240.1-11,29,555
CP048240.1-12,10,1046
CP048240.1-13,14,933
CP048240.1-14,60,190
CP048240.1-15,39,385
CP048240.1-16,38,397
CP048240.1-17,46,288
CP048240.1-18,52,236
CP048240.1-19,79,98
CP048240.1-20,31,513
CP048240.1-21,37,421
CP048240.1-22,26,621
CP048240.1-23,52,237
CP048240.1-24,84,83
CP048240.1-25,155,14
CP048240.1-26,145,22
CP048240.1-27,153,15
CP048240.1-28,118,39
CP048240.1-29,138,28
CP048240.1-30,47,281
CP048240.1-31,51,249
CP048240.1-32,45,301
CP048240.1-33,36,437
CP048240.1-34,84,84
CP048240.1-35,9,1065
CP048240.1-36,18,815
CP048240.1-37,58,201
CP048240.1-38,40,371
CP048240.1-39,54,219
CP048240.1-40,75,115
CP048240.1-41,40,372
CP048240.1-42,34,461
CP048240.1-43,15,906
CP048240.1-44,34,462
CP048240.1-45,56,213
CP048240.1-46,30,538
CP048240.1-47,33,477
CP048240.1-48,41,356
CP048240.1-49,22,713
CP048240.1-50,14,934
CP048240.1-51,19,787
CP048240.1-52,17,850
CP048240.1-53,27,597
CP048240.1-54,5,1165
CP048240.1-55,11,1014
CP048240.1-56,57,208
CP048240.1-57,52,238
CP048240.1-58,42,345
CP048240.1-59,22,714
CP048240.1-60,32,501
CP048240.1-61,32,502
CP048240.1-62,4,1186
CP048240.1-63,10,1047
CP048240.1-64,8,1094
CP048240.1-65,28,571
CP048240.1-66,13,955
CP048240.1-67,23,695
CP048240.1-68,16,881
CP048240.1-69,18,816
CP048240.1-70,6,1140
CP048240.1-71,33,478
CP048240.1-72,73,126
CP048240.1-73,45,302
CP048240.1-74,34,463
CP048240.1-75,14,935
CP048240.1-76,26,622
CP048240.1-77,52,239
CP048240.1-78,15,907
CP048240.1-79,7,1117
CP048240.1-80,15,908
CP048240.1-81,23,696
CP048240.1-82,12,982
CP048240.1-83,4,1187
CP048240.1-84,31,514
CP048240.1-85,13,956
CP048240.1-86,19,788
CP048240.1-87,26,623
CP048240.1-88,73,127
CP048240.1-89,21,745
CP048240.1-90,9,1066
CP048240.1-91,38,398
CP048240.1-92,7,1118
CP048240.1-93,30,539
CP048240.1-94,9,1067
CP048240.1-95,17,851
CP048240.1-96,6,1141
CP048240.1-97,16,882
CP048240.1-98,14,936
CP048240.1-99,24,675
CP048240.1-100,9,1068
CP048240.1-101,6,1142
CP048240.1-102,13,957
CP048240.1-103,17,852
CP048240.1-104,33,479
CP048240.1-105,25,645
CP048240.1-106,50,256
CP048240.1-107,44,321
CP048240.1-108,3,1204
CP048240.1-109,12,983
CP048240.1-110,12,984
CP048240.1-111,42,346
CP048240.1-112,27,598
CP048240.1-113,12,985
CP048240.1-114,6,1143
CP048240.1-115,53,228
CP048240.1-116,17,853
CP048240.1-117,38,399
CP048240.1-118,28,572
CP048240.1-119,14,937
CP048240.1-120,22,715
CP048240.1-121,19,789
CP048240.1-122,20,762
CP048240.1-123,13,958
CP048240.1-124,19,790
CP048240.1-125,12,986
CP048240.1-126,41,357
CP048240.1-127,44,322
CP048240.1-128,17,854
CP048240.1-129,45,303
CP048240.1-130,7,1119
CP048241.1-0,8,1095
CP048241.1-1,5,1166
CP048241.1-2,50,257
CP048241.1-3,22,716
CP048241.1-4,31,515
CP048241.1-5,21,746
CP048241.1-6,9,1069
CP048241.1-7,44,323
CP048241.1-8,8,1096
CP048241.1-9,38,400
CP048241.1-10,16,883
CP048241.1-11,72,130
CP048241.1-12,12,987
CP048241.1-13,8,1097
CP048241.1-14,11,1015
CP048241.1-15,31,516
CP048241.1-16,22,717
CP048241.1-17,12,988
CP048241.1-18,58,202
CP048241.1-19,2,1219
CP048241.1-20,3,1205
CP048241.1-21,8,1098
CP048241.1-22,72,131
CP048241.1-23,5,1167
CP048241.1-24,10,1048
CP048241.1-25,10,1049
CP048241.1-26,4,1188
CP048241.1-27,18,817
CP048241.1-28,17,855
CP048241.1-29,19,791
CP048241.1-30,4,1189
CP048241.1-31,6,1144
CP048241.1-32,11,1016
CP048241.1-33,23,697
CP048241.1-34,5,1168
CP048241.1-35,30,540
CP048241.1-36,18,818
CP048241.1-37,38,401
CP048241.1-38,36,438
CP048241.1-39,22,718
CP048241.1-40,34,464
CP048241.1-41,6,1145
CP048241.1-42,17,856
CP048241.1-43,16,884
CP048241.1-44,33,480
CP048241.1-45,34,465
CP048241.1-46,46,289
CP048241.1-47,50,258
CP048241.1-48,28,573
CP048241.1-49,36,439
CP048241.1-50,47,282
CP048241.1-51,30,541
CP048241.1-52,11,1017
CP048241.1-53,2,1220
CP048241.1-54,33,481
CP048241.1-55,18,819
CP048241.1-56,20,763
CP048241.1-57,37,422
CP048241.1-58,33,482
CP048241.1-59,13,959
CP048241.1-60,15,909
CP048241.1-61,24,676
CP048241.1-62,20,764
CP048241.1-63,15,910
CP048241.1-64,24,677
CP048241.1-65,27,599
CP048241.1-66,43,335
CP048241.1-67,38,402
CP048241.1-68,49,262
CP048241.1-69,44,324
CP048241.1-70,9,1070
CP048241.1-71,15,911
CP048241.1-72,21,747
CP048241.1-73,18,820
CP048241.1-74,27,600
CP048241.1-75,38,403
CP048241.1-76,25,646
CP048241.1-77,18,821
CP048241.1-78,40,373
CP048241.1-79,62,176
CP048241.1-80,4,1190
CP048241.1-81,19,792
CP048241.1-82,10,1050
CP048241.1-83,29,556
CP048241.1-84,31,517
CP048241.1-85,38,404
CP048241.1-86,37,423
CP048241.1-87,17,857
CP048241.1-88,21,748
CP048241.1-89,39,386
CP048241.1-90,22,719
CP048241.1-91,75,116
CP048241.1-92,87,74
CP048241.1-93,33,483
CP048241.1-94,40,374
CP048241.1-95,38,405
CP048241.1-96,3,1206
CP048241.1-97,12,989
CP048241.1-98,83,88
CP048241.1-99,16,885
CP048241.1-100,34,466
CP048241.1-101,11,1018
CP048241.1-102,28,574
CP048241.1-103,45,304
CP048241.1-104,5,1169
CP048241.1-105,18,822
CP048241.1-106,38,406
CP048241.1-107,16,886
CP048241.1-108,38,407
CP048241.1-109,17,858
CP048241.1-110,48,273
CP048241.1-111,19,793
CP048241.1-112,11,1019
CP048241.1-113,12,990
CP048241.1-114,12,991
CP048241.1-115,53,229
CP048241.1-116,34,467
CP048241.1-117,60,191
CP048241.1-118,27,601
CP048241.1-119,29,557
CP048241.1-120,15,912
