Bin index,yH299-parent-pool4,yH299-parent-pool4 rank
CP048232.1-42,81,33
CP048232.1-43,153,2
CP048232.1-44,74,40
CP048232.1-45,63,58
CP048232.1-46,21,446
CP048232.1-47,76,36
CP048232.1-48,20,469
CP048232.1-49,22,421
CP048232.1-50,28,286
CP048232.1-51,10,843
CP048232.1-52,17,571
CP048232.1-53,4,1098
CP048233.1-0,3,1150
CP048233.1-1,7,981
CP048233.1-2,38,163
CP048233.1-3,18,531
CP048233.1-4,4,1099
CP048233.1-5,33,224
CP048233.1-6,14,668
CP048233.1-7,22,422
CP048233.1-8,15,633
CP048233.1-9,49,90
CP048233.1-10,35,196
CP048233.1-11,5,1061
CP048233.1-12,26,323
CP048233.1-13,15,634
CP048233.1-14,16,606
CP048233.1-15,9,889
CP048233.1-16,23,404
CP048233.1-17,6,1024
CP048233.1-18,35,197
CP048233.1-19,7,982
CP048233.1-20,4,1100
CP048233.1-21,11,805
CP048233.1-22,5,1062
CP048233.1-23,3,1151
CP048233.1-24,25,343
CP048233.1-25,8,934
CP048233.1-26,8,935
CP048233.1-27,10,844
CP048233.1-28,3,1152
CP048233.1-29,4,1101
CP048233.1-30,12,760
CP048233.1-31,10,845
CP048233.1-32,2,1182
CP048233.1-33,6,1025
CP048233.1-34,10,846
CP048233.1-35,13,706
CP048233.1-36,8,936
CP048233.1-37,5,1063
CP048233.1-38,25,344
CP048233.1-39,19,502
CP048233.1-40,18,532
CP048233.1-41,11,806
CP048233.1-42,13,707
CP048233.1-43,13,708
CP048233.1-44,15,635
CP048233.1-45,15,636
CP048233.1-46,13,709
CP048233.1-47,33,225
CP048233.1-48,10,847
CP048233.1-49,21,447
CP048233.1-50,18,533
CP048233.1-51,18,534
CP048233.1-52,7,983
CP048233.1-53,51,82
CP048233.1-54,48,93
CP048233.1-55,68,46
CP048233.1-56,22,423
CP048233.1-57,38,164
CP048233.1-58,44,115
CP048233.1-59,61,63
CP048233.1-60,74,41
CP048233.1-61,37,176
CP048233.1-62,32,235
CP048233.1-63,34,209
CP048233.1-64,100,14
CP048233.1-65,17,572
CP048233.1-66,64,56
CP048233.1-67,24,375
CP048233.1-68,43,127
CP048233.1-69,1,1214
CP048234.1-0,0,1238
CP048234.1-1,2,1183
CP048234.1-2,0,1239
CP048234.1-3,0,1240
CP048234.1-4,5,1064
CP048234.1-5,7,984
CP048234.1-6,12,761
CP048234.1-7,8,937
CP048234.1-8,15,637
CP048234.1-9,19,503
CP048234.1-10,10,848
CP048234.1-11,9,890
CP048234.1-12,40,153
CP048234.1-13,36,190
CP048234.1-14,35,198
CP048234.1-15,10,849
CP048234.1-16,7,985
CP048234.1-17,13,710
CP048234.1-18,13,711
CP048234.1-19,44,116
CP048234.1-20,32,236
CP048234.1-21,35,199
CP048234.1-22,46,107
CP048234.1-23,103,12
CP048234.1-24,35,200
CP048234.1-25,55,72
CP048234.1-26,75,38
CP048234.1-27,52,79
CP048234.1-28,55,73
CP048234.1-29,25,345
CP048234.1-30,56,68
CP048234.1-31,70,43
CP048234.1-32,34,210
CP048234.1-33,23,405
CP048234.1-34,9,891
CP048234.1-35,11,807
CP048234.1-36,37,177
CP048234.1-37,22,424
CP048234.1-38,18,535
CP048234.1-39,43,128
CP048234.1-40,10,850
CP048234.1-41,25,346
CP048234.1-42,12,762
CP048234.1-43,34,211
CP048234.1-44,58,65
CP048234.1-45,12,763
CP048234.1-46,35,201
CP048234.1-47,17,573
CP048234.1-48,12,764
CP048234.1-49,38,165
CP048234.1-50,38,166
CP048234.1-51,4,1102
CP048234.1-52,21,448
CP048234.1-53,20,470
CP048234.1-54,3,1153
CP048234.1-55,7,986
CP048234.1-56,20,471
CP048234.1-57,43,129
CP048234.1-58,28,287
CP048234.1-59,8,938
CP048234.1-60,4,1103
CP048234.1-61,24,376
CP048234.1-62,37,178
CP048234.1-63,21,449
CP048234.1-64,29,268
CP048234.1-65,24,377
CP048234.1-66,25,347
CP048234.1-67,14,669
CP048234.1-68,3,1154
CP048234.1-69,0,1241
CP048234.1-70,1,1215
CP048235.1-0,2,1184
CP048235.1-1,0,1242
CP048235.1-2,2,1185
CP048235.1-3,24,378
CP048235.1-4,36,191
CP048235.1-5,45,110
CP048235.1-6,1,1216
CP048235.1-7,35,202
CP048235.1-8,57,67
CP048235.1-9,25,348
CP048235.1-10,17,574
CP048235.1-11,13,712
CP048235.1-12,24,379
CP048235.1-13,13,713
CP048235.1-14,48,94
CP048235.1-15,21,450
CP048235.1-16,93,20
CP048235.1-17,9,892
CP048235.1-18,41,143
CP048235.1-19,39,159
CP048235.1-20,54,74
CP048235.1-21,10,851
CP048235.1-22,19,504
CP048235.1-23,56,69
CP048235.1-24,128,4
CP048235.1-25,59,64
CP048235.1-26,25,349
CP048235.1-27,38,167
CP048235.1-28,12,765
CP048235.1-29,27,308
CP048235.1-30,49,91
CP048235.1-31,9,893
CP048235.1-32,10,852
CP048235.1-33,9,894
CP048235.1-34,41,144
CP048235.1-35,28,288
CP048235.1-36,18,536
CP048235.1-37,27,309
CP048235.1-38,5,1065
CP048235.1-39,8,939
CP048235.1-40,8,940
CP048235.1-41,8,941
CP048235.1-42,23,406
CP048235.1-43,56,70
CP048235.1-44,1,1217
CP048235.1-45,8,942
CP048235.1-46,24,380
CP048235.1-47,40,154
CP048235.1-48,34,212
CP048235.1-49,14,670
CP048235.1-50,24,381
CP048235.1-51,14,671
CP048235.1-52,3,1155
CP048235.1-53,24,382
CP048235.1-54,9,895
CP048235.1-55,26,324
CP048235.1-56,6,1026
CP048235.1-57,10,853
CP048235.1-58,10,854
CP048235.1-59,7,987
CP048235.1-60,25,350
CP048235.1-61,20,472
CP048235.1-62,21,451
CP048235.1-63,28,289
CP048235.1-64,22,425
CP048235.1-65,2,1186
CP048235.1-66,12,766
CP048235.1-67,5,1066
CP048235.1-68,11,808
CP048235.1-69,20,473
CP048235.1-70,28,290
CP048235.1-71,11,809
CP048235.1-72,3,1156
CP048235.1-73,18,537
CP048235.1-74,26,325
CP048235.1-75,51,83
CP048235.1-76,9,896
CP048235.1-77,14,672
CP048235.1-78,7,988
CP048235.1-79,11,810
CP048235.1-80,18,538
CP048235.1-81,25,351
CP048235.1-82,11,811
CP048235.1-83,16,607
CP048235.1-84,11,812
CP048235.1-85,3,1157
CP048235.1-86,28,291
CP048235.1-87,6,1027
CP048235.1-88,30,255
CP048235.1-89,17,575
CP048235.1-90,21,452
CP048235.1-91,22,426
CP048235.1-92,10,855
CP048235.1-93,9,897
CP048236.1-0,8,943
CP048236.1-1,0,1243
CP048236.1-2,6,1028
CP048236.1-3,42,139
CP048236.1-4,70,44
CP048236.1-5,79,34
CP048236.1-6,23,407
CP048236.1-7,29,269
CP048236.1-8,62,59
CP048236.1-9,47,97
CP048236.1-10,25,352
CP048236.1-11,70,45
CP048236.1-12,62,60
CP048236.1-13,33,226
CP048236.1-14,25,353
CP048236.1-15,24,383
CP048236.1-16,44,117
CP048236.1-17,19,505
CP048236.1-18,3,1158
CP048236.1-19,43,130
CP048236.1-20,37,179
CP048236.1-21,8,944
CP048236.1-22,6,1029
CP048236.1-23,22,427
CP048236.1-24,11,813
CP048236.1-25,4,1104
CP048236.1-26,20,474
CP048236.1-27,32,237
CP048236.1-28,43,131
CP048236.1-29,25,354
CP048236.1-30,4,1105
CP048236.1-31,25,355
CP048236.1-32,16,608
CP048236.1-33,11,814
CP048236.1-34,1,1218
CP048236.1-35,14,673
CP048236.1-36,29,270
CP048236.1-37,16,609
CP048236.1-38,10,856
CP048236.1-39,37,180
CP048236.1-40,4,1106
CP048236.1-41,5,1067
CP048236.1-42,18,539
CP048236.1-43,11,815
CP048236.1-44,19,506
CP048236.1-45,7,989
CP048236.1-46,13,714
CP048236.1-47,53,77
CP048236.1-48,8,945
CP048236.1-49,13,715
CP048236.1-50,12,767
CP048236.1-51,30,256
CP048236.1-52,9,898
CP048236.1-53,14,674
CP048236.1-54,6,1030
CP048236.1-55,21,453
CP048236.1-56,6,1031
CP048236.1-57,28,292
CP048236.1-58,16,610
CP048236.1-59,22,428
CP048236.1-60,21,454
CP048236.1-61,2,1187
CP048236.1-62,6,1032
CP048236.1-63,18,540
CP048236.1-64,31,244
CP048236.1-65,7,990
CP048236.1-66,7,991
CP048236.1-67,11,816
CP048236.1-68,4,1107
CP048236.1-69,13,716
CP048236.1-70,43,132
CP048236.1-71,10,857
CP048236.1-72,9,899
CP048236.1-73,23,408
CP048236.1-74,14,675
CP048236.1-75,2,1188
CP048236.1-76,4,1108
CP048236.1-77,24,384
CP048236.1-78,8,946
CP048236.1-79,10,858
CP048236.1-80,4,1109
CP048236.1-81,14,676
CP048236.1-82,15,638
CP048236.1-83,13,717
CP048236.1-84,14,677
CP048236.1-85,1,1219
CP048236.1-86,17,576
CP048236.1-87,28,293
CP048236.1-88,12,768
CP048236.1-89,13,718
CP048236.1-90,8,947
CP048236.1-91,11,817
CP048236.1-92,25,356
CP048236.1-93,41,145
CP048236.1-94,10,859
CP048236.1-95,5,1068
CP048236.1-96,19,507
CP048236.1-97,1,1220
CP048236.1-98,26,326
CP048236.1-99,4,1110
CP048236.1-100,2,1189
CP048237.1-0,1,1221
CP048237.1-1,0,1244
CP048237.1-2,12,769
CP048237.1-3,17,577
CP048237.1-4,12,770
CP048237.1-5,14,678
CP048237.1-6,5,1069
CP048237.1-7,35,203
CP048237.1-8,20,475
CP048237.1-9,9,900
CP048237.1-10,6,1033
CP048237.1-11,7,992
CP048237.1-12,7,993
CP048237.1-13,10,860
CP048237.1-14,9,901
CP048237.1-15,6,1034
CP048237.1-16,5,1070
CP048237.1-17,11,818
CP048237.1-18,19,508
CP048237.1-19,16,611
CP048237.1-20,14,679
CP048237.1-21,9,902
CP048237.1-22,18,541
CP048237.1-23,10,861
CP048237.1-24,26,327
CP048237.1-25,14,680
CP048237.1-26,4,1111
CP048237.1-27,5,1071
CP048237.1-28,5,1072
CP048237.1-29,2,1190
CP048237.1-30,5,1073
CP048237.1-31,6,1035
CP048237.1-32,14,681
CP048237.1-33,14,682
CP048237.1-34,25,357
CP048237.1-35,21,455
CP048237.1-36,17,578
CP048237.1-37,7,994
CP048237.1-38,25,358
CP048237.1-39,36,192
CP048237.1-40,30,257
CP048237.1-41,7,995
CP048237.1-42,13,719
CP048237.1-43,13,720
CP048237.1-44,17,579
CP048237.1-45,3,1159
CP048237.1-46,18,542
CP048237.1-47,15,639
CP048237.1-48,30,258
CP048237.1-49,15,640
CP048237.1-50,0,1245
CP048237.1-51,31,245
CP048237.1-52,6,1036
CP048237.1-53,8,948
CP048237.1-54,38,168
CP048237.1-55,7,996
CP048237.1-56,2,1191
CP048237.1-57,20,476
CP048237.1-58,2,1192
CP048237.1-59,0,1246
CP048237.1-60,19,509
CP048237.1-61,37,181
CP048237.1-62,13,721
CP048237.1-63,13,722
CP048237.1-64,17,580
CP048237.1-65,18,543
CP048237.1-66,10,862
CP048237.1-67,22,429
CP048237.1-68,12,771
CP048237.1-69,15,641
CP048237.1-70,9,903
CP048237.1-71,20,477
CP048237.1-72,8,949
CP048237.1-73,47,98
CP048237.1-74,24,385
CP048237.1-75,32,238
CP048237.1-76,8,950
CP048237.1-77,8,951
CP048237.1-78,13,723
CP048237.1-79,12,772
CP048237.1-80,10,863
CP048237.1-81,44,118
CP048237.1-82,34,213
CP048237.1-83,15,642
CP048237.1-84,12,773
CP048237.1-85,47,99
CP048237.1-86,45,111
CP048237.1-87,31,246
CP048237.1-88,25,359
CP048237.1-89,24,386
CP048237.1-90,22,430
CP048237.1-91,83,30
CP048237.1-92,34,214
CP048237.1-93,22,431
CP048237.1-94,31,247
CP048237.1-95,94,19
CP048237.1-96,35,204
CP048237.1-97,184,1
CP048237.1-98,85,28
CP048237.1-99,145,3
CP048237.1-100,25,360
CP048237.1-101,19,510
CP048237.1-102,26,328
CP048237.1-103,17,581
CP048237.1-104,17,582
CP048237.1-105,11,819
CP048238.1-0,2,1193
CP048238.1-1,0,1247
CP048238.1-2,6,1037
CP048238.1-3,13,724
CP048238.1-4,38,169
CP048238.1-5,15,643
CP048238.1-6,40,155
CP048238.1-7,29,271
CP048238.1-8,18,544
CP048238.1-9,5,1074
CP048238.1-10,15,644
CP048238.1-11,18,545
CP048238.1-12,24,387
CP048238.1-13,19,511
CP048238.1-14,14,683
CP048238.1-15,41,146
CP048238.1-16,29,272
CP048238.1-17,45,112
CP048238.1-18,28,294
CP048238.1-19,28,295
CP048238.1-20,6,1038
CP048238.1-21,2,1194
CP048238.1-22,13,725
CP048238.1-23,7,997
CP048238.1-24,7,998
CP048238.1-25,25,361
CP048238.1-26,18,546
CP048238.1-27,37,182
CP048238.1-28,23,409
CP048238.1-29,48,95
CP048238.1-30,7,999
CP048238.1-31,34,215
CP048238.1-32,35,205
CP048238.1-33,28,296
CP048238.1-34,15,645
CP048238.1-35,65,54
CP048238.1-36,39,160
CP048238.1-37,25,362
CP048238.1-38,31,248
CP048238.1-39,108,10
CP048238.1-40,90,24
CP048238.1-41,7,1000
CP048238.1-42,19,512
CP048238.1-43,44,119
CP048238.1-44,123,6
CP048238.1-45,39,161
CP048238.1-46,4,1112
CP048238.1-47,29,273
CP048238.1-48,44,120
CP048238.1-49,17,583
CP048238.1-50,13,726
CP048238.1-51,29,274
CP048238.1-52,9,904
CP048238.1-53,25,363
CP048238.1-54,29,275
CP048238.1-55,27,310
CP048238.1-56,28,297
CP048238.1-57,38,170
CP048238.1-58,0,1248
CP048238.1-59,14,684
CP048238.1-60,21,456
CP048238.1-61,0,1249
CP048238.1-62,4,1113
CP048238.1-63,1,1222
CP048238.1-64,6,1039
CP048238.1-65,1,1223
CP048238.1-66,12,774
CP048238.1-67,18,547
CP048238.1-68,40,156
CP048238.1-69,13,727
CP048238.1-70,31,249
CP048238.1-71,35,206
CP048238.1-72,13,728
CP048238.1-73,19,513
CP048238.1-74,0,1250
CP048238.1-75,1,1224
CP048239.1-0,1,1225
CP048239.1-1,0,1251
CP048239.1-2,5,1075
CP048239.1-3,40,157
CP048239.1-4,15,646
CP048239.1-5,45,113
CP048239.1-6,38,171
CP048239.1-7,4,1114
CP048239.1-8,18,548
CP048239.1-9,7,1001
CP048239.1-10,33,227
CP048239.1-11,15,647
CP048239.1-12,11,820
CP048239.1-13,10,864
CP048239.1-14,11,821
CP048239.1-15,44,121
CP048239.1-16,20,478
CP048239.1-17,65,55
CP048239.1-18,54,75
CP048239.1-19,13,729
CP048239.1-20,33,228
CP048239.1-21,25,364
CP048239.1-22,43,133
CP048239.1-23,125,5
CP048239.1-24,93,21
CP048239.1-25,25,365
CP048239.1-26,21,457
CP048239.1-27,66,52
CP048239.1-28,37,183
CP048239.1-29,29,276
CP048239.1-30,47,100
CP048239.1-31,30,259
CP048239.1-32,10,865
CP048239.1-33,38,172
CP048239.1-34,10,866
CP048239.1-35,15,648
CP048239.1-36,12,775
CP048239.1-37,3,1160
CP048239.1-38,18,549
CP048239.1-39,17,584
CP048239.1-40,31,250
CP048239.1-41,33,229
CP048239.1-42,17,585
CP048239.1-43,6,1040
CP048239.1-44,21,458
CP048239.1-45,6,1041
CP048239.1-46,4,1115
CP048239.1-47,1,1226
CP048239.1-48,12,776
CP048239.1-49,16,612
CP048239.1-50,13,730
CP048239.1-51,12,777
CP048239.1-52,0,1252
CP048239.1-53,6,1042
CP048239.1-54,14,685
CP048239.1-55,18,550
CP048239.1-56,4,1116
CP048239.1-57,4,1117
CP048239.1-58,0,1253
CP048239.1-59,16,613
CP048239.1-60,19,514
CP048239.1-61,18,551
CP048239.1-62,19,515
CP048239.1-63,1,1227
CP048239.1-64,18,552
CP048239.1-65,27,311
CP048239.1-66,11,822
CP048239.1-67,5,1076
CP048239.1-68,15,649
CP048239.1-69,4,1118
CP048239.1-70,7,1002
CP048239.1-71,10,867
CP048239.1-72,29,277
CP048239.1-73,18,553
CP048239.1-74,9,905
CP048239.1-75,12,778
CP048239.1-76,14,686
CP048239.1-77,12,779
CP048239.1-78,9,906
CP048239.1-79,3,1161
CP048239.1-80,0,1254
CP048239.1-81,4,1119
CP048239.1-82,1,1228
CP048239.1-83,6,1043
CP048239.1-84,11,823
CP048239.1-85,2,1195
CP048239.1-86,19,516
CP048239.1-87,7,1003
CP048239.1-88,11,824
CP048239.1-89,9,907
CP048239.1-90,8,952
CP048239.1-91,4,1120
CP048239.1-92,6,1044
CP048239.1-93,8,953
CP048239.1-94,23,410
CP048239.1-95,18,554
CP048239.1-96,9,908
CP048239.1-97,2,1196
CP048239.1-98,7,1004
CP048239.1-99,17,586
CP048239.1-100,19,517
CP048239.1-101,24,388
CP048239.1-102,7,1005
CP048239.1-103,6,1045
CP048239.1-104,4,1121
CP048239.1-105,6,1046
CP048239.1-106,22,432
CP048239.1-107,4,1122
CP048239.1-108,4,1123
CP048239.1-109,4,1124
CP048239.1-110,8,954
CP048239.1-111,13,731
CP048239.1-112,18,555
CP048239.1-113,13,732
CP048239.1-114,12,780
CP048239.1-115,5,1077
CP048239.1-116,4,1125
CP048239.1-117,12,781
CP048239.1-118,15,650
CP048239.1-119,21,459
CP048239.1-120,8,955
CP048239.1-121,9,909
CP048239.1-122,1,1229
CP048239.1-123,0,1255
CP048239.1-124,2,1197
CP048240.1-0,0,1256
CP048240.1-1,0,1257
CP048240.1-2,17,587
CP048240.1-3,33,230
CP048240.1-4,22,433
CP048240.1-5,3,1162
CP048240.1-6,20,479
CP048240.1-7,33,231
CP048240.1-8,16,614
CP048240.1-9,21,460
CP048240.1-10,3,1163
CP048240.1-11,26,329
CP048240.1-12,12,782
CP048240.1-13,12,783
CP048240.1-14,49,92
CP048240.1-15,20,480
CP048240.1-16,18,556
CP048240.1-17,29,278
CP048240.1-18,32,239
CP048240.1-19,44,122
CP048240.1-20,20,481
CP048240.1-21,25,366
CP048240.1-22,23,411
CP048240.1-23,20,482
CP048240.1-24,62,61
CP048240.1-25,96,16
CP048240.1-26,90,25
CP048240.1-27,92,22
CP048240.1-28,62,62
CP048240.1-29,82,32
CP048240.1-30,34,216
CP048240.1-31,29,279
CP048240.1-32,41,147
CP048240.1-33,18,557
CP048240.1-34,45,114
CP048240.1-35,4,1126
CP048240.1-36,12,784
CP048240.1-37,32,240
CP048240.1-38,30,260
CP048240.1-39,30,261
CP048240.1-40,47,101
CP048240.1-41,28,298
CP048240.1-42,26,330
CP048240.1-43,12,785
CP048240.1-44,20,483
CP048240.1-45,21,461
CP048240.1-46,11,825
CP048240.1-47,16,615
CP048240.1-48,34,217
CP048240.1-49,9,910
CP048240.1-50,16,616
CP048240.1-51,20,484
CP048240.1-52,12,786
CP048240.1-53,10,868
CP048240.1-54,2,1198
CP048240.1-55,4,1127
CP048240.1-56,31,251
CP048240.1-57,27,312
CP048240.1-58,19,518
CP048240.1-59,16,617
CP048240.1-60,15,651
CP048240.1-61,27,313
CP048240.1-62,2,1199
CP048240.1-63,13,733
CP048240.1-64,6,1047
CP048240.1-65,10,869
CP048240.1-66,13,734
CP048240.1-67,13,735
CP048240.1-68,10,870
CP048240.1-69,9,911
CP048240.1-70,6,1048
CP048240.1-71,17,588
CP048240.1-72,38,173
CP048240.1-73,32,241
CP048240.1-74,26,331
CP048240.1-75,14,687
CP048240.1-76,20,485
CP048240.1-77,26,332
CP048240.1-78,7,1006
CP048240.1-79,5,1078
CP048240.1-80,3,1164
CP048240.1-81,12,787
CP048240.1-82,9,912
CP048240.1-83,4,1128
CP048240.1-84,10,871
CP048240.1-85,7,1007
CP048240.1-86,23,412
CP048240.1-87,15,652
CP048240.1-88,47,102
CP048240.1-89,16,618
CP048240.1-90,6,1049
CP048240.1-91,29,280
CP048240.1-92,7,1008
CP048240.1-93,21,462
CP048240.1-94,9,913
CP048240.1-95,16,619
CP048240.1-96,4,1129
CP048240.1-97,12,788
CP048240.1-98,13,736
CP048240.1-99,20,486
CP048240.1-100,5,1079
CP048240.1-101,3,1165
CP048240.1-102,8,956
CP048240.1-103,12,789
CP048240.1-104,23,413
CP048240.1-105,13,737
CP048240.1-106,22,434
CP048240.1-107,38,174
CP048240.1-108,4,1130
CP048240.1-109,10,872
CP048240.1-110,12,790
CP048240.1-111,24,389
CP048240.1-112,14,688
CP048240.1-113,15,653
CP048240.1-114,4,1131
CP048240.1-115,29,281
CP048240.1-116,11,826
CP048240.1-117,29,282
CP048240.1-118,15,654
CP048240.1-119,9,914
CP048240.1-120,20,487
CP048240.1-121,6,1050
CP048240.1-122,8,957
CP048240.1-123,6,1051
CP048240.1-124,16,620
CP048240.1-125,8,958
CP048240.1-126,31,252
CP048240.1-127,25,367
CP048240.1-128,8,959
CP048240.1-129,24,390
CP048240.1-130,4,1132
CP048241.1-0,6,1052
CP048241.1-1,2,1200
CP048241.1-2,21,463
CP048241.1-3,17,589
CP048241.1-4,29,283
CP048241.1-5,25,368
CP048241.1-6,13,738
CP048241.1-7,33,232
CP048241.1-8,4,1133
CP048241.1-9,30,262
CP048241.1-10,8,960
CP048241.1-11,37,184
CP048241.1-12,11,827
CP048241.1-13,4,1134
CP048241.1-14,13,739
CP048241.1-15,19,519
CP048241.1-16,15,655
CP048241.1-17,7,1009
CP048241.1-18,41,148
CP048241.1-19,2,1201
CP048241.1-20,2,1202
CP048241.1-21,5,1080
CP048241.1-22,37,185
CP048241.1-23,5,1081
CP048241.1-24,9,915
CP048241.1-25,9,916
CP048241.1-26,7,1010
CP048241.1-27,13,740
CP048241.1-28,9,917
CP048241.1-29,21,464
CP048241.1-30,6,1053
CP048241.1-31,3,1166
CP048241.1-32,8,961
CP048241.1-33,17,590
CP048241.1-34,8,962
CP048241.1-35,33,233
CP048241.1-36,7,1011
CP048241.1-37,14,689
CP048241.1-38,28,299
CP048241.1-39,11,828
CP048241.1-40,13,741
CP048241.1-41,3,1167
CP048241.1-42,13,742
CP048241.1-43,9,918
CP048241.1-44,17,591
CP048241.1-45,21,465
CP048241.1-46,30,263
CP048241.1-47,22,435
CP048241.1-48,14,690
CP048241.1-49,28,300
CP048241.1-50,17,592
CP048241.1-51,11,829
CP048241.1-52,6,1054
CP048241.1-53,5,1082
CP048241.1-54,15,656
CP048241.1-55,13,743
CP048241.1-56,8,963
CP048241.1-57,17,593
CP048241.1-58,20,488
CP048241.1-59,10,873
CP048241.1-60,13,744
CP048241.1-61,24,391
CP048241.1-62,25,369
CP048241.1-63,6,1055
CP048241.1-64,18,558
CP048241.1-65,13,745
CP048241.1-66,27,314
CP048241.1-67,16,621
CP048241.1-68,34,218
CP048241.1-69,24,392
CP048241.1-70,7,1012
CP048241.1-71,5,1083
CP048241.1-72,12,791
CP048241.1-73,13,746
CP048241.1-74,15,657
CP048241.1-75,20,489
CP048241.1-76,20,490
CP048241.1-77,8,964
CP048241.1-78,18,559
CP048241.1-79,47,103
CP048241.1-80,2,1203
CP048241.1-81,12,792
CP048241.1-82,10,874
CP048241.1-83,17,594
CP048241.1-84,17,595
CP048241.1-85,24,393
CP048241.1-86,14,691
CP048241.1-87,9,919
CP048241.1-88,17,596
CP048241.1-89,23,414
CP048241.1-90,22,436
CP048241.1-91,54,76
CP048241.1-92,50,85
CP048241.1-93,14,692
CP048241.1-94,23,415
CP048241.1-95,17,597
CP048241.1-96,2,1204
CP048241.1-97,8,965
CP048241.1-98,36,193
CP048241.1-99,10,875
CP048241.1-100,20,491
CP048241.1-101,5,1084
CP048241.1-102,24,394
CP048241.1-103,24,395
CP048241.1-104,8,966
CP048241.1-105,8,967
CP048241.1-106,19,520
CP048241.1-107,9,920
CP048241.1-108,21,466
CP048241.1-109,5,1085
CP048241.1-110,24,396
CP048241.1-111,7,1013
CP048241.1-112,4,1135
CP048241.1-113,6,1056
CP048241.1-114,5,1086
CP048241.1-115,19,521
CP048241.1-116,26,333
CP048241.1-117,37,186
CP048241.1-118,14,693
CP048241.1-119,28,301
CP048241.1-120,24,397
CP048241.1-121,3,1168
CP048241.1-122,8,968
CP048241.1-123,25,370
CP048241.1-124,47,104
CP048241.1-125,46,108
