Bin index,yH298-parent-pool1_normalized,yH298-parent-pool1_normalized rank
CP048232.1-48,56,341
CP048232.1-49,42,484
CP048232.1-50,58,322
CP048232.1-51,25,787
CP048232.1-52,27,742
CP048232.1-53,17,957
CP048233.1-0,1,1226
CP048233.1-1,14,1018
CP048233.1-2,37,563
CP048233.1-3,27,743
CP048233.1-4,11,1078
CP048233.1-5,61,296
CP048233.1-6,35,600
CP048233.1-7,44,460
CP048233.1-8,64,270
CP048233.1-9,115,69
CP048233.1-10,92,130
CP048233.1-11,8,1140
CP048233.1-12,47,427
CP048233.1-13,36,587
CP048233.1-14,25,788
CP048233.1-15,10,1093
CP048233.1-16,36,588
CP048233.1-17,9,1122
CP048233.1-18,75,190
CP048233.1-19,26,763
CP048233.1-20,9,1123
CP048233.1-21,24,813
CP048233.1-22,11,1079
CP048233.1-23,9,1124
CP048233.1-24,58,323
CP048233.1-25,16,981
CP048233.1-26,13,1035
CP048233.1-27,9,1125
CP048233.1-28,0,1242
CP048233.1-29,13,1036
CP048233.1-30,26,764
CP048233.1-31,17,958
CP048233.1-32,6,1171
CP048233.1-33,22,851
CP048233.1-34,10,1094
CP048233.1-35,28,721
CP048233.1-36,10,1095
CP048233.1-37,16,982
CP048233.1-38,37,564
CP048233.1-39,46,438
CP048233.1-40,36,589
CP048233.1-41,12,1053
CP048233.1-42,41,499
CP048233.1-43,25,789
CP048233.1-44,39,539
CP048233.1-45,28,722
CP048233.1-46,24,814
CP048233.1-47,57,337
CP048233.1-48,28,723
CP048233.1-49,66,250
CP048233.1-50,56,342
CP048233.1-51,40,518
CP048233.1-52,16,983
CP048233.1-53,106,90
CP048233.1-54,86,147
CP048233.1-55,140,46
CP048233.1-56,70,217
CP048233.1-57,106,91
CP048233.1-58,98,110
CP048233.1-59,109,85
CP048233.1-60,154,41
CP048233.1-61,73,200
CP048233.1-62,85,150
CP048233.1-63,58,324
CP048233.1-64,189,24
CP048233.1-65,42,485
CP048233.1-66,131,54
CP048233.1-67,49,411
CP048233.1-68,100,103
CP048233.1-69,6,1172
CP048234.1-0,1,1227
CP048234.1-1,9,1126
CP048234.1-2,0,1243
CP048234.1-3,1,1228
CP048234.1-4,17,959
CP048234.1-5,19,920
CP048234.1-6,20,896
CP048234.1-7,20,897
CP048234.1-8,27,744
CP048234.1-9,29,707
CP048234.1-10,14,1019
CP048234.1-11,23,832
CP048234.1-12,66,251
CP048234.1-13,65,258
CP048234.1-14,65,259
CP048234.1-15,30,682
CP048234.1-16,22,852
CP048234.1-17,28,724
CP048234.1-18,30,683
CP048234.1-19,85,151
CP048234.1-20,92,131
CP048234.1-21,60,303
CP048234.1-22,97,111
CP048234.1-23,273,5
CP048234.1-24,107,88
CP048234.1-25,125,58
CP048234.1-26,144,44
CP048234.1-27,95,120
CP048234.1-28,91,134
CP048234.1-29,82,161
CP048234.1-30,110,81
CP048234.1-31,129,56
CP048234.1-32,79,173
CP048234.1-33,72,205
CP048234.1-34,14,1020
CP048234.1-35,19,921
CP048234.1-36,111,78
CP048234.1-37,45,448
CP048234.1-38,41,500
CP048234.1-39,97,112
CP048234.1-40,18,943
CP048234.1-41,45,449
CP048234.1-42,23,833
CP048234.1-43,79,174
CP048234.1-44,119,65
CP048234.1-45,41,501
CP048234.1-46,63,278
CP048234.1-47,45,450
CP048234.1-48,32,653
CP048234.1-49,66,252
CP048234.1-50,69,225
CP048234.1-51,5,1185
CP048234.1-52,51,394
CP048234.1-53,34,618
CP048234.1-54,10,1096
CP048234.1-55,25,790
CP048234.1-56,50,402
CP048234.1-57,76,182
CP048234.1-58,70,218
CP048234.1-59,30,684
CP048234.1-60,11,1080
CP048234.1-61,42,486
CP048234.1-62,92,132
CP048234.1-63,52,388
CP048234.1-64,52,389
CP048234.1-65,45,451
CP048234.1-66,49,412
CP048234.1-67,23,834
CP048234.1-68,4,1196
CP048234.1-69,0,1244
CP048234.1-70,1,1229
CP048235.1-0,3,1211
CP048235.1-1,0,1245
CP048235.1-2,6,1173
CP048235.1-3,51,395
CP048235.1-4,83,158
CP048235.1-5,117,68
CP048235.1-6,6,1174
CP048235.1-7,66,253
CP048235.1-8,102,97
CP048235.1-9,33,636
CP048235.1-10,46,439
CP048235.1-11,28,725
CP048235.1-12,35,601
CP048235.1-13,33,637
CP048235.1-14,108,87
CP048235.1-15,53,373
CP048235.1-16,184,29
CP048235.1-17,16,984
CP048235.1-18,69,226
CP048235.1-19,87,142
CP048235.1-20,102,98
CP048235.1-21,25,791
CP048235.1-22,42,487
CP048235.1-23,119,66
CP048235.1-24,285,3
CP048235.1-25,137,47
CP048235.1-26,56,343
CP048235.1-27,99,106
CP048235.1-28,33,638
CP048235.1-29,42,488
CP048235.1-30,110,82
CP048235.1-31,27,745
CP048235.1-32,26,765
CP048235.1-33,41,502
CP048235.1-34,61,297
CP048235.1-35,64,271
CP048235.1-36,22,853
CP048235.1-37,79,175
CP048235.1-38,7,1157
CP048235.1-39,22,854
CP048235.1-40,21,873
CP048235.1-41,32,654
CP048235.1-42,43,472
CP048235.1-43,125,59
CP048235.1-44,8,1141
CP048235.1-45,23,835
CP048235.1-46,58,325
CP048235.1-47,86,148
CP048235.1-48,66,254
CP048235.1-49,30,685
CP048235.1-50,65,260
CP048235.1-51,26,766
CP048235.1-52,8,1142
CP048235.1-53,68,235
CP048235.1-54,16,985
CP048235.1-55,58,326
CP048235.1-56,12,1054
CP048235.1-57,20,898
CP048235.1-58,21,874
CP048235.1-59,13,1037
CP048235.1-60,64,272
CP048235.1-61,58,327
CP048235.1-62,49,413
CP048235.1-63,37,565
CP048235.1-64,30,686
CP048235.1-65,4,1197
CP048235.1-66,14,1021
CP048235.1-67,8,1143
CP048235.1-68,24,815
CP048235.1-69,46,440
CP048235.1-70,65,261
CP048235.1-71,14,1022
CP048235.1-72,18,944
CP048235.1-73,33,639
CP048235.1-74,54,361
CP048235.1-75,96,114
CP048235.1-76,21,875
CP048235.1-77,21,876
CP048235.1-78,10,1097
CP048235.1-79,21,877
CP048235.1-80,42,489
CP048235.1-81,46,441
CP048235.1-82,35,602
CP048235.1-83,32,655
CP048235.1-84,20,899
CP048235.1-85,12,1055
CP048235.1-86,50,403
CP048235.1-87,15,1006
CP048235.1-88,71,209
CP048235.1-89,34,619
CP048235.1-90,78,176
CP048235.1-91,37,566
CP048235.1-92,26,767
CP048235.1-93,3,1212
CP048236.1-0,5,1186
CP048236.1-1,0,1246
CP048236.1-2,6,1175
CP048236.1-3,82,162
CP048236.1-4,120,64
CP048236.1-5,225,12
CP048236.1-6,36,590
CP048236.1-7,73,201
CP048236.1-8,158,39
CP048236.1-9,118,67
CP048236.1-10,35,603
CP048236.1-11,131,55
CP048236.1-12,115,70
CP048236.1-13,76,183
CP048236.1-14,59,311
CP048236.1-15,55,354
CP048236.1-16,88,138
CP048236.1-17,36,591
CP048236.1-18,12,1056
CP048236.1-19,59,312
CP048236.1-20,83,159
CP048236.1-21,13,1038
CP048236.1-22,20,900
CP048236.1-23,58,328
CP048236.1-24,19,922
CP048236.1-25,27,746
CP048236.1-26,44,461
CP048236.1-27,65,262
CP048236.1-28,82,163
CP048236.1-29,43,473
CP048236.1-30,12,1057
CP048236.1-31,55,355
CP048236.1-32,28,726
CP048236.1-33,37,567
CP048236.1-34,4,1198
CP048236.1-35,22,855
CP048236.1-36,49,414
CP048236.1-37,28,727
CP048236.1-38,38,554
CP048236.1-39,77,179
CP048236.1-40,12,1058
CP048236.1-41,17,960
CP048236.1-42,37,568
CP048236.1-43,18,945
CP048236.1-44,40,519
CP048236.1-45,8,1144
CP048236.1-46,14,1023
CP048236.1-47,84,153
CP048236.1-48,16,986
CP048236.1-49,16,987
CP048236.1-50,22,856
CP048236.1-51,69,227
CP048236.1-52,21,878
CP048236.1-53,41,503
CP048236.1-54,26,768
CP048236.1-55,40,520
CP048236.1-56,29,708
CP048236.1-57,69,228
CP048236.1-58,37,569
CP048236.1-59,41,504
CP048236.1-60,43,474
CP048236.1-61,3,1213
CP048236.1-62,22,857
CP048236.1-63,56,344
CP048236.1-64,63,279
CP048236.1-65,18,946
CP048236.1-66,34,620
CP048236.1-67,27,747
CP048236.1-68,11,1081
CP048236.1-69,16,988
CP048236.1-70,73,202
CP048236.1-71,21,879
CP048236.1-72,17,961
CP048236.1-73,41,505
CP048236.1-74,37,570
CP048236.1-75,7,1158
CP048236.1-76,7,1159
CP048236.1-77,41,506
CP048236.1-78,22,858
CP048236.1-79,31,673
CP048236.1-80,4,1199
CP048236.1-81,18,947
CP048236.1-82,56,345
CP048236.1-83,27,748
CP048236.1-84,42,490
CP048236.1-85,1,1230
CP048236.1-86,35,604
CP048236.1-87,47,428
CP048236.1-88,29,709
CP048236.1-89,36,592
CP048236.1-90,17,962
CP048236.1-91,28,728
CP048236.1-92,55,356
CP048236.1-93,57,338
CP048236.1-94,23,836
CP048236.1-95,10,1098
CP048236.1-96,45,452
CP048236.1-97,6,1176
CP048236.1-98,61,298
CP048236.1-99,10,1099
CP048236.1-100,4,1200
CP048237.1-0,1,1231
CP048237.1-1,0,1247
CP048237.1-2,41,507
CP048237.1-3,46,442
CP048237.1-4,41,508
CP048237.1-5,24,816
CP048237.1-6,14,1024
CP048237.1-7,65,263
CP048237.1-8,33,640
CP048237.1-9,17,963
CP048237.1-10,16,989
CP048237.1-11,26,769
CP048237.1-12,22,859
CP048237.1-13,25,792
CP048237.1-14,23,837
CP048237.1-15,7,1160
CP048237.1-16,12,1059
CP048237.1-17,14,1025
CP048237.1-18,34,621
CP048237.1-19,38,555
CP048237.1-20,21,880
CP048237.1-21,25,793
CP048237.1-22,29,710
CP048237.1-23,21,881
CP048237.1-24,60,304
CP048237.1-25,30,687
CP048237.1-26,10,1100
CP048237.1-27,10,1101
CP048237.1-28,27,749
CP048237.1-29,16,990
CP048237.1-30,4,1201
CP048237.1-31,11,1082
CP048237.1-32,46,443
CP048237.1-33,19,923
CP048237.1-34,39,540
CP048237.1-35,37,571
CP048237.1-36,27,750
CP048237.1-37,8,1145
CP048237.1-38,73,203
CP048237.1-39,58,329
CP048237.1-40,70,219
CP048237.1-41,10,1102
CP048237.1-42,19,924
CP048237.1-43,17,964
CP048237.1-44,28,729
CP048237.1-45,7,1161
CP048237.1-46,25,794
CP048237.1-47,26,770
CP048237.1-48,47,429
CP048237.1-49,28,730
CP048237.1-50,0,1248
CP048237.1-51,72,206
CP048237.1-52,19,925
CP048237.1-53,25,795
CP048237.1-54,70,220
CP048237.1-55,36,593
CP048237.1-56,6,1177
CP048237.1-57,50,404
CP048237.1-58,13,1039
CP048237.1-59,2,1218
CP048237.1-60,41,509
CP048237.1-61,47,430
CP048237.1-62,20,901
CP048237.1-63,30,688
CP048237.1-64,63,280
CP048237.1-65,33,641
CP048237.1-66,30,689
CP048237.1-67,30,690
CP048237.1-68,37,572
CP048237.1-69,34,622
CP048237.1-70,29,711
CP048237.1-71,22,860
CP048237.1-72,9,1127
CP048237.1-73,96,115
CP048237.1-74,34,623
CP048237.1-75,60,305
CP048237.1-76,15,1007
CP048237.1-77,10,1103
CP048237.1-78,35,605
CP048237.1-79,37,573
CP048237.1-80,23,838
CP048237.1-81,69,229
CP048237.1-82,81,165
CP048237.1-83,64,273
CP048237.1-84,28,731
CP048237.1-85,100,104
CP048237.1-86,112,74
CP048237.1-87,89,137
CP048237.1-88,67,241
CP048237.1-89,40,521
CP048237.1-90,80,168
CP048237.1-91,175,31
CP048237.1-92,74,196
CP048237.1-93,54,362
CP048237.1-94,56,346
CP048237.1-95,213,14
CP048237.1-96,70,221
CP048237.1-97,350,1
CP048237.1-98,146,43
CP048237.1-99,274,4
CP048237.1-100,58,330
CP048237.1-101,51,396
CP048237.1-102,54,363
CP048237.1-103,42,491
CP048237.1-104,60,306
CP048237.1-105,26,771
CP048238.1-0,5,1187
CP048238.1-1,0,1249
CP048238.1-2,33,642
CP048238.1-3,26,772
CP048238.1-4,80,169
CP048238.1-5,36,594
CP048238.1-6,71,210
CP048238.1-7,55,357
CP048238.1-8,44,462
CP048238.1-9,12,1060
CP048238.1-10,37,574
CP048238.1-11,48,418
CP048238.1-12,51,397
CP048238.1-13,40,522
CP048238.1-14,23,839
CP048238.1-15,84,154
CP048238.1-16,43,475
CP048238.1-17,99,107
CP048238.1-18,78,177
CP048238.1-19,65,264
CP048238.1-20,34,624
CP048238.1-21,19,926
CP048238.1-22,27,751
CP048238.1-23,8,1146
CP048238.1-24,22,861
CP048238.1-25,47,431
CP048238.1-26,32,656
CP048238.1-27,87,143
CP048238.1-28,48,419
CP048238.1-29,99,108
CP048238.1-30,10,1104
CP048238.1-31,93,126
CP048238.1-32,68,236
CP048238.1-33,60,307
CP048238.1-34,27,752
CP048238.1-35,111,79
CP048238.1-36,87,144
CP048238.1-37,68,237
CP048238.1-38,59,313
CP048238.1-39,229,10
CP048238.1-40,173,32
CP048238.1-41,33,643
CP048238.1-42,35,606
CP048238.1-43,76,184
CP048238.1-44,244,8
CP048238.1-45,93,127
CP048238.1-46,23,840
CP048238.1-47,51,398
CP048238.1-48,83,160
CP048238.1-49,33,644
CP048238.1-50,29,712
CP048238.1-51,54,364
CP048238.1-52,19,927
CP048238.1-53,64,274
CP048238.1-54,81,166
CP048238.1-55,67,242
CP048238.1-56,40,523
CP048238.1-57,70,222
CP048238.1-58,0,1250
CP048238.1-59,27,753
CP048238.1-60,67,243
CP048238.1-61,0,1251
CP048238.1-62,11,1083
CP048238.1-63,6,1178
CP048238.1-64,10,1105
CP048238.1-65,3,1214
CP048238.1-66,26,773
CP048238.1-67,40,524
CP048238.1-68,84,155
CP048238.1-69,21,882
CP048238.1-70,84,156
CP048238.1-71,80,170
CP048238.1-72,37,575
CP048238.1-73,37,576
CP048238.1-74,0,1252
CP048238.1-75,1,1232
CP048239.1-0,1,1233
CP048239.1-1,0,1253
CP048239.1-2,20,902
CP048239.1-3,76,185
CP048239.1-4,37,577
CP048239.1-5,63,281
CP048239.1-6,74,197
CP048239.1-7,8,1147
CP048239.1-8,52,390
CP048239.1-9,12,1061
CP048239.1-10,72,207
CP048239.1-11,13,1040
CP048239.1-12,29,713
CP048239.1-13,21,883
CP048239.1-14,26,774
CP048239.1-15,88,139
CP048239.1-16,63,282
CP048239.1-17,135,48
CP048239.1-18,96,116
CP048239.1-19,39,541
CP048239.1-20,56,347
CP048239.1-21,40,525
CP048239.1-22,104,94
CP048239.1-23,273,6
CP048239.1-24,192,20
CP048239.1-25,71,211
CP048239.1-26,38,556
CP048239.1-27,123,61
CP048239.1-28,106,92
CP048239.1-29,69,230
CP048239.1-30,75,191
CP048239.1-31,71,212
CP048239.1-32,22,862
CP048239.1-33,66,255
CP048239.1-34,27,754
CP048239.1-35,41,510
CP048239.1-36,30,691
CP048239.1-37,9,1128
CP048239.1-38,42,492
CP048239.1-39,42,493
CP048239.1-40,50,405
CP048239.1-41,59,314
CP048239.1-42,50,406
CP048239.1-43,13,1041
CP048239.1-44,40,526
CP048239.1-45,15,1008
CP048239.1-46,15,1009
CP048239.1-47,10,1106
CP048239.1-48,19,928
CP048239.1-49,26,775
CP048239.1-50,23,841
CP048239.1-51,17,965
CP048239.1-52,1,1234
CP048239.1-53,16,991
CP048239.1-54,20,903
CP048239.1-55,40,527
CP048239.1-56,7,1162
CP048239.1-57,10,1107
CP048239.1-58,8,1148
CP048239.1-59,37,578
CP048239.1-60,47,432
CP048239.1-61,55,358
CP048239.1-62,35,607
CP048239.1-63,2,1219
CP048239.1-64,32,657
CP048239.1-65,58,331
CP048239.1-66,22,863
CP048239.1-67,10,1108
CP048239.1-68,23,842
CP048239.1-69,12,1062
CP048239.1-70,22,864
CP048239.1-71,37,579
CP048239.1-72,53,374
CP048239.1-73,55,359
CP048239.1-74,13,1042
CP048239.1-75,26,776
CP048239.1-76,47,433
CP048239.1-77,24,817
CP048239.1-78,20,904
CP048239.1-79,16,992
CP048239.1-80,11,1084
CP048239.1-81,16,993
CP048239.1-82,5,1188
CP048239.1-83,12,1063
CP048239.1-84,33,645
CP048239.1-85,6,1179
CP048239.1-86,42,494
CP048239.1-87,45,453
CP048239.1-88,17,966
CP048239.1-89,21,884
CP048239.1-90,21,885
CP048239.1-91,18,948
CP048239.1-92,11,1085
CP048239.1-93,16,994
CP048239.1-94,40,528
CP048239.1-95,62,290
CP048239.1-96,19,929
CP048239.1-97,5,1189
CP048239.1-98,14,1026
CP048239.1-99,19,930
CP048239.1-100,39,542
CP048239.1-101,53,375
CP048239.1-102,20,905
CP048239.1-103,24,818
CP048239.1-104,10,1109
CP048239.1-105,28,732
CP048239.1-106,38,557
CP048239.1-107,9,1129
CP048239.1-108,10,1110
CP048239.1-109,13,1043
CP048239.1-110,17,967
CP048239.1-111,19,931
CP048239.1-112,38,558
CP048239.1-113,27,755
CP048239.1-114,21,886
CP048239.1-115,14,1027
CP048239.1-116,25,796
CP048239.1-117,33,646
CP048239.1-118,50,407
CP048239.1-119,52,391
CP048239.1-120,16,995
CP048239.1-121,12,1064
CP048239.1-122,1,1235
CP048239.1-123,0,1254
CP048239.1-124,4,1202
CP048240.1-0,0,1255
CP048240.1-1,1,1236
CP048240.1-2,48,420
CP048240.1-3,87,145
CP048240.1-4,39,543
CP048240.1-5,6,1180
CP048240.1-6,47,434
CP048240.1-7,76,186
CP048240.1-8,30,692
CP048240.1-9,34,625
CP048240.1-10,12,1065
CP048240.1-11,32,658
CP048240.1-12,20,906
CP048240.1-13,22,865
CP048240.1-14,74,198
CP048240.1-15,39,544
CP048240.1-16,48,421
CP048240.1-17,37,580
CP048240.1-18,73,204
CP048240.1-19,112,75
CP048240.1-20,41,511
CP048240.1-21,40,529
CP048240.1-22,51,399
CP048240.1-23,63,283
CP048240.1-24,112,76
CP048240.1-25,201,17
CP048240.1-26,198,18
CP048240.1-27,235,9
CP048240.1-28,133,52
CP048240.1-29,162,34
CP048240.1-30,71,213
CP048240.1-31,76,187
CP048240.1-32,65,265
CP048240.1-33,62,291
CP048240.1-34,96,117
CP048240.1-35,13,1044
CP048240.1-36,24,819
CP048240.1-37,69,231
CP048240.1-38,65,266
CP048240.1-39,71,214
CP048240.1-40,113,73
CP048240.1-41,54,365
CP048240.1-42,42,495
CP048240.1-43,32,659
CP048240.1-44,45,454
CP048240.1-45,59,315
CP048240.1-46,37,581
CP048240.1-47,44,463
CP048240.1-48,53,376
CP048240.1-49,24,820
CP048240.1-50,40,530
CP048240.1-51,27,756
CP048240.1-52,32,660
CP048240.1-53,38,559
CP048240.1-54,4,1203
CP048240.1-55,18,949
CP048240.1-56,85,152
CP048240.1-57,68,238
CP048240.1-58,49,415
CP048240.1-59,23,843
CP048240.1-60,33,647
CP048240.1-61,54,366
CP048240.1-62,10,1111
CP048240.1-63,19,932
CP048240.1-64,18,950
CP048240.1-65,35,608
CP048240.1-66,8,1149
CP048240.1-67,32,661
CP048240.1-68,25,797
CP048240.1-69,27,757
CP048240.1-70,9,1130
CP048240.1-71,43,476
CP048240.1-72,114,71
CP048240.1-73,59,316
CP048240.1-74,56,348
CP048240.1-75,18,951
CP048240.1-76,35,609
CP048240.1-77,67,244
CP048240.1-78,27,758
CP048240.1-79,13,1045
CP048240.1-80,12,1066
CP048240.1-81,27,759
CP048240.1-82,19,933
CP048240.1-83,10,1112
CP048240.1-84,39,545
CP048240.1-85,16,996
CP048240.1-86,30,693
CP048240.1-87,40,531
CP048240.1-88,94,122
CP048240.1-89,40,532
CP048240.1-90,7,1163
CP048240.1-91,43,477
CP048240.1-92,13,1046
CP048240.1-93,53,377
CP048240.1-94,13,1047
CP048240.1-95,24,821
CP048240.1-96,10,1113
CP048240.1-97,24,822
CP048240.1-98,21,887
CP048240.1-99,23,844
CP048240.1-100,12,1067
CP048240.1-101,7,1164
CP048240.1-102,9,1131
CP048240.1-103,19,934
CP048240.1-104,43,478
CP048240.1-105,28,733
CP048240.1-106,64,275
CP048240.1-107,58,332
CP048240.1-108,2,1220
CP048240.1-109,18,952
CP048240.1-110,17,968
CP048240.1-111,63,284
CP048240.1-112,35,610
CP048240.1-113,17,969
CP048240.1-114,11,1086
CP048240.1-115,60,308
CP048240.1-116,17,970
CP048240.1-117,59,317
CP048240.1-118,44,464
CP048240.1-119,23,845
CP048240.1-120,54,367
CP048240.1-121,17,971
CP048240.1-122,26,777
CP048240.1-123,24,823
CP048240.1-124,23,846
CP048240.1-125,19,935
CP048240.1-126,76,188
CP048240.1-127,56,349
CP048240.1-128,17,972
CP048240.1-129,56,350
CP048240.1-130,6,1181
CP048241.1-0,5,1190
CP048241.1-1,13,1048
CP048241.1-2,67,245
CP048241.1-3,31,674
CP048241.1-4,44,465
CP048241.1-5,53,378
CP048241.1-6,17,973
CP048241.1-7,62,292
CP048241.1-8,12,1068
CP048241.1-9,69,232
CP048241.1-10,20,907
CP048241.1-11,80,171
CP048241.1-12,13,1049
CP048241.1-13,10,1114
CP048241.1-14,20,908
CP048241.1-15,35,611
CP048241.1-16,20,909
CP048241.1-17,10,1115
CP048241.1-18,81,167
CP048241.1-19,6,1182
CP048241.1-20,2,1221
CP048241.1-21,10,1116
CP048241.1-22,91,135
CP048241.1-23,4,1204
CP048241.1-24,14,1028
CP048241.1-25,11,1087
CP048241.1-26,8,1150
CP048241.1-27,23,847
CP048241.1-28,14,1029
CP048241.1-29,31,675
CP048241.1-30,10,1117
CP048241.1-31,5,1191
CP048241.1-32,14,1030
CP048241.1-33,32,662
CP048241.1-34,14,1031
CP048241.1-35,66,256
CP048241.1-36,26,778
CP048241.1-37,46,444
CP048241.1-38,53,379
CP048241.1-39,30,694
CP048241.1-40,36,595
CP048241.1-41,5,1192
CP048241.1-42,26,779
CP048241.1-43,23,848
CP048241.1-44,39,546
CP048241.1-45,53,380
CP048241.1-46,57,339
CP048241.1-47,70,223
CP048241.1-48,39,547
CP048241.1-49,56,351
CP048241.1-50,50,408
CP048241.1-51,34,626
CP048241.1-52,13,1050
CP048241.1-53,5,1193
CP048241.1-54,42,496
CP048241.1-55,29,714
CP048241.1-56,25,798
CP048241.1-57,49,416
CP048241.1-58,40,533
CP048241.1-59,16,997
CP048241.1-60,17,974
CP048241.1-61,53,381
CP048241.1-62,29,715
CP048241.1-63,21,888
CP048241.1-64,32,663
CP048241.1-65,41,512
CP048241.1-66,59,318
CP048241.1-67,43,479
CP048241.1-68,59,319
CP048241.1-69,67,246
CP048241.1-70,21,889
CP048241.1-71,12,1069
CP048241.1-72,26,780
CP048241.1-73,25,799
CP048241.1-74,40,534
CP048241.1-75,46,445
CP048241.1-76,35,612
CP048241.1-77,21,890
CP048241.1-78,58,333
CP048241.1-79,77,180
CP048241.1-80,5,1194
CP048241.1-81,28,734
CP048241.1-82,18,953
CP048241.1-83,43,480
CP048241.1-84,38,560
CP048241.1-85,67,247
CP048241.1-86,30,695
CP048241.1-87,20,910
CP048241.1-88,37,582
CP048241.1-89,67,248
CP048241.1-90,31,676
CP048241.1-91,100,105
CP048241.1-92,105,93
CP048241.1-93,51,400
CP048241.1-94,61,299
CP048241.1-95,39,548
CP048241.1-96,5,1195
CP048241.1-97,12,1070
CP048241.1-98,96,118
CP048241.1-99,30,696
CP048241.1-100,33,648
CP048241.1-101,20,911
CP048241.1-102,41,513
CP048241.1-103,65,267
CP048241.1-104,14,1032
CP048241.1-105,20,912
CP048241.1-106,41,514
CP048241.1-107,16,998
CP048241.1-108,42,497
CP048241.1-109,15,1010
CP048241.1-110,40,535
CP048241.1-111,25,800
CP048241.1-112,8,1151
CP048241.1-113,12,1071
CP048241.1-114,10,1118
CP048241.1-115,71,215
CP048241.1-116,64,276
CP048241.1-117,75,192
CP048241.1-118,33,649
CP048241.1-119,62,293
CP048241.1-120,41,515
CP048241.1-121,17,975
CP048241.1-122,14,1033
CP048241.1-123,63,285
CP048241.1-124,93,128
CP048241.1-125,67,249
