Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A01111,DIP5,ORF,YPL265W,DIP5,S000006186,,No,1.0230,25,32672,1842,0.013572204125950055,0.7640974660518635,1.5069268912377691,466,0.252985884907709,0.25298586620171176,0.32224022631567206,0.0,0,0,0
GWK60_A01133,GWK60_A01133,ORF,YLL052C,AQY2,S000003975,,,1.0282,6,5967,882,0.006802721088435374,0.45935095349615257,0.7858847925988788,551,0.6247165532879818,0.6240352809155657,0.15690578072976516,0.0,0,0,0
GWK60_A01155,GIT1,ORF,,,,,,,8,1841,1596,0.005012531328320802,0.3494450411743645,0.1394164548436855,1045,0.6547619047619048,0.6547613380895053,0.0,0.0,0,0,0
GWK60_A01177,EPA10,ORF,,,,,,,9,3242,4191,0.0021474588403722263,0.2080741672516002,0.1334835173280345,1314,0.31352899069434503,0.31352899069434503,0.07792001634414111,0.0,0,0,0
GWK60_A01199,PGD1,ORF,YGL025C,PGD1,S000002993,,,0.4830,1,1012,1440,0.0006944444444444445,0.0922270955165692,0.14028129358131466,1410,0.9791666666666666,0.9791626338984997,0.0,0.0,0,0,0
GWK60_A01221,EPA9,ORF,,,,,,,8,3350,4383,0.0018252338580880675,0.35607705094358066,0.30731093380590363,2252,0.513803331051791,0.513803331051791,0.10647436298465354,0.0,0,0,0
GWK60_A01243,GWK60_A01243,ORF,YGL025C,PGD1,S000002993,,,0.4830,1,2070,1440,0.0006944444444444445,0.11671511627906977,0.6429914278640837,1198,0.8319444444444445,0.8319410180215623,0.0,0.0,0,0,0
GWK60_A01265,TRP5,ORF,YGL026C,TRP5,S000002994,,,NaN,12,6628,2124,0.005649717514124294,0.8769013472403303,1.3422391757908017,1001,0.4712806026365348,0.47128060055945237,0.19246383261760214,0.0,0,0,0
GWK60_A01287,CWH41,ORF,YGL027C,CWH41,S000002995,,,0.9817,2,674,2445,0.0008179959100204499,0.08961866955371106,0.07651074552912757,1691,0.6916155419222904,0.6916155417992765,0.0,0.0,0,0,0
GWK60_A01309,GWK60_A01309,ORF,YGL028C,SCW11,S000002996,,,1.0685,0,0,1722,0.0,0.0,0.0,1722,1.0,0.9999997545076978,0.0,0.0,0,0,0
GWK60_A01353,GWK60_A01353,ORF,YGL030W,RPL30,S000002998,,,,0,0,481,0.0,0.0,0.0,318,1.0,0.7649478037637647,0.0,0.0,0,0,0
GWK60_A01375,GWK60_A01375,ORF,YGL031C,RPL24A,S000002999,,Yes,0.8045,0,0,468,0.0,0.0,0.0,468,1.0,0.935836123594826,0.0,0.0,0,0,0
GWK60_A01397,GWK60_A01397,ORF,YGL032C,AGA2,S000003000,,,1.0108,1,1,258,0.003875968992248062,0.34422088668234474,0.0007361863535043177,170,0.6589147286821705,0.4224087561120887,0.0,0.0,0,0,0
GWK60_A01419,GWK60_A01419,ORF,YGL033W,HOP2,S000003001,,,1.0115,5,1635,750,0.007716049382716049,0.667357896090535,0.4710655695382384,409,0.6311728395061729,0.6240996602073554,0.0,0.0,0,0,0
GWK60_A01441,MIG1,ORF,YGL035C,MIG1,S000003003,,,1.0050,32,16404,1275,0.025098039215686273,1.8926874279123413,2.318768265324325,480,0.3764705882352941,0.37646251484294746,0.5363017808882805,0.0,0,0,0
GWK60_A01463,GWK60_A01463,ORF,YGR146C,ECL1,S000003378,,,1.0493,6,3546,357,0.01680672268907563,1.2356795929380926,1.703757276117356,102,0.2857142857142857,0.2365096023617492,0.27396787596586325,0.0,0,0,0
GWK60_A01485,GWK60_A01485,ORF,YGR009C,SEC9,S000003241,,,,0,0,2085,0.0,0.0,0.0,2085,1.0,0.9999999934904793,0.0,0.0,0,0,0
GWK60_A01507,GWK60_A01507,ORF,YGL036W,VIR1,S000003004,No,,1.0145,10,7865,1926,0.005192107995846314,0.42065183727751365,0.7991538167631983,625,0.3245067497403946,0.324506739381797,0.0,0.0,0,0,0
GWK60_A01529,GWK60_A01529,ORF,YGL037C,PNC1,S000003005,,,0.9823,1,12,636,0.0015723270440251573,0.12809507620828375,0.003607320271241125,611,0.960691823899371,0.9485706207939057,0.0,0.0,0,0,0
GWK60_A01551,GWK60_A01551,ORF,YGL038C,OCH1,S000003006,,,NaN,0,0,1410,0.0,0.0,0.0,1410,1.0,0.9999944405176665,0.0,0.0,0,0,0
GWK60_A01573,GWK60_A01573,ORF,,,,,,,2,171,1818,0.0011001100110011,0.11301024839326038,0.027342817984994713,1184,0.6512651265126512,0.6512650652955071,0.0,0.0,0,0,0
GWK60_A01595,HXT4,ORF,YJL219W,HXT9,S000003755,,No,1.0265,7,2856,1707,0.004100761570005858,0.5251946375962575,0.8066604527039032,601,0.3520796719390744,0.35207957151843444,0.14054357992761188,0.0,0,0,0
GWK60_A01617,HXT1,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,6,1522,1692,0.0035460992907801418,0.48842592592592593,0.43532164313444816,527,0.3114657210401891,0.311465617826704,0.0,0.0,0,0,0
GWK60_A01639,HXT5,ORF,YHR096C,HXT5,S000001138,,NaN,0.9983,12,7365,1767,0.006791171477079796,1.3438529911115549,2.4752429350376937,570,0.3225806451612903,0.32258059466683325,0.20146187670052587,0.0,0,0,0
GWK60_A01661,GWK60_A01661,ORF,YHR098C,SFB3,S000001140,,,0.6980,2,738,2805,0.00071301247771836,0.16052416052416055,0.1580582982573463,1334,0.4755793226381462,0.4755793226358349,0.0,0.0,0,0,0
GWK60_A01683,GWK60_A01683,ORF,,,,,,,1,820,2385,0.0004192872117400419,0.09376504386986567,0.19995743318039164,1712,0.7178197064989518,0.7178197062663136,0.0,0.0,0,0,0
GWK60_A01705,GWK60_A01705,ORF,,,,,,,2,1070,267,0.00749063670411985,2.092027822364901,1.9854648238105812,135,0.5056179775280899,0.3344678894846389,0.0,0.0,0,0,0
GWK60_A01727,GWK60_A01727,ORF,YHR099W,TRA1,S000001141,,,1.0395,0,0,11232,0.0,0.0,0.0,11232,1.0,1.0,0.0,0.0,0,0,0
GWK60_A01771,GWK60_A01771,ORF,YOL022C,TSR4,S000005382,,,,0,0,1221,0.0,0.0,0.0,1221,1.0,0.9999632008863909,0.0,0.0,0,0,0
GWK60_A01793,GWK60_A01793,ORF,YOL023W,IFM1,S000005383,,,0.5630,0,0,2028,0.0,0.0,0.0,2028,1.0,0.999999988489429,0.0,0.0,0,0,0
GWK60_A01815,GWK60_A01815,ORF,YFR017C,IGD1,S000001913,,No,1.0395,1,258,381,0.0026246719160104987,0.21812898387701538,0.15979756409365775,328,0.8608923884514436,0.7398180964808504,0.0,0.0,0,0,0
GWK60_A01837,GWK60_A01837,ORF,YOL025W,LAG2,S000005385,,,0.9630,2,765,2073,0.000964785335262904,0.08586589483839846,0.09491918938367298,1221,0.5890014471780028,0.5890014428550479,0.0,0.0,0,0,0
GWK60_A01859,GWK60_A01859,ORF,YOR018W,ROD1,S000005544,,No,1.0100,3,61,2331,0.001287001287001287,0.12782262782262782,0.007220219148832668,876,0.3758043758043758,0.3758043755953757,0.0,0.0,0,0,0
GWK60_A01903,GWK60_A01903,ORF,YHR020W,YHR020W,S000001062,Yes,,,0,0,2022,0.0,0.0,0.0,2022,1.0,0.999999987777655,0.0,0.0,0,0,0
GWK60_A01925,GWK60_A01925,ORF,YHR019C,DED81,S000001061,,No,,0,0,1647,0.0,0.0,0.0,1647,1.0,0.9999994802929345,0.0,0.0,0,0,0
GWK60_A01947,GWK60_A01947,ORF,YHR017W,YSC83,S000001059,,,0.9965,1,93,1143,0.0008748906386701663,0.09395231846019247,0.021739969811334307,796,0.6964129483814523,0.6963570453949779,0.0,0.0,0,0,0
GWK60_A01969,GWK60_A01969,ORF,YFR024C,YSC84,S000002968,,,0.9675,3,1772,1182,0.0025380710659898475,0.4201704817546212,0.6461769005775038,757,0.6404399323181049,0.6404051240042777,0.0,0.0,0,0,0
GWK60_A02013,GWK60_A02013,ORF,YDR341C,YDR341C,S000002749,Yes,NaN,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.0,0,0,0
GWK60_A02035,HXT6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,5,3773,1659,0.0030138637733574444,0.5001703488219724,0.8360912296215862,405,0.244122965641953,0.24412285311619525,0.0,0.0,0,0,0
GWK60_A02057,HXT4/6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,2,964,1650,0.0012121212121212121,0.21225225225225225,0.23226302602648669,1192,0.7224242424242424,0.7224238780714481,0.0,0.0,0,0,0
GWK60_A02079,GWK60_A02079,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,17,12241,822,0.02068126520681265,3.099462581214406,5.048557710103505,257,0.3126520681265207,0.31203136123355013,0.39890210343119703,0.0,0,0,0
GWK60_A02101,GWK60_A02101,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,4,147,855,0.004678362573099415,0.7173489278752437,0.0568881951461956,354,0.41403508771929826,0.41344381527005664,0.0,0.0,0,0,0
GWK60_A02123,HXT3,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,9,3883,1671,0.005385996409335727,0.7566992486202541,0.6559599305832221,1101,0.6588868940754039,0.6588866247118318,0.17009990727342797,0.0,0,0,0
GWK60_A02145,GWK60_A02145,ORF,,,,,,,0,0,267,0.0,0.0,0.0,267,1.0,0.6615031592029524,0.0,0.0,0,0,0
GWK60_A02167,GWK60_A02167,ORF,YDR346C,SVF1,S000002754,,,1.0195,2,264,1332,0.0015015015015015015,0.20636545636545636,0.05211931746212077,726,0.545045045045045,0.5450384348603593,0.0,0.0,0,0,0
GWK60_A02189,GWK60_A02189,ORF,YDR347W,MRP1,S000002755,,,0.4475,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.0,0,0,0
GWK60_A02211,GWK60_A02211,ORF,YHR097C,PAL2,S000001139,No,No,1.0083,0,0,1338,0.0,0.0,0.0,1338,1.0,0.9999885784818139,0.0,0.0,0,0,0
GWK60_A02233,YPS7,ORF,YDR349C,YPS7,S000002757,,,0.9850,1,1,1764,0.0005668934240362812,0.06726815019793228,0.00012083853555224712,1617,0.9166666666666666,0.9166665188083791,0.0,0.0,0,0,0
GWK60_A02277,GWK60_A02277,ORF,YDR350C,ATP22,S000002758,,,0.7510,1,366,1725,0.0005797101449275362,0.08628685657171414,0.0569274425442674,1717,0.9953623188405797,0.9953620817085365,0.0,0.0,0,0,0
GWK60_A02299,GWK60_A02299,ORF,YDR351W,SBE2,S000002759,,No,1.0212,1,88,2601,0.00038446751249519417,0.07919093031760768,0.008726966297676497,2165,0.8323721645520954,0.832372164520985,0.0,0.0,0,0,0
GWK60_A02321,GWK60_A02321,ORF,YDR352W,YPQ2,S000002760,,,1.0235,0,0,951,0.0,0.0,0.0,951,1.0,0.999452718592235,0.0,0.0,0,0,0
GWK60_A02343,GWK60_A02343,ORF,YDR353W,TRR1,S000002761,,NaN,,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.0,0,0,0
GWK60_A02365,GWK60_A02365,ORF,YHR107C,CDC12,S000001149,,No,,0,0,1194,0.0,0.0,0.0,1194,1.0,0.9999517950191998,0.0,0.0,0,0,0
GWK60_A02387,GWK60_A02387,ORF,YDR354W,TRP4,S000002762,,,0.9702,4,3854,1140,0.0035087719298245615,1.3570691434468525,1.256038539587937,434,0.38070175438596493,0.3806702637941074,0.0,0.0,0,0,0
GWK60_A02409,GWK60_A02409,ORF,YDR356W,SPC110,S000002764,,,,0,0,2619,0.0,0.0,0.0,2619,1.0,0.9999999999687812,0.0,0.0,0,0,0
GWK60_A02431,GWK60_A02431,ORF,YDR357C,CNL1,S000002765,,,0.9947,0,0,303,0.0,0.0,0.0,303,1.0,0.7369158958334202,0.0,0.0,0,0,0
GWK60_A02453,GWK60_A02453,ORF,YDR358W,GGA1,S000002766,,Yes,1.0112,0,0,1767,0.0,0.0,0.0,1767,1.0,0.9999998434671832,0.0,0.0,0,0,0
GWK60_A02475,GWK60_A02475,ORF,YDR359C,EAF1,S000002767,,,0.5130,1,482,3132,0.00031928480204342275,0.17244040017028522,0.07548590589456822,2656,0.8480204342273308,0.8480204342271741,0.0,0.0,0,0,0
GWK60_A02497,GWK60_A02497,ORF,YDR361C,BCP1,S000002769,,,,0,0,831,0.0,0.0,0.0,831,1.0,0.9981852660075083,0.0,0.0,0,0,0
GWK60_A02519,GWK60_A02519,ORF,YDR362C,TFC6,S000002770,,,,0,0,2058,0.0,0.0,0.0,2058,1.0,0.9999999914727594,0.0,0.0,0,0,0
GWK60_A02541,GWK60_A02541,ORF,YDR363W,ESC2,S000002771,,,0.8985,0,0,1092,0.0,0.0,0.0,1092,1.0,0.9998663296253665,0.0,0.0,0,0,0
GWK60_A02563,GWK60_A02563,ORF,YDR363W,NA,S000007235,,,0.8985,0,0,255,0.0,0.0,0.0,255,1.0,0.6341355910108007,0.0,0.0,0,0,0
GWK60_A02585,GWK60_A02585,ORF,YOR117W,RPT5,S000005643,,NaN,,1,813,1290,0.0007751937984496124,0.2869767441860465,0.7622087325163536,1211,0.9387596899224806,0.9387423623962938,0.0,0.0,0,0,0
GWK60_A02607,GWK60_A02607,ORF,YDR364C,CDC40,S000002772,,,0.4765,0,0,1326,0.0,0.0,0.0,1326,1.0,0.9999871222929576,0.0,0.0,0,0,0
GWK60_A02629,GWK60_A02629,ORF,YDR367W,KEI1,S000002775,,,,0,0,838,0.0,0.0,0.0,651,1.0,0.9891211899829261,0.0,0.0,0,0,0
GWK60_A02651,GWK60_A02651,ORF,YDR368W,YPR1,S000002776,,No,1.0060,3,1060,933,0.003215434083601286,1.0459347726228754,0.9581279028224365,522,0.5594855305466238,0.5591189869067472,0.0,0.0,0,0,0
GWK60_A02673,GWK60_A02673,ORF,YDR369C,XRS2,S000002777,,,0.7365,3,2156,2484,0.0012077294685990338,0.35741243961352653,0.814460266673815,1162,0.4677938808373591,0.46779388078102535,0.0,0.0,0,0,0
GWK60_A02695,GWK60_A02695,ORF,YDR370C,DXO1,S000002778,,,1.0410,1,550,1209,0.0008271298593879239,0.23123449131513646,0.2356802783846654,652,0.5392886683209264,0.5392662928619307,0.0,0.0,0,0,0
GWK60_A02717,GWK60_A02717,ORF,,,,,,,0,0,315,0.0,0.0,0.0,315,1.0,0.759510916949111,0.0,0.0,0,0,0
GWK60_A02739,GWK60_A02739,ORF,YDR371W,CTS2,S000002779,,,1.0117,2,130,1506,0.0013280212483399733,0.22694934547524187,0.025738273228124393,796,0.5285524568393094,0.5285513317131098,0.0,0.0,0,0,0
GWK60_A02761,GWK60_A02761,ORF,YDR372C,VPS74,S000002780,,,1.0245,0,0,987,0.0,0.0,0.0,987,1.0,0.999618111532317,0.0,0.0,0,0,0
GWK60_A02783,GWK60_A02783,ORF,YDR373W,FRQ1,S000002781,,No,,0,0,573,0.0,0.0,0.0,573,1.0,0.9765693323263297,0.0,0.0,0,0,0
GWK60_A02805,GWK60_A02805,ORF,YDR374C,PHO92,S000002782,,,0.9935,0,0,930,0.0,0.0,0.0,930,1.0,0.9993249172693672,0.0,0.0,0,0,0
GWK60_A02827,GWK60_A02827,ORF,,,,,,,0,0,225,0.0,0.0,0.0,225,1.0,0.5621765008857981,0.0,0.0,0,0,0
GWK60_A02849,GWK60_A02849,ORF,YDR375C,BCS1,S000002783,,,0.8017,0,0,1374,0.0,0.0,0.0,1374,1.0,0.9999920314496384,0.0,0.0,0,0,0
GWK60_A02871,GWK60_A02871,ORF,YDR376W,ARH1,S000002784,,,,0,0,1506,0.0,0.0,0.0,1506,1.0,0.9999978713064616,0.0,0.0,0,0,0
GWK60_A02893,GWK60_A02893,ORF,YDR377W,ATP17,S000002785,,,,0,0,306,0.0,0.0,0.0,306,1.0,0.7426905453026857,0.0,0.0,0,0,0
GWK60_A02915,GWK60_A02915,ORF,YDR378C,LSM6,S000002786,,,0.7317,2,3798,607,0.005747126436781609,0.8232758620689655,2.1471599822406393,319,0.9166666666666666,0.7466915323147663,0.0,0.0,0,0,0
GWK60_A02937,GWK60_A02937,ORF,YDR379W,RGA2,S000002787,,No,1.0297,11,5409,2379,0.004623791509037411,0.6905532101540655,0.43344165575096716,1936,0.8137873055905843,0.8137873053105353,0.0,0.0,0,0,0
GWK60_A02959,GWK60_A02959,ORF,YDR379C,NA,S000007605,,,,1,69,240,0.004166666666666667,0.5964147286821705,0.05245945986007351,229,0.9541666666666667,0.5712478090239647,0.0,0.0,0,0,0
GWK60_A02981,ARO10,ORF,YDR380W,ARO10,S000002788,,No,0.9943,6,14592,1950,0.003076923076923077,0.3673372781065089,1.206170718963856,832,0.4266666666666667,0.4266666559530705,0.10591145180921757,0.0,0,0,0
GWK60_A03003,GWK60_A03003,ORF,YDR381W,YRA1,S000002789,,,,1,917,1999,0.001430615164520744,0.16093352977601263,0.1995679712566039,677,0.9685264663805436,0.9619795562721705,0.0,0.0,0,0,0
