Bin index,yH298-parent-pool1_normalized,yH298-parent-pool1_normalized rank
CP048241.1-88,42,592
CP048241.1-89,72,277
CP048241.1-90,35,692
CP048241.1-91,108,110
CP048241.1-92,110,103
CP048241.1-93,52,445
CP048241.1-94,65,324
CP048241.1-95,46,529
CP048241.1-96,7,1190
CP048241.1-97,13,1115
CP048241.1-98,104,123
CP048241.1-99,32,750
CP048241.1-100,38,649
CP048241.1-101,26,876
CP048241.1-102,44,559
CP048241.1-103,81,206
CP048241.1-104,19,1004
CP048241.1-105,23,935
CP048241.1-106,45,542
CP048241.1-107,21,966
CP048241.1-108,49,474
CP048241.1-109,20,987
CP048241.1-110,44,560
CP048241.1-111,29,827
CP048241.1-112,10,1161
CP048241.1-113,14,1096
CP048241.1-114,14,1097
CP048241.1-115,77,231
CP048241.1-116,74,256
CP048241.1-117,79,216
CP048241.1-118,39,636
CP048241.1-119,69,294
CP048241.1-120,47,512
CP048241.1-121,19,1005
CP048241.1-122,21,967
