RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00451,GWK60_A00451,ORF,CP048230.1,78356,79594,C,1239,87,52703,0.07021791767554479,2.726220246364731,3.5637032530610573,73,0.058918482647296204,0.0589166716469327,-8.855742770819212,2,0,0,0,0.0,14.241379310344827,38.82513661202186
GWK60_A00473,GWK60_A00473,ORF,CP048230.1,79931,81871,W,1941,11,2704,0.005667181865018032,0.21749217819721522,0.10538605428465135,455,0.2344152498712004,0.2344152434307103,-13.13995473183139,0,0,0,0,0.0,176.45454545454547,38.37748344370861
GWK60_A00495,GWK60_A00495,ORF,CP048230.1,81926,83848,C,1923,3,1328,0.0015600624024961,0.0717628705148206,0.06458667031073298,1207,0.6276651066042642,0.6276650859583532,-14.165242221269391,0,0,0,0,0.0,641.0,46.0
GWK60_A00517,GWK60_A00517,ORF,CP048230.1,84469,85122,W,654,5,388,0.00764525993883792,0.38276597456945116,0.06738509288420283,324,0.4954128440366973,0.49018094354148944,-15.937741265559376,0,0,0,0,0.0,130.8,50.06578947368421
GWK60_A00539,GWK60_A00539,ORF,CP048230.1,85576,85959,W,384,3,1604,0.0078125,0.3951627994011976,0.49407431199297985,126,0.328125,0.2831550446236773,-13.893010028535901,0,0,0,0,0.0,128.0,50.58083832335329
GWK60_A00583,GWK60_A00583,ORF,CP048230.1,87402,88226,W,825,9,7890,0.01090909090909091,0.5361818181818182,1.1200472711387315,493,0.5975757575757575,0.5964243876496721,-11.595375186148791,3,0,0,0,0.0,91.66666666666667,49.15
GWK60_A00605,GWK60_A00605,ORF,CP048230.1,89315,91915,W,2601,15,5087,0.0057670126874279125,0.3100985255902503,0.26196500514854154,379,0.14571318723567858,0.14571318723023247,-12.22848465526121,0,0,0,0,0.0,173.4,53.7710843373494
GWK60_A00627,GWK60_A00627,ORF,CP048230.1,94544,94834,W,291,7,2656,0.024054982817869417,1.332044673539519,1.2955227364566162,72,0.24742268041237114,0.1764124114026264,-13.16578509805506,1,0,0,0,0.0,41.57142857142857,55.375
GWK60_A00649,GWK60_A00649,ORF,CP048230.1,95979,97628,W,1650,38,23830,0.02303030303030303,1.2321212121212122,1.971775900950327,174,0.10545454545454545,0.10545449226881877,-10.00081573961182,0,0,0,0,0.0,43.421052631578945,53.5
GWK60_A00671,GWK60_A00671,ORF,CP048230.1,98790,102578,W,3789,82,23081,0.021641594088149908,1.1639570687076626,0.861945608114731,358,0.094484032726313,0.09448403272631298,-10.046886995527794,3,0,0,0,0.0,46.207317073170735,53.78333333333333
GWK60_A00693,GWK60_A00693,ORF,CP048230.1,102637,106125,C,3489,0,0,0.0,0.0,0.0,3489,1.0,0.9999999999999949,-24.541367610545567,2,0,0,0,0.0,9999,45.714285714285715
GWK60_A00715,GWK60_A00715,ORF,CP048230.1,106542,107636,W,1095,4,113,0.0036529680365296802,0.13852286728999058,0.009647273451745675,529,0.4831050228310502,0.4830423542878231,-17.708477596380824,3,0,0,0,0.0,273.75,37.92063492063492
GWK60_A00737,GWK60_A00737,ORF,CP048230.1,107762,108751,C,990,0,0,0.0,0.0,0.0,990,1.0,0.9996293938593735,-24.541367610545567,8,0,0,0,0.0,9999,37.492063492063494
GWK60_A00759,EST2,ORF,CP048230.1,109052,111607,W,2556,9,1637,0.0035211267605633804,0.18089788732394366,0.08051382315097765,1001,0.39162754303599373,0.39162754301303776,-13.863647968904557,0,0,0,0,0.0,284.0,51.375
GWK60_A00781,GWK60_A00781,ORF,CP048230.1,111705,113963,C,2259,3,302,0.0013280212483399733,0.04572353859416137,0.009392534437879853,1263,0.5590969455511288,0.5590969449123305,-16.298193627072617,0,0,0,0,0.0,753.0,34.42982456140351
GWK60_A00803,GWK60_A00803,ORF,CP048230.1,114196,118476,W,4281,6,1694,0.001401541695865452,0.04855013717703853,0.023814728784026767,1836,0.4288717589348283,0.4288717589348283,-13.814298052521861,3,0,0,0,0.0,713.5,34.64052287581699
GWK60_A00825,GWK60_A00825,ORF,CP048230.1,118583,119263,C,681,0,0,0.0,0.0,0.0,681,1.0,0.9919179913746745,-24.541367610545567,2,0,0,0,0.0,9999,33.751773049645394
GWK60_A00847,PEX23B,ORF,CP048230.1,119483,120694,W,1212,10,7177,0.00825082508250825,0.29227922792279226,0.3438832817708,448,0.3696369636963696,0.36962208044727896,-11.73200140272949,1,0,0,0,0.0,121.2,35.42424242424242
GWK60_A00869,GWK60_A00869,ORF,CP048230.1,121621,121857,C,237,3,354,0.012658227848101266,0.449271192942079,0.08690819797895954,111,0.46835443037974683,0.27701243293687167,-16.06969239615352,1,0,0,0,0.0,79.0,35.49242424242424
GWK60_A00891,GWK60_A00891,ORF,CP048230.1,122845,123504,W,660,50,51275,0.07575757575757576,2.251359751359751,3.617016452790133,91,0.13787878787878788,0.13650664550016925,-8.895371508143299,10,0,0,0,0.0,13.2,29.71794871794872
GWK60_A00913,GWK60_A00913,ORF,CP048230.1,123980,125215,W,1236,2,14,0.0016181229773462784,0.0479545265953033,0.0005258932176636057,1045,0.8454692556634305,0.8454424767327311,-20.634477014937048,1,0,0,0,0.0,618.0,29.635897435897437
GWK60_A00935,GWK60_A00935,ORF,CP048230.1,126050,127501,C,1452,10,3412,0.006887052341597796,0.2104810996563574,0.11365354390659074,349,0.2403581267217631,0.24035724873026448,-12.804542911446703,5,0,0,0,0.0,145.2,30.561855670103093
GWK60_A00957,GWK60_A00957,ORF,CP048230.1,128085,130010,W,1926,5,2699,0.002596053997923157,0.0835770445249751,0.07174398724860638,861,0.4470404984423676,0.44704048417236353,-13.142623918607374,4,0,0,0,0.0,385.2,32.19387755102041
GWK60_A00979,GWK60_A00979,ORF,CP048230.1,130228,131835,C,1608,7,3839,0.004353233830845771,0.12926793026020342,0.11396812687968567,876,0.5447761194029851,0.5447757012343809,-12.63447701493705,4,0,0,0,0.0,229.71428571428572,29.694690265486727
GWK60_A01001,GWK60_A01001,ORF,CP048230.1,132712,132921,W,210,2,2792,0.009523809523809525,0.2875869448903157,0.5969335902928185,115,0.5476190476190477,0.2874886026670386,-13.093767752265617,0,0,0,0,0.0,105.0,30.196629213483146
GWK60_A01023,GWK60_A01023,ORF,CP048230.1,133262,135667,W,2406,11,3122,0.00457190357439734,0.1591491357077392,0.07856461908830985,726,0.30174563591022446,0.3017456358309552,-12.932650756524994,1,0,0,0,0.0,218.72727272727272,34.81025641025641
GWK60_A01045,GWK60_A01045,ORF,CP048230.1,136034,137863,W,1830,3,156,0.001639344262295082,0.05050214148574804,0.00473519104379041,883,0.4825136612021858,0.48251362097593814,-17.24674686165394,1,0,0,0,0.0,610.0,30.806306306306308
GWK60_A01067,GWK60_A01067,ORF,CP048230.1,138245,140797,W,2553,2,600,0.0007833920877399138,0.027124052652572797,0.017622994898402137,2275,0.891108499804152,0.8911084997503274,-15.310146429834381,0,0,0,0,0.0,1276.5,34.62385321100918
GWK60_A01089,GWK60_A01089,ORF,CP048230.1,140956,141267,W,312,14,9163,0.04487179487179487,1.5767787017787018,2.2496280337952648,131,0.4198717948717949,0.31657859568850066,-11.379605867240892,12,0,0,0,0.0,22.285714285714285,35.13963963963964
GWK60_A01111,DIP5,ORF,CP048230.1,142280,144121,W,1842,26,29800,0.014115092290988056,0.5613662851507635,1.411076674998576,230,0.1248642779587405,0.12486426872616674,-9.678294488535691,5,0,0,0,0.0,70.84615384615384,39.77064220183486
GWK60_A01133,GWK60_A01133,ORF,CP048230.1,147012,147893,W,882,9,3293,0.01020408163265306,0.5094619666048237,0.5054488509179945,525,0.5952380952380952,0.5945889700193684,-12.855742770819212,0,0,0,0,0.0,98.0,49.92727272727273
GWK60_A01155,GIT1,ORF,CP048230.1,148737,150332,C,1596,9,2989,0.005639097744360902,0.29707792207792205,0.2689652679894467,728,0.45614035087719296,0.4561399561044592,-12.995437841460099,1,0,0,0,0.0,177.33333333333334,52.68181818181818
GWK60_A01177,EPA10,ORF,CP048230.1,152581,156771,W,4191,10,5787,0.0023860653781913625,0.1777084513011179,0.3400336571398383,1314,0.31352899069434503,0.31352899069434503,-12.042518404013842,0,0,0,0,0.0,419.1,74.4776119402985
GWK60_A01199,PGD1,ORF,CP048230.1,157478,158917,W,1440,1,1668,0.0006944444444444445,0.07103978978978978,0.3785108923997813,1212,0.8416666666666667,0.8416632002021147,-13.836599371182968,0,0,0,0,0.0,1440.0,102.29729729729729
GWK60_A01221,EPA9,ORF,CP048230.1,161505,165887,W,4383,14,3550,0.0031941592516541184,0.3894592744695414,0.3111817295446482,2241,0.5112936344969199,0.5112936344969199,-12.747357965524596,0,0,0,0,0.0,313.07142857142856,121.92857142857143
GWK60_A01243,GWK60_A01243,ORF,CP048230.1,166594,168033,W,1440,1,166,0.0006944444444444445,0.07380514705882353,0.04120239861523245,1375,0.9548611111111112,0.9548571784471186,-17.157663318071513,0,0,0,0,0.0,1440.0,106.27941176470588
GWK60_A01265,TRP5,ORF,CP048230.1,168514,170637,W,2124,13,2477,0.006120527306967985,0.5744043708667279,0.3920349352671342,655,0.3083804143126177,0.30838041295348784,-13.266407138404965,0,0,0,0,0.0,163.3846153846154,93.84883720930233
GWK60_A01287,CWH41,ORF,CP048230.1,170951,173395,W,2445,0,0,0.0,0.0,0.0,2445,1.0,0.9999999998221356,-24.541367610545567,1,0,0,0,0.0,9999,76.0204081632653
GWK60_A01309,GWK60_A01309,ORF,CP048230.1,174356,176077,W,1722,4,1079,0.0023228803716608595,0.13951601355543888,0.1062523721281037,754,0.437862950058072,0.4378628425660884,-14.464552013494735,0,0,0,0,0.0,430.5,60.06164383561644
GWK60_A01353,GWK60_A01353,ORF,CP048230.1,177006,177486,C,318,0,0,0.0,0.0,0.0,318,1.0,0.7649478037637647,-24.541367610545567,0,0,0,0,0.0,9999,55.226027397260275
GWK60_A01375,GWK60_A01375,ORF,CP048230.1,178790,179257,W,468,1,282,0.002136752136752137,0.12327656123276562,0.09885563258472055,418,0.8931623931623932,0.835853631757772,-16.396709367713683,0,0,0,0,0.0,468.0,57.693430656934304
GWK60_A01397,GWK60_A01397,ORF,CP048230.1,179925,180182,W,258,2,372,0.007751937984496124,0.4472358965653822,0.23654915347833178,102,0.3953488372093023,0.25344525366725323,-15.998335790290328,0,0,0,0,0.0,129.0,57.693430656934304
GWK60_A01419,GWK60_A01419,ORF,CP048230.1,180310,181059,C,648,8,3445,0.012345679012345678,0.7020970742431929,0.8323757930080963,285,0.4398148148148148,0.43488607129363394,-12.79066062432062,0,0,0,0,0.0,93.75,56.86986301369863
GWK60_A01441,MIG1,ORF,CP048230.1,182472,183746,W,1275,36,24905,0.02823529411764706,1.4479058823529412,2.8250597645946485,385,0.30196078431372547,0.30195430878028073,-9.937161893220802,2,0,0,0,0.0,35.416666666666664,51.28
GWK60_A01463,GWK60_A01463,ORF,CP048230.1,184908,185264,W,357,4,342,0.011204481792717087,0.5793078521731274,0.13793663643904505,221,0.6190476190476191,0.51243747178379,-16.119302844372754,0,0,0,0,0.0,89.25,51.70322580645161
GWK60_A01485,GWK60_A01485,ORF,CP048230.1,185977,188061,C,2085,3,308,0.0014388489208633094,0.07685197296708088,0.022610587760296466,1405,0.6738609112709832,0.6738609068844718,-16.269904582641193,0,0,0,0,0.0,695.0,53.412121212121214
GWK60_A01507,GWK60_A01507,ORF,CP048230.1,188383,190308,C,1926,10,7315,0.005192107995846314,0.2888813822267262,0.6097016957348549,901,0.46780893042575283,0.46780891549279857,-11.70452825079685,6,0,0,0,0.0,192.6,55.63855421686747
GWK60_A01529,GWK60_A01529,ORF,CP048230.1,190708,191343,W,636,2,816,0.0031446540880503146,0.18228914691178844,0.20724755055358784,604,0.949685534591195,0.9377031996064142,-14.867175342399882,0,0,0,0,0.0,318.0,57.967948717948715
GWK60_A01551,GWK60_A01551,ORF,CP048230.1,192070,193479,W,1410,0,0,0.0,0.0,0.0,1410,1.0,0.9999944405176665,-24.541367610545567,1,0,0,0,0.0,9999,57.85034013605442
GWK60_A01573,GWK60_A01573,ORF,CP048230.1,193738,195555,C,1818,1,245,0.00055005500550055,0.03485705713428486,0.02664040281314578,1454,0.7997799779977998,0.799779902820665,-16.598853105206327,0,0,0,0,0.0,1818.0,63.37012987012987
GWK60_A01595,HXT4,ORF,CP048230.1,196148,197854,C,1707,14,4622,0.008201523140011716,0.6588805453480322,0.7455278901160539,563,0.3298183948447569,0.3298183007735085,-12.366753963309625,0,0,0,0,0.0,121.92857142857143,80.33636363636364
GWK60_A01617,HXT1,ORF,CP048230.1,201317,203008,C,1692,7,2886,0.004137115839243499,0.35368773946360155,0.5563467526202692,479,0.283096926713948,0.2830968329013116,-13.046012218309585,0,0,0,0,0.0,241.71428571428572,85.49137931034483
GWK60_A01639,HXT5,ORF,CP048230.1,205137,206903,C,1767,11,1656,0.00622524052065648,0.7139219015280136,0.43903065271518005,468,0.26485568760611206,0.26485564614750523,-13.847009723324115,0,0,0,0,0.0,160.63636363636363,114.68181818181819
GWK60_A01661,GWK60_A01661,ORF,CP048230.1,209025,211829,C,2805,7,1697,0.0024955436720142605,0.30127360562143174,0.2859658263392021,1333,0.475222816399287,0.47522281639697744,-13.811746866992529,0,0,0,0,0.0,400.7142857142857,120.72463768115942
GWK60_A01683,GWK60_A01683,ORF,CP048230.1,212460,214844,C,2385,2,123,0.0008385744234800838,0.09737139171101435,0.02346245559763592,1298,0.5442348008385745,0.5442348006621934,-17.58717130015869,0,0,0,0,0.0,1192.5,116.11538461538461
GWK60_A01705,GWK60_A01705,ORF,CP048230.1,215685,215951,W,267,5,1391,0.018726591760299626,3.3282260810350697,5.248666556652162,126,0.47191011235955055,0.3121700301856629,-14.098424114696838,1,0,0,0,0.0,53.4,177.72727272727272
GWK60_A01727,GWK60_A01727,ORF,CP048230.1,216271,227502,W,11232,0,0,0.0,0.0,0.0,11232,1.0,1.0,-24.541367610545567,0,0,0,0,0.0,9999,95.0
GWK60_A01771,GWK60_A01771,ORF,CP048230.1,228106,229326,W,1221,0,0,0.0,0.0,0.0,1221,1.0,0.9999632008863909,-24.541367610545567,0,0,0,0,0.0,9999,64.23728813559322
GWK60_A01793,GWK60_A01793,ORF,CP048230.1,229436,231463,C,2028,3,309,0.0014792899408284023,0.09979336902413825,0.04755170888512507,540,0.26627218934911245,0.2662721862841675,-16.26524320527133,0,0,0,0,0.0,676.0,67.46031746031746
GWK60_A01815,GWK60_A01815,ORF,CP048230.1,231832,232212,C,381,1,312,0.0026246719160104987,0.18507913783504334,0.2762903875815001,316,0.8293963254593176,0.7127515807559412,-16.25134876361295,0,0,0,0,0.0,381.0,70.51515151515152
GWK60_A01837,GWK60_A01837,ORF,CP048230.1,232956,235028,C,2073,2,32,0.000964785335262904,0.07197582361453989,0.005199847018102217,1808,0.8721659430776653,0.8721659366764346,-19.496973491187113,1,0,0,0,0.0,1036.5,74.6029411764706
GWK60_A01859,GWK60_A01859,ORF,CP048230.1,236896,239226,W,2331,1,13,0.000429000429000429,0.036520750806465094,0.0021277732121105617,2148,0.9214929214929215,0.9214929209804418,-20.734012688487965,2,0,0,0,0.0,2331.0,85.12987012987013
GWK60_A01903,GWK60_A01903,ORF,CP048230.1,239787,241808,C,2022,0,0,0.0,0.0,0.0,2022,1.0,0.999999987777655,-24.541367610545567,0,0,0,0,0.0,9999,89.71621621621621
GWK60_A01925,GWK60_A01925,ORF,CP048230.1,242419,244065,W,1647,0,0,0.0,0.0,0.0,1647,1.0,0.9999994802929345,-24.541367610545567,0,0,0,0,0.0,9999,94.78048780487805
GWK60_A01947,GWK60_A01947,ORF,CP048230.1,244279,245421,C,1143,1,76,0.0008748906386701663,0.07090741015863583,0.02727546656343266,747,0.6535433070866141,0.6534908453643825,-18.274581069850665,0,0,0,0,0.0,1143.0,81.04716981132076
GWK60_A01969,GWK60_A01969,ORF,CP048230.1,246399,247580,W,1182,2,2077,0.001692047377326565,0.18104906937394247,1.1346478952514585,611,0.5169204737732657,0.5168923788198332,-13.520387671641355,0,0,0,0,0.0,591.0,107.0
GWK60_A02013,GWK60_A02013,ORF,CP048230.1,248086,249903,C,1818,0,0,0.0,0.0,0.0,1818,1.0,0.9999999060027298,-24.541367610545567,0,0,0,0,0.0,9999,116.53658536585365
GWK60_A02035,HXT6/7,ORF,CP048230.1,250700,252358,C,1659,5,1367,0.0030138637733574444,0.36328162177595885,0.38290372382059007,608,0.3664858348402652,0.3664856659127079,-14.12351509565967,0,0,0,0,0.0,331.8,120.53684210526316
GWK60_A02057,HXT4/6/7,ORF,CP048230.1,256975,258624,C,1650,7,2500,0.004242424242424243,0.5137694704049844,0.7456356892382869,992,0.6012121212121212,0.6012118179923461,-13.253078268364597,0,0,0,0,0.0,235.71428571428572,121.10280373831776
GWK60_A02079,GWK60_A02079,ORF,CP048230.1,263580,264401,W,822,23,10590,0.027980535279805353,2.8691619559848527,4.86370216957543,277,0.33698296836982966,0.3363139574384956,-11.170816416271226,0,0,0,0,0.0,35.73913043478261,102.54135338345864
GWK60_A02101,GWK60_A02101,ORF,CP048230.1,265990,266844,W,855,3,277,0.0035087719298245615,0.39219544187571737,0.11698095685530083,555,0.6491228070175439,0.6481958120759362,-16.422426537822062,0,0,0,0,0.0,285.0,111.77570093457943
GWK60_A02123,HXT3,ORF,CP048230.1,267343,269013,C,1671,8,3735,0.0047875523638539795,0.4952940536423481,0.7115487647524291,916,0.5481747456612807,0.5481745215586176,-12.674088870835904,2,0,0,0,0.0,208.875,103.45454545454545
GWK60_A02145,GWK60_A02145,ORF,CP048230.1,270009,270275,W,267,1,9,0.003745318352059925,0.3702103140305387,0.008661405602334199,231,0.8651685393258427,0.5723117220070487,-21.219439515658205,0,0,0,0,0.0,267.0,98.84615384615384
GWK60_A02167,GWK60_A02167,ORF,CP048230.1,271399,272730,C,1332,2,265,0.0015015015015015015,0.14967164967164967,0.0496510280330128,737,0.5533033033033034,0.5532965929643042,-16.486085175044376,1,0,0,0,0.0,666.0,99.68131868131869
GWK60_A02189,GWK60_A02189,ORF,CP048230.1,273815,274774,W,960,0,0,0.0,0.0,0.0,960,1.0,0.9994997988929205,-24.541367610545567,4,0,0,0,0.0,9999,79.6086956521739
GWK60_A02211,GWK60_A02211,ORF,CP048230.1,275232,276569,C,1338,4,583,0.0029895366218236174,0.23291513410926926,0.08200072983802181,728,0.5440956651718983,0.5440894507733636,-15.35154305166555,3,0,0,0,0.0,334.5,77.91011235955057
GWK60_A02233,YPS7,ORF,CP048230.1,276959,278722,C,1764,1,593,0.0005668934240362812,0.04724786740092862,0.06501949805163568,1617,0.9166666666666666,0.9166665188083791,-15.3270484897448,0,0,0,0,0.0,1764.0,83.3452380952381
GWK60_A02277,GWK60_A02277,ORF,CP048230.1,279298,281022,C,1725,6,3135,0.0034782608695652175,0.37071390230810525,0.43509537244688806,1103,0.6394202898550725,0.6394201375215584,-12.926657766430358,1,0,0,0,0.0,287.5,106.58024691358025
GWK60_A02299,GWK60_A02299,ORF,CP048230.1,281204,283804,W,2601,2,519,0.0007689350249903883,0.10822760476739715,0.05733400722086263,1203,0.46251441753171857,0.4625144175144318,-15.518999797517113,4,0,0,0,0.0,1300.5,140.75
GWK60_A02321,GWK60_A02321,ORF,CP048230.1,284239,285189,W,951,2,1174,0.002103049421661409,0.31396775324220116,0.348267997927336,507,0.5331230283911672,0.5328312600696773,-14.342922569093204,0,0,0,0,0.0,475.5,149.29166666666666
GWK60_A02343,GWK60_A02343,ORF,CP048230.1,285630,286589,W,960,4,668,0.004166666666666667,0.5768707482993197,0.18546078392854803,386,0.40208333333333335,0.4018822108048618,-15.155505209904105,0,0,0,0,0.0,240.0,138.44897959183675
GWK60_A02365,GWK60_A02365,ORF,CP048230.1,286832,288025,C,1194,3,459,0.002512562814070352,0.3504501675041876,0.09729721874152253,607,0.5083752093802345,0.508350703163027,-15.695877559601191,1,0,0,0,0.0,398.0,139.47916666666666
GWK60_A02387,GWK60_A02387,ORF,CP048230.1,292062,293201,W,1140,5,4373,0.0043859649122807015,1.1535087719298245,3.103416918696397,496,0.43508771929824563,0.4350517300504085,-12.446630105497475,1,0,0,0,0.0,228.0,263.0
GWK60_A02409,GWK60_A02409,ORF,CP048230.1,293614,296232,W,2619,0,0,0.0,0.0,0.0,2619,1.0,0.9999999999687812,-24.541367610545567,0,0,0,0,0.0,9999,257.25925925925924
GWK60_A02431,GWK60_A02431,ORF,CP048230.1,296308,296610,C,303,0,0,0.0,0.0,0.0,303,1.0,0.7369158958334202,-24.541367610545567,3,0,0,0,0.0,9999,319.57894736842104
GWK60_A02453,GWK60_A02453,ORF,CP048230.1,296784,298550,W,1767,1,1,0.0005659309564233164,0.21219081860248346,0.0007140229446243504,1310,0.7413695529145444,0.74136943686588,-23.541367610545567,0,0,0,0,0.0,1767.0,374.94117647058823
GWK60_A02475,GWK60_A02475,ORF,CP048230.1,298781,301912,C,3132,2,20,0.0006385696040868455,0.25866060025542786,0.00841857120440774,2668,0.8518518518518519,0.8518518518516945,-20.149050187766807,0,0,0,0,0.0,1566.0,405.0625
GWK60_A02497,GWK60_A02497,ORF,CP048230.1,302446,303276,C,831,0,0,0.0,0.0,0.0,831,1.0,0.9981852660075083,-24.541367610545567,0,0,0,0,0.0,9999,330.6
GWK60_A02519,GWK60_A02519,ORF,CP048230.1,303502,305559,C,2058,2,896,0.0009718172983479105,0.38022351797862,0.4569822563498907,1759,0.8547133138969873,0.8547133066086413,-14.732403435626306,0,0,0,0,0.0,1029.0,391.25
GWK60_A02541,GWK60_A02541,ORF,CP048230.1,305706,306797,W,1092,0,0,0.0,0.0,0.0,1092,1.0,0.9998663296253665,-24.541367610545567,1,0,0,0,0.0,9999,363.44444444444446
GWK60_A02563,GWK60_A02563,ORF,CP048230.1,306984,307238,W,255,0,0,0.0,0.0,0.0,255,1.0,0.6341355910108007,-24.541367610545567,0,0,0,0,0.0,9999,540.0
GWK60_A02585,GWK60_A02585,ORF,CP048230.1,307549,308838,W,1290,0,0,0.0,0.0,0.0,1290,1.0,0.9999815421067044,-24.541367610545567,0,0,0,0,0.0,9999,617.0
GWK60_A02607,GWK60_A02607,ORF,CP048230.1,309045,310370,C,1326,0,0,0.0,0.0,0.0,1326,1.0,0.9999871222929576,-24.541367610545567,0,0,0,0,0.0,9999,545.4285714285714
GWK60_A02629,GWK60_A02629,ORF,CP048230.1,310613,311450,W,651,1,1,0.0015360983102918587,0.5193193902871323,0.0020188851895133727,360,0.5529953917050692,0.5469794598983924,-23.541367610545567,0,0,0,0,0.0,838.0,338.0769230769231
