Bin index,yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4 rank
CP048232.1-23,11,89
CP048232.1-24,13,59
CP048232.1-25,0,1070
CP048232.1-26,1,879
CP048232.1-27,3,551
CP048232.1-28,6,248
CP048232.1-29,4,424
CP048232.1-30,4,425
CP048232.1-31,12,74
CP048232.1-32,5,320
CP048232.1-33,5,321
CP048232.1-34,8,161
CP048232.1-35,29,12
CP048232.1-36,7,192
CP048232.1-37,10,111
CP048232.1-38,11,90
CP048232.1-39,19,33
CP048232.1-40,13,60
CP048232.1-41,21,27
CP048232.1-42,12,75
CP048232.1-43,38,3
CP048232.1-44,11,91
CP048232.1-45,11,92
CP048232.1-46,7,193
CP048232.1-47,19,34
CP048232.1-48,4,426
CP048232.1-49,2,690
CP048232.1-50,2,691
CP048232.1-51,1,880
CP048232.1-52,3,552
CP048232.1-53,2,692
CP048233.1-0,0,1071
CP048233.1-1,0,1072
CP048233.1-2,7,194
CP048233.1-3,6,249
CP048233.1-4,0,1073
CP048233.1-5,5,322
CP048233.1-6,3,553
CP048233.1-7,4,427
CP048233.1-8,2,693
CP048233.1-9,12,76
CP048233.1-10,11,93
CP048233.1-11,0,1074
CP048233.1-12,1,881
CP048233.1-13,4,428
CP048233.1-14,2,694
CP048233.1-15,2,695
CP048233.1-16,5,323
CP048233.1-17,0,1075
CP048233.1-18,8,162
CP048233.1-19,2,696
CP048233.1-20,3,554
CP048233.1-21,3,555
CP048233.1-22,0,1076
CP048233.1-23,0,1077
CP048233.1-24,6,250
CP048233.1-25,1,882
CP048233.1-26,0,1078
CP048233.1-27,2,697
CP048233.1-28,0,1079
CP048233.1-29,1,883
CP048233.1-30,5,324
CP048233.1-31,1,884
CP048233.1-32,1,885
CP048233.1-33,0,1080
CP048233.1-34,4,429
CP048233.1-35,0,1081
CP048233.1-36,2,698
CP048233.1-37,2,699
CP048233.1-38,8,163
CP048233.1-39,0,1082
CP048233.1-40,2,700
CP048233.1-41,0,1083
CP048233.1-42,2,701
CP048233.1-43,8,164
CP048233.1-44,5,325
CP048233.1-45,1,886
CP048233.1-46,1,887
CP048233.1-47,5,326
CP048233.1-48,3,556
CP048233.1-49,9,130
CP048233.1-50,3,557
CP048233.1-51,6,251
CP048233.1-52,1,888
CP048233.1-53,7,195
CP048233.1-54,5,327
CP048233.1-55,8,165
CP048233.1-56,6,252
CP048233.1-57,20,29
CP048233.1-58,14,50
CP048233.1-59,7,196
CP048233.1-60,22,26
CP048233.1-61,6,253
CP048233.1-62,6,254
CP048233.1-63,3,558
CP048233.1-64,23,23
CP048233.1-65,6,255
CP048233.1-66,16,44
CP048233.1-67,3,559
CP048233.1-68,5,328
CP048233.1-69,1,889
CP048234.1-0,0,1084
CP048234.1-1,0,1085
CP048234.1-2,0,1086
CP048234.1-3,0,1087
CP048234.1-4,2,702
CP048234.1-5,0,1088
CP048234.1-6,0,1089
CP048234.1-7,3,560
CP048234.1-8,2,703
CP048234.1-9,5,329
CP048234.1-10,1,890
CP048234.1-11,1,891
CP048234.1-12,3,561
CP048234.1-13,7,197
CP048234.1-14,7,198
CP048234.1-15,2,704
CP048234.1-16,2,705
CP048234.1-17,2,706
CP048234.1-18,2,707
CP048234.1-19,12,77
CP048234.1-20,3,562
CP048234.1-21,5,330
CP048234.1-22,11,94
CP048234.1-23,20,30
CP048234.1-24,5,331
CP048234.1-25,11,95
CP048234.1-26,10,112
CP048234.1-27,5,332
CP048234.1-28,14,51
CP048234.1-29,4,430
CP048234.1-30,12,78
CP048234.1-31,10,113
CP048234.1-32,8,166
CP048234.1-33,4,431
CP048234.1-34,0,1090
CP048234.1-35,2,708
CP048234.1-36,3,563
CP048234.1-37,4,432
CP048234.1-38,3,564
CP048234.1-39,7,199
CP048234.1-40,3,565
CP048234.1-41,2,709
CP048234.1-42,4,433
CP048234.1-43,11,96
CP048234.1-44,11,97
CP048234.1-45,2,710
CP048234.1-46,11,98
CP048234.1-47,5,333
CP048234.1-48,2,711
CP048234.1-49,8,167
CP048234.1-50,5,334
CP048234.1-51,0,1091
CP048234.1-52,5,335
CP048234.1-53,0,1092
CP048234.1-54,2,712
CP048234.1-55,1,892
CP048234.1-56,5,336
CP048234.1-57,7,200
CP048234.1-58,5,337
CP048234.1-59,3,566
CP048234.1-60,1,893
CP048234.1-61,6,256
CP048234.1-62,9,131
CP048234.1-63,5,338
CP048234.1-64,3,567
CP048234.1-65,6,257
CP048234.1-66,4,434
CP048234.1-67,0,1093
CP048234.1-68,1,894
CP048235.1-0,0,1094
CP048235.1-1,0,1095
CP048235.1-2,1,895
CP048235.1-3,6,258
CP048235.1-4,3,568
CP048235.1-5,8,168
CP048235.1-6,1,896
CP048235.1-7,4,435
CP048235.1-8,10,114
CP048235.1-9,4,436
CP048235.1-10,4,437
CP048235.1-11,3,569
CP048235.1-12,1,897
CP048235.1-13,1,898
CP048235.1-14,6,259
CP048235.1-15,7,201
CP048235.1-16,32,8
CP048235.1-17,1,899
CP048235.1-18,5,339
CP048235.1-19,14,52
CP048235.1-20,12,79
CP048235.1-21,3,570
CP048235.1-22,5,340
CP048235.1-23,7,202
CP048235.1-24,28,13
CP048235.1-25,14,53
CP048235.1-26,2,713
CP048235.1-27,10,115
CP048235.1-28,6,260
CP048235.1-29,5,341
CP048235.1-30,12,80
CP048235.1-31,4,438
CP048235.1-32,0,1096
CP048235.1-33,1,900
CP048235.1-34,7,203
CP048235.1-35,4,439
CP048235.1-36,3,571
CP048235.1-37,4,440
CP048235.1-38,0,1097
CP048235.1-39,2,714
CP048235.1-40,2,715
CP048235.1-41,2,716
CP048235.1-42,2,717
CP048235.1-43,8,169
CP048235.1-44,1,901
CP048235.1-45,2,718
CP048235.1-46,4,441
CP048235.1-47,8,170
CP048235.1-48,4,442
CP048235.1-49,3,572
CP048235.1-50,9,132
CP048235.1-51,3,573
CP048235.1-52,0,1098
CP048235.1-53,4,443
CP048235.1-54,1,902
CP048235.1-55,4,444
CP048235.1-56,1,903
CP048235.1-57,1,904
CP048235.1-58,3,574
CP048235.1-59,1,905
CP048235.1-60,8,171
CP048235.1-61,4,445
CP048235.1-62,3,575
CP048235.1-63,4,446
CP048235.1-64,3,576
CP048235.1-65,0,1099
CP048235.1-66,0,1100
CP048235.1-67,0,1101
CP048235.1-68,1,906
CP048235.1-69,6,261
CP048235.1-70,12,81
CP048235.1-71,0,1102
CP048235.1-72,2,719
CP048235.1-73,4,447
CP048235.1-74,0,1103
CP048235.1-75,11,99
CP048235.1-76,2,720
CP048235.1-77,3,577
CP048235.1-78,2,721
CP048235.1-79,5,342
CP048235.1-80,1,907
CP048235.1-81,6,262
CP048235.1-82,1,908
CP048235.1-83,2,722
CP048235.1-84,4,448
CP048235.1-85,1,909
CP048235.1-86,3,578
CP048235.1-87,2,723
CP048235.1-88,6,263
CP048235.1-89,1,910
CP048235.1-90,8,172
CP048235.1-91,6,264
CP048235.1-92,2,724
CP048236.1-0,0,1104
CP048236.1-1,0,1105
CP048236.1-2,0,1106
CP048236.1-3,4,449
CP048236.1-4,16,45
CP048236.1-5,25,19
CP048236.1-6,5,343
CP048236.1-7,6,265
CP048236.1-8,20,31
CP048236.1-9,13,61
CP048236.1-10,5,344
CP048236.1-11,17,37
CP048236.1-12,9,133
CP048236.1-13,7,204
CP048236.1-14,4,450
CP048236.1-15,7,205
CP048236.1-16,3,579
CP048236.1-17,4,451
CP048236.1-18,0,1107
CP048236.1-19,9,134
CP048236.1-20,7,206
CP048236.1-21,2,725
CP048236.1-22,1,911
CP048236.1-23,6,266
CP048236.1-24,2,726
CP048236.1-25,3,580
CP048236.1-26,3,581
CP048236.1-27,3,582
CP048236.1-28,8,173
CP048236.1-29,3,583
CP048236.1-30,1,912
CP048236.1-31,11,100
CP048236.1-32,4,452
CP048236.1-33,1,913
CP048236.1-34,0,1108
CP048236.1-35,1,914
CP048236.1-36,2,727
CP048236.1-37,1,915
CP048236.1-38,9,135
CP048236.1-39,9,136
CP048236.1-40,1,916
CP048236.1-41,1,917
CP048236.1-42,3,584
CP048236.1-43,2,728
CP048236.1-44,2,729
CP048236.1-45,1,918
CP048236.1-46,0,1109
CP048236.1-47,10,116
CP048236.1-48,0,1110
CP048236.1-49,2,730
CP048236.1-50,0,1111
CP048236.1-51,3,585
CP048236.1-52,1,919
CP048236.1-53,6,267
CP048236.1-54,5,345
CP048236.1-55,7,207
CP048236.1-56,0,1112
CP048236.1-57,9,137
CP048236.1-58,4,453
CP048236.1-59,2,731
CP048236.1-60,6,268
CP048236.1-61,1,920
CP048236.1-62,2,732
CP048236.1-63,7,208
CP048236.1-64,1,921
CP048236.1-65,3,586
CP048236.1-66,0,1113
CP048236.1-67,0,1114
CP048236.1-68,0,1115
CP048236.1-69,2,733
CP048236.1-70,6,269
CP048236.1-71,8,174
CP048236.1-72,1,922
CP048236.1-73,4,454
CP048236.1-74,4,455
CP048236.1-75,0,1116
CP048236.1-76,0,1117
CP048236.1-77,9,138
CP048236.1-78,1,923
CP048236.1-79,4,456
CP048236.1-80,0,1118
CP048236.1-81,2,734
CP048236.1-82,3,587
CP048236.1-83,2,735
CP048236.1-84,3,588
CP048236.1-85,0,1119
CP048236.1-86,5,346
CP048236.1-87,7,209
CP048236.1-88,4,457
CP048236.1-89,5,347
CP048236.1-90,3,589
CP048236.1-91,1,924
CP048236.1-92,3,590
CP048236.1-93,6,270
CP048236.1-94,4,458
CP048236.1-95,0,1120
CP048236.1-96,1,925
CP048236.1-97,1,926
CP048236.1-98,7,210
CP048236.1-99,2,736
CP048237.1-0,0,1121
CP048237.1-1,0,1122
CP048237.1-2,1,927
CP048237.1-3,6,271
CP048237.1-4,2,737
CP048237.1-5,2,738
CP048237.1-6,0,1123
CP048237.1-7,12,82
CP048237.1-8,3,591
CP048237.1-9,0,1124
CP048237.1-10,0,1125
CP048237.1-11,5,348
CP048237.1-12,1,928
CP048237.1-13,6,272
CP048237.1-14,2,739
CP048237.1-15,1,929
CP048237.1-16,3,592
CP048237.1-17,1,930
CP048237.1-18,4,459
CP048237.1-19,4,460
CP048237.1-20,3,593
CP048237.1-21,3,594
CP048237.1-22,1,931
CP048237.1-23,1,932
CP048237.1-24,4,461
CP048237.1-25,3,595
CP048237.1-26,2,740
CP048237.1-27,1,933
CP048237.1-28,4,462
CP048237.1-29,0,1126
CP048237.1-30,0,1127
CP048237.1-31,2,741
CP048237.1-32,3,596
CP048237.1-33,0,1128
CP048237.1-34,3,597
CP048237.1-35,1,934
CP048237.1-36,2,742
CP048237.1-37,2,743
CP048237.1-38,4,463
CP048237.1-39,4,464
CP048237.1-40,3,598
CP048237.1-41,1,935
CP048237.1-42,4,465
CP048237.1-43,6,273
CP048237.1-44,2,744
CP048237.1-45,0,1129
CP048237.1-46,7,211
CP048237.1-47,3,599
CP048237.1-48,5,349
CP048237.1-49,2,745
CP048237.1-50,0,1130
CP048237.1-51,6,274
CP048237.1-52,0,1131
CP048237.1-53,1,936
CP048237.1-54,7,212
CP048237.1-55,2,746
CP048237.1-56,1,937
CP048237.1-57,3,600
CP048237.1-58,2,747
CP048237.1-59,2,748
CP048237.1-60,2,749
CP048237.1-61,5,350
CP048237.1-62,6,275
CP048237.1-63,1,938
CP048237.1-64,9,139
CP048237.1-65,2,750
CP048237.1-66,5,351
CP048237.1-67,7,213
CP048237.1-68,4,466
CP048237.1-69,0,1132
CP048237.1-70,2,751
CP048237.1-71,6,276
CP048237.1-72,0,1133
CP048237.1-73,9,140
CP048237.1-74,3,601
CP048237.1-75,5,352
CP048237.1-76,0,1134
CP048237.1-77,1,939
CP048237.1-78,5,353
CP048237.1-79,7,214
CP048237.1-80,4,467
CP048237.1-81,24,22
CP048237.1-82,8,175
CP048237.1-83,7,215
CP048237.1-84,2,752
CP048237.1-85,8,176
CP048237.1-86,5,354
CP048237.1-87,10,117
CP048237.1-88,8,177
CP048237.1-89,3,602
CP048237.1-90,3,603
CP048237.1-91,15,47
CP048237.1-92,6,277
CP048237.1-93,7,216
CP048237.1-94,4,468
CP048237.1-95,27,14
CP048237.1-96,6,278
CP048237.1-97,35,4
CP048237.1-98,21,28
CP048237.1-99,31,9
CP048237.1-100,4,469
CP048237.1-101,5,355
CP048237.1-102,7,217
CP048237.1-103,3,604
CP048237.1-104,4,470
CP048237.1-105,4,471
CP048238.1-0,0,1135
CP048238.1-1,0,1136
CP048238.1-2,1,940
CP048238.1-3,1,941
CP048238.1-4,8,178
CP048238.1-5,5,356
CP048238.1-6,7,218
CP048238.1-7,4,472
CP048238.1-8,4,473
CP048238.1-9,2,753
CP048238.1-10,4,474
CP048238.1-11,2,754
CP048238.1-12,7,219
CP048238.1-13,4,475
CP048238.1-14,0,1137
CP048238.1-15,13,62
CP048238.1-16,11,101
CP048238.1-17,13,63
CP048238.1-18,4,476
CP048238.1-19,9,141
CP048238.1-20,2,755
CP048238.1-21,1,942
CP048238.1-22,1,943
CP048238.1-23,1,944
CP048238.1-24,3,605
CP048238.1-25,2,756
CP048238.1-26,2,757
CP048238.1-27,5,357
CP048238.1-28,4,477
CP048238.1-29,4,478
CP048238.1-30,0,1138
CP048238.1-31,11,102
CP048238.1-32,6,279
CP048238.1-33,6,280
CP048238.1-34,3,606
CP048238.1-35,16,46
CP048238.1-36,12,83
CP048238.1-37,6,281
CP048238.1-38,3,607
CP048238.1-39,25,20
CP048238.1-40,17,38
CP048238.1-41,4,479
CP048238.1-42,3,608
CP048238.1-43,10,118
CP048238.1-44,35,5
CP048238.1-45,4,480
CP048238.1-46,1,945
CP048238.1-47,5,358
CP048238.1-48,6,282
CP048238.1-49,3,609
CP048238.1-50,4,481
CP048238.1-51,5,359
CP048238.1-52,0,1139
CP048238.1-53,10,119
CP048238.1-54,5,360
CP048238.1-55,7,220
CP048238.1-56,3,610
CP048238.1-57,6,283
CP048238.1-58,0,1140
CP048238.1-59,2,758
CP048238.1-60,2,759
CP048238.1-61,0,1141
CP048238.1-62,0,1142
CP048238.1-63,0,1143
CP048238.1-64,1,946
CP048238.1-65,0,1144
CP048238.1-66,2,760
CP048238.1-67,2,761
CP048238.1-68,7,221
CP048238.1-69,0,1145
CP048238.1-70,5,361
CP048238.1-71,5,362
CP048238.1-72,1,947
CP048238.1-73,8,179
CP048239.1-0,0,1146
CP048239.1-1,0,1147
CP048239.1-2,1,948
CP048239.1-3,7,222
CP048239.1-4,2,762
CP048239.1-5,7,223
CP048239.1-6,9,142
CP048239.1-7,0,1148
CP048239.1-8,6,284
CP048239.1-9,0,1149
CP048239.1-10,7,224
CP048239.1-11,1,949
CP048239.1-12,3,611
CP048239.1-13,2,763
CP048239.1-14,0,1150
CP048239.1-15,9,143
CP048239.1-16,3,612
CP048239.1-17,9,144
CP048239.1-18,6,285
CP048239.1-19,3,613
CP048239.1-20,2,764
CP048239.1-21,4,482
CP048239.1-22,9,145
CP048239.1-23,26,17
CP048239.1-24,15,48
CP048239.1-25,5,363
CP048239.1-26,3,614
CP048239.1-27,9,146
CP048239.1-28,5,364
CP048239.1-29,5,365
CP048239.1-30,12,84
CP048239.1-31,3,615
CP048239.1-32,1,950
CP048239.1-33,5,366
CP048239.1-34,3,616
CP048239.1-35,5,367
CP048239.1-36,2,765
CP048239.1-37,1,951
CP048239.1-38,7,225
CP048239.1-39,3,617
CP048239.1-40,7,226
CP048239.1-41,5,368
CP048239.1-42,6,286
CP048239.1-43,1,952
CP048239.1-44,6,287
CP048239.1-45,0,1151
CP048239.1-46,0,1152
CP048239.1-47,0,1153
CP048239.1-48,2,766
CP048239.1-49,2,767
CP048239.1-50,5,369
CP048239.1-51,0,1154
CP048239.1-52,0,1155
CP048239.1-53,2,768
CP048239.1-54,1,953
CP048239.1-55,3,618
CP048239.1-56,0,1156
CP048239.1-57,1,954
CP048239.1-58,0,1157
CP048239.1-59,2,769
CP048239.1-60,6,288
CP048239.1-61,5,370
CP048239.1-62,5,371
CP048239.1-63,1,955
CP048239.1-64,4,483
CP048239.1-65,0,1158
CP048239.1-66,2,770
CP048239.1-67,0,1159
CP048239.1-68,2,771
CP048239.1-69,1,956
CP048239.1-70,2,772
CP048239.1-71,4,484
CP048239.1-72,4,485
CP048239.1-73,3,619
CP048239.1-74,2,773
CP048239.1-75,1,957
CP048239.1-76,3,620
CP048239.1-77,2,774
CP048239.1-78,1,958
CP048239.1-79,0,1160
CP048239.1-80,1,959
CP048239.1-81,2,775
CP048239.1-82,0,1161
CP048239.1-83,0,1162
CP048239.1-84,3,621
CP048239.1-85,0,1163
CP048239.1-86,4,486
CP048239.1-87,3,622
CP048239.1-88,3,623
CP048239.1-89,2,776
CP048239.1-90,2,777
CP048239.1-91,1,960
CP048239.1-92,1,961
CP048239.1-93,2,778
CP048239.1-94,5,372
CP048239.1-95,4,487
CP048239.1-96,0,1164
CP048239.1-97,2,779
CP048239.1-98,0,1165
CP048239.1-99,1,962
CP048239.1-100,1,963
CP048239.1-101,4,488
CP048239.1-102,1,964
CP048239.1-103,1,965
CP048239.1-104,2,780
CP048239.1-105,1,966
CP048239.1-106,1,967
CP048239.1-107,0,1166
CP048239.1-108,0,1167
CP048239.1-109,1,968
CP048239.1-110,3,624
CP048239.1-111,4,489
CP048239.1-112,6,289
CP048239.1-113,3,625
CP048239.1-114,3,626
CP048239.1-115,2,781
CP048239.1-116,0,1168
CP048239.1-117,4,490
CP048239.1-118,5,373
CP048239.1-119,10,120
CP048240.1-0,0,1169
CP048240.1-1,0,1170
CP048240.1-2,6,290
CP048240.1-3,9,147
CP048240.1-4,2,782
CP048240.1-5,1,969
CP048240.1-6,5,374
CP048240.1-7,12,85
CP048240.1-8,4,491
CP048240.1-9,3,627
CP048240.1-10,2,783
CP048240.1-11,3,628
CP048240.1-12,1,970
CP048240.1-13,1,971
CP048240.1-14,9,148
CP048240.1-15,3,629
CP048240.1-16,3,630
CP048240.1-17,5,375
CP048240.1-18,4,492
CP048240.1-19,10,121
CP048240.1-20,6,291
CP048240.1-21,2,784
CP048240.1-22,6,292
CP048240.1-23,6,293
CP048240.1-24,14,54
CP048240.1-25,33,7
CP048240.1-26,9,149
CP048240.1-27,17,39
CP048240.1-28,13,64
CP048240.1-29,14,55
CP048240.1-30,4,493
CP048240.1-31,2,785
CP048240.1-32,5,376
CP048240.1-33,5,377
CP048240.1-34,7,227
CP048240.1-35,0,1171
CP048240.1-36,1,972
CP048240.1-37,7,228
CP048240.1-38,7,229
CP048240.1-39,2,786
CP048240.1-40,17,40
CP048240.1-41,6,294
CP048240.1-42,3,631
CP048240.1-43,1,973
CP048240.1-44,5,378
CP048240.1-45,7,230
CP048240.1-46,4,494
CP048240.1-47,4,495
CP048240.1-48,2,787
CP048240.1-49,2,788
CP048240.1-50,0,1172
CP048240.1-51,2,789
CP048240.1-52,1,974
CP048240.1-53,2,790
CP048240.1-54,0,1173
CP048240.1-55,0,1174
CP048240.1-56,6,295
CP048240.1-57,7,231
CP048240.1-58,3,632
CP048240.1-59,2,791
CP048240.1-60,4,496
CP048240.1-61,2,792
CP048240.1-62,1,975
CP048240.1-63,0,1175
CP048240.1-64,0,1176
CP048240.1-65,4,497
CP048240.1-66,2,793
CP048240.1-67,3,633
CP048240.1-68,1,976
CP048240.1-69,4,498
CP048240.1-70,2,794
CP048240.1-71,2,795
CP048240.1-72,6,296
CP048240.1-73,5,379
CP048240.1-74,2,796
CP048240.1-75,1,977
CP048240.1-76,1,978
CP048240.1-77,11,103
CP048240.1-78,1,979
CP048240.1-79,2,797
CP048240.1-80,1,980
CP048240.1-81,0,1177
CP048240.1-82,1,981
CP048240.1-83,0,1178
CP048240.1-84,1,982
CP048240.1-85,1,983
CP048240.1-86,2,798
CP048240.1-87,2,799
CP048240.1-88,11,104
CP048240.1-89,3,634
CP048240.1-90,1,984
CP048240.1-91,2,800
CP048240.1-92,1,985
CP048240.1-93,6,297
CP048240.1-94,0,1179
CP048240.1-95,4,499
CP048240.1-96,0,1180
CP048240.1-97,6,298
CP048240.1-98,3,635
CP048240.1-99,4,500
CP048240.1-100,2,801
CP048240.1-101,0,1181
CP048240.1-102,1,986
CP048240.1-103,0,1182
CP048240.1-104,5,380
CP048240.1-105,4,501
CP048240.1-106,9,150
CP048240.1-107,7,232
CP048240.1-108,0,1183
CP048240.1-109,1,987
CP048240.1-110,2,802
CP048240.1-111,3,636
CP048240.1-112,5,381
CP048240.1-113,2,803
CP048240.1-114,0,1184
CP048240.1-115,3,637
CP048240.1-116,4,502
CP048240.1-117,5,382
CP048240.1-118,4,503
CP048240.1-119,1,988
CP048240.1-120,4,504
CP048240.1-121,1,989
CP048240.1-122,1,990
CP048240.1-123,1,991
CP048240.1-124,6,299
CP048240.1-125,1,992
CP048240.1-126,7,233
CP048240.1-127,4,505
CP048240.1-128,2,804
CP048240.1-129,1,993
CP048240.1-130,1,994
CP048241.1-0,0,1185
CP048241.1-1,0,1186
CP048241.1-2,1,995
CP048241.1-3,3,638
CP048241.1-4,3,639
CP048241.1-5,1,996
CP048241.1-6,3,640
CP048241.1-7,4,506
CP048241.1-8,0,1187
CP048241.1-9,4,507
CP048241.1-10,0,1188
CP048241.1-11,7,234
CP048241.1-12,2,805
CP048241.1-13,1,997
CP048241.1-14,0,1189
CP048241.1-15,4,508
CP048241.1-16,3,641
CP048241.1-17,1,998
CP048241.1-18,6,300
CP048241.1-19,1,999
CP048241.1-20,0,1190
CP048241.1-21,0,1191
CP048241.1-22,9,151
CP048241.1-23,2,806
CP048241.1-24,2,807
CP048241.1-25,1,1000
CP048241.1-26,0,1192
CP048241.1-27,2,808
CP048241.1-28,4,509
CP048241.1-29,0,1193
CP048241.1-30,0,1194
CP048241.1-31,0,1195
CP048241.1-32,3,642
CP048241.1-33,4,510
CP048241.1-34,0,1196
CP048241.1-35,5,383
CP048241.1-36,5,384
CP048241.1-37,4,511
CP048241.1-38,6,301
CP048241.1-39,0,1197
CP048241.1-40,5,385
CP048241.1-41,0,1198
CP048241.1-42,1,1001
CP048241.1-43,2,809
CP048241.1-44,4,512
CP048241.1-45,7,235
CP048241.1-46,4,513
CP048241.1-47,1,1002
CP048241.1-48,5,386
CP048241.1-49,5,387
CP048241.1-50,1,1003
CP048241.1-51,1,1004
CP048241.1-52,1,1005
CP048241.1-53,0,1199
CP048241.1-54,2,810
CP048241.1-55,3,643
CP048241.1-56,0,1200
CP048241.1-57,6,302
CP048241.1-58,2,811
CP048241.1-59,2,812
CP048241.1-60,5,388
CP048241.1-61,4,514
CP048241.1-62,4,515
CP048241.1-63,2,813
CP048241.1-64,3,644
CP048241.1-65,4,516
CP048241.1-66,6,303
CP048241.1-67,4,517
CP048241.1-68,6,304
CP048241.1-69,6,305
CP048241.1-70,0,1201
CP048241.1-71,2,814
CP048241.1-72,2,815
CP048241.1-73,1,1006
CP048241.1-74,3,645
CP048241.1-75,7,236
CP048241.1-76,3,646
CP048241.1-77,1,1007
CP048241.1-78,4,518
CP048241.1-79,13,65
CP048241.1-80,2,816
CP048241.1-81,5,389
CP048241.1-82,2,817
CP048241.1-83,4,519
CP048241.1-84,5,390
CP048241.1-85,7,237
CP048241.1-86,3,647
CP048241.1-87,0,1202
CP048241.1-88,2,818
CP048241.1-89,5,391
CP048241.1-90,4,520
CP048241.1-91,9,152
CP048241.1-92,14,56
CP048241.1-93,5,392
CP048241.1-94,4,521
CP048241.1-95,6,306
CP048241.1-96,2,819
CP048241.1-97,1,1008
CP048241.1-98,5,393
CP048241.1-99,1,1009
CP048241.1-100,5,394
CP048241.1-101,1,1010
CP048241.1-102,2,820
CP048241.1-103,5,395
CP048241.1-104,2,821
CP048241.1-105,2,822
CP048241.1-106,3,648
CP048241.1-107,4,522
CP048241.1-108,5,396
CP048241.1-109,3,649
CP048241.1-110,7,238
CP048241.1-111,0,1203
CP048241.1-112,1,1011
CP048241.1-113,0,1204
CP048241.1-114,1,1012
CP048241.1-115,2,823
CP048241.1-116,1,1013
CP048241.1-117,5,397
CP048241.1-118,3,650
CP048241.1-119,6,307
CP048241.1-120,4,523
CP048241.1-121,1,1014
CP048241.1-122,1,1015
CP048241.1-123,4,524
CP048241.1-124,13,66
CP048241.1-125,5,398
CP048241.1-126,10,122
CP048241.1-127,5,399
CP048241.1-128,3,651
CP048241.1-129,2,824
CP048241.1-130,2,825
CP048241.1-131,1,1016
CP048241.1-132,13,67
CP048241.1-133,4,525
CP048241.1-134,9,153
CP048241.1-135,23,24
CP048241.1-136,8,180
CP048241.1-137,10,123
