Bin index,yH299-parent-pool3,yH299-parent-pool3 rank
CP048237.1-29,0,1138
CP048237.1-30,2,800
CP048237.1-31,1,959
CP048237.1-32,0,1139
CP048237.1-33,3,655
CP048237.1-34,1,960
CP048237.1-35,5,408
CP048237.1-36,1,961
CP048237.1-37,1,962
CP048237.1-38,4,523
CP048237.1-39,11,143
CP048237.1-40,13,103
CP048237.1-41,0,1140
CP048237.1-42,1,963
CP048237.1-43,1,964
CP048237.1-44,2,801
CP048237.1-45,2,802
CP048237.1-46,1,965
CP048237.1-47,3,656
CP048237.1-48,1,966
CP048237.1-49,3,657
CP048237.1-50,0,1141
CP048237.1-51,3,658
CP048237.1-52,1,967
CP048237.1-53,2,803
CP048237.1-54,6,320
CP048237.1-55,2,804
CP048237.1-56,1,968
CP048237.1-57,6,321
CP048237.1-58,0,1142
CP048237.1-59,1,969
CP048237.1-60,4,524
CP048237.1-61,10,160
CP048237.1-62,5,409
CP048237.1-63,2,805
CP048237.1-64,11,144
CP048237.1-65,8,231
CP048237.1-66,2,806
CP048237.1-67,4,525
CP048237.1-68,2,807
CP048237.1-69,10,161
CP048237.1-70,2,808
CP048237.1-71,5,410
CP048237.1-72,0,1143
CP048237.1-73,14,91
CP048237.1-74,2,809
CP048237.1-75,8,232
CP048237.1-76,1,970
CP048237.1-77,4,526
CP048237.1-78,5,411
CP048237.1-79,3,659
CP048237.1-80,4,527
CP048237.1-81,7,277
CP048237.1-82,7,278
CP048237.1-83,11,145
CP048237.1-84,1,971
CP048237.1-85,7,279
CP048237.1-86,10,162
CP048237.1-87,10,163
CP048237.1-88,13,104
CP048237.1-89,4,528
CP048237.1-90,8,233
CP048237.1-91,17,57
CP048237.1-92,11,146
CP048237.1-93,2,810
CP048237.1-94,7,280
CP048237.1-95,20,43
CP048237.1-96,5,412
CP048237.1-97,57,1
CP048237.1-98,27,15
CP048237.1-99,49,3
CP048237.1-100,4,529
CP048237.1-101,3,660
CP048237.1-102,5,413
CP048237.1-103,1,972
CP048237.1-104,10,164
CP048237.1-105,2,811
CP048238.1-0,0,1144
CP048238.1-1,0,1145
CP048238.1-2,4,530
CP048238.1-3,0,1146
CP048238.1-4,16,67
CP048238.1-5,3,661
CP048238.1-6,12,123
CP048238.1-7,3,662
CP048238.1-8,3,663
CP048238.1-9,2,812
CP048238.1-10,2,813
CP048238.1-11,6,322
CP048238.1-12,5,414
CP048238.1-13,4,531
CP048238.1-14,3,664
CP048238.1-15,9,195
CP048238.1-16,4,532
CP048238.1-17,13,105
CP048238.1-18,10,165
CP048238.1-19,6,323
CP048238.1-20,2,814
CP048238.1-21,0,1147
CP048238.1-22,2,815
CP048238.1-23,1,973
CP048238.1-24,1,974
CP048238.1-25,6,324
CP048238.1-26,2,816
CP048238.1-27,10,166
CP048238.1-28,9,196
CP048238.1-29,5,415
CP048238.1-30,1,975
CP048238.1-31,6,325
CP048238.1-32,6,326
CP048238.1-33,10,167
CP048238.1-34,3,665
CP048238.1-35,19,47
CP048238.1-36,15,78
CP048238.1-37,6,327
CP048238.1-38,4,533
CP048238.1-39,16,68
CP048238.1-40,22,30
CP048238.1-41,2,817
CP048238.1-42,8,234
CP048238.1-43,10,168
CP048238.1-44,24,23
CP048238.1-45,4,534
CP048238.1-46,0,1148
CP048238.1-47,2,818
CP048238.1-48,11,147
CP048238.1-49,2,819
CP048238.1-50,4,535
CP048238.1-51,6,328
CP048238.1-52,5,416
CP048238.1-53,5,417
CP048238.1-54,6,329
CP048238.1-55,14,92
CP048238.1-56,4,536
CP048238.1-57,7,281
CP048238.1-58,0,1149
CP048238.1-59,4,537
CP048238.1-60,4,538
CP048238.1-61,0,1150
CP048238.1-62,0,1151
CP048238.1-63,0,1152
CP048238.1-64,1,976
CP048238.1-65,0,1153
CP048238.1-66,0,1154
CP048238.1-67,4,539
CP048238.1-68,14,93
CP048238.1-69,3,666
CP048238.1-70,9,197
CP048238.1-71,5,418
CP048238.1-72,1,977
CP048238.1-73,5,419
CP048238.1-74,0,1155
CP048238.1-75,2,820
CP048239.1-0,0,1156
CP048239.1-1,0,1157
CP048239.1-2,0,1158
CP048239.1-3,7,282
CP048239.1-4,5,420
CP048239.1-5,5,421
CP048239.1-6,6,330
CP048239.1-7,1,978
CP048239.1-8,6,331
CP048239.1-9,0,1159
CP048239.1-10,13,106
CP048239.1-11,2,821
CP048239.1-12,3,667
CP048239.1-13,2,822
CP048239.1-14,3,668
CP048239.1-15,11,148
CP048239.1-16,3,669
CP048239.1-17,12,124
CP048239.1-18,15,79
CP048239.1-19,2,823
CP048239.1-20,5,422
CP048239.1-21,3,670
CP048239.1-22,7,283
CP048239.1-23,30,11
CP048239.1-24,21,37
CP048239.1-25,8,235
CP048239.1-26,5,423
CP048239.1-27,13,107
CP048239.1-28,5,424
CP048239.1-29,8,236
CP048239.1-30,6,332
CP048239.1-31,9,198
CP048239.1-32,2,824
CP048239.1-33,2,825
CP048239.1-34,1,979
CP048239.1-35,6,333
CP048239.1-36,3,671
CP048239.1-37,0,1160
CP048239.1-38,2,826
CP048239.1-39,4,540
CP048239.1-40,6,334
CP048239.1-41,12,125
CP048239.1-42,5,425
CP048239.1-43,1,980
CP048239.1-44,4,541
CP048239.1-45,2,827
CP048239.1-46,1,981
CP048239.1-47,2,828
CP048239.1-48,1,982
CP048239.1-49,3,672
CP048239.1-50,2,829
CP048239.1-51,3,673
CP048239.1-52,0,1161
CP048239.1-53,3,674
CP048239.1-54,4,542
CP048239.1-55,3,675
CP048239.1-56,3,676
CP048239.1-57,0,1162
CP048239.1-58,1,983
CP048239.1-59,4,543
CP048239.1-60,4,544
CP048239.1-61,1,984
CP048239.1-62,7,284
CP048239.1-63,0,1163
CP048239.1-64,3,677
CP048239.1-65,3,678
CP048239.1-66,1,985
CP048239.1-67,1,986
CP048239.1-68,4,545
CP048239.1-69,0,1164
CP048239.1-70,3,679
CP048239.1-71,5,426
CP048239.1-72,3,680
CP048239.1-73,3,681
CP048239.1-74,4,546
CP048239.1-75,1,987
CP048239.1-76,2,830
CP048239.1-77,1,988
CP048239.1-78,0,1165
CP048239.1-79,0,1166
CP048239.1-80,1,989
CP048239.1-81,3,682
CP048239.1-82,0,1167
CP048239.1-83,0,1168
CP048239.1-84,4,547
CP048239.1-85,0,1169
CP048239.1-86,4,548
CP048239.1-87,4,549
CP048239.1-88,3,683
CP048239.1-89,2,831
CP048239.1-90,5,427
CP048239.1-91,1,990
CP048239.1-92,0,1170
CP048239.1-93,2,832
CP048239.1-94,0,1171
CP048239.1-95,6,335
CP048239.1-96,3,684
CP048239.1-97,1,991
CP048239.1-98,1,992
CP048239.1-99,0,1172
CP048239.1-100,1,993
CP048239.1-101,3,685
CP048239.1-102,2,833
CP048239.1-103,4,550
CP048239.1-104,2,834
CP048239.1-105,3,686
CP048239.1-106,1,994
CP048239.1-107,0,1173
CP048239.1-108,2,835
CP048239.1-109,0,1174
CP048239.1-110,3,687
CP048239.1-111,3,688
CP048239.1-112,6,336
CP048239.1-113,3,689
CP048239.1-114,4,551
CP048239.1-115,3,690
CP048239.1-116,2,836
CP048239.1-117,2,837
CP048239.1-118,2,838
CP048239.1-119,7,285
CP048239.1-120,0,1175
CP048239.1-121,0,1176
CP048239.1-122,1,995
CP048240.1-0,1,996
CP048240.1-1,0,1177
CP048240.1-2,4,552
CP048240.1-3,6,337
CP048240.1-4,1,997
CP048240.1-5,0,1178
CP048240.1-6,6,338
CP048240.1-7,10,169
CP048240.1-8,5,428
CP048240.1-9,1,998
CP048240.1-10,2,839
CP048240.1-11,3,691
CP048240.1-12,2,840
CP048240.1-13,3,692
CP048240.1-14,15,80
CP048240.1-15,7,286
CP048240.1-16,8,237
CP048240.1-17,3,693
CP048240.1-18,7,287
CP048240.1-19,9,199
CP048240.1-20,4,553
CP048240.1-21,6,339
CP048240.1-22,3,694
CP048240.1-23,4,554
CP048240.1-24,19,48
CP048240.1-25,31,10
CP048240.1-26,14,94
CP048240.1-27,26,18
CP048240.1-28,11,149
CP048240.1-29,21,38
CP048240.1-30,5,429
CP048240.1-31,9,200
CP048240.1-32,15,81
CP048240.1-33,8,238
CP048240.1-34,14,95
CP048240.1-35,0,1179
CP048240.1-36,3,695
CP048240.1-37,13,108
CP048240.1-38,5,430
CP048240.1-39,11,150
CP048240.1-40,9,201
CP048240.1-41,2,841
CP048240.1-42,6,340
CP048240.1-43,2,842
CP048240.1-44,7,288
CP048240.1-45,6,341
CP048240.1-46,3,696
CP048240.1-47,2,843
CP048240.1-48,4,555
CP048240.1-49,6,342
CP048240.1-50,1,999
CP048240.1-51,2,844
CP048240.1-52,1,1000
CP048240.1-53,3,697
CP048240.1-54,2,845
CP048240.1-55,1,1001
CP048240.1-56,8,239
CP048240.1-57,7,289
CP048240.1-58,8,240
CP048240.1-59,1,1002
CP048240.1-60,3,698
CP048240.1-61,4,556
CP048240.1-62,1,1003
CP048240.1-63,1,1004
CP048240.1-64,1,1005
CP048240.1-65,6,343
CP048240.1-66,2,846
CP048240.1-67,4,557
CP048240.1-68,1,1006
CP048240.1-69,4,558
CP048240.1-70,0,1180
CP048240.1-71,3,699
CP048240.1-72,12,126
CP048240.1-73,2,847
CP048240.1-74,7,290
CP048240.1-75,3,700
CP048240.1-76,5,431
CP048240.1-77,7,291
CP048240.1-78,1,1007
CP048240.1-79,0,1181
CP048240.1-80,1,1008
CP048240.1-81,4,559
CP048240.1-82,1,1009
CP048240.1-83,0,1182
CP048240.1-84,3,701
CP048240.1-85,0,1183
CP048240.1-86,4,560
CP048240.1-87,1,1010
CP048240.1-88,13,109
CP048240.1-89,3,702
CP048240.1-90,0,1184
CP048240.1-91,2,848
CP048240.1-92,0,1185
CP048240.1-93,4,561
CP048240.1-94,0,1186
CP048240.1-95,2,849
CP048240.1-96,0,1187
CP048240.1-97,6,344
CP048240.1-98,4,562
CP048240.1-99,6,345
CP048240.1-100,1,1011
CP048240.1-101,1,1012
CP048240.1-102,1,1013
CP048240.1-103,4,563
CP048240.1-104,6,346
CP048240.1-105,3,703
CP048240.1-106,5,432
CP048240.1-107,5,433
CP048240.1-108,1,1014
CP048240.1-109,1,1015
CP048240.1-110,5,434
CP048240.1-111,5,435
CP048240.1-112,5,436
CP048240.1-113,1,1016
CP048240.1-114,1,1017
CP048240.1-115,14,96
CP048240.1-116,1,1018
CP048240.1-117,5,437
CP048240.1-118,1,1019
CP048240.1-119,5,438
CP048240.1-120,2,850
CP048240.1-121,2,851
CP048240.1-122,1,1020
CP048240.1-123,1,1021
CP048240.1-124,4,564
CP048240.1-125,0,1188
CP048240.1-126,10,170
CP048240.1-127,5,439
CP048240.1-128,1,1022
CP048240.1-129,5,440
CP048241.1-0,0,1189
CP048241.1-1,0,1190
CP048241.1-2,6,347
CP048241.1-3,4,565
CP048241.1-4,4,566
CP048241.1-5,2,852
CP048241.1-6,1,1023
CP048241.1-7,7,292
CP048241.1-8,1,1024
CP048241.1-9,15,82
CP048241.1-10,1,1025
CP048241.1-11,13,110
CP048241.1-12,1,1026
CP048241.1-13,1,1027
CP048241.1-14,4,567
CP048241.1-15,4,568
CP048241.1-16,1,1028
CP048241.1-17,2,853
CP048241.1-18,9,202
CP048241.1-19,1,1029
CP048241.1-20,0,1191
CP048241.1-21,3,704
CP048241.1-22,13,111
CP048241.1-23,1,1030
CP048241.1-24,3,705
CP048241.1-25,2,854
CP048241.1-26,1,1031
CP048241.1-27,1,1032
CP048241.1-28,2,855
CP048241.1-29,2,856
CP048241.1-30,0,1192
CP048241.1-31,0,1193
CP048241.1-32,2,857
CP048241.1-33,5,441
CP048241.1-34,3,706
CP048241.1-35,12,127
CP048241.1-36,1,1033
CP048241.1-37,3,707
CP048241.1-38,1,1034
CP048241.1-39,1,1035
CP048241.1-40,4,569
CP048241.1-41,0,1194
CP048241.1-42,0,1195
CP048241.1-43,2,858
CP048241.1-44,1,1036
CP048241.1-45,4,570
CP048241.1-46,6,348
CP048241.1-47,4,571
CP048241.1-48,4,572
CP048241.1-49,8,241
CP048241.1-50,5,442
CP048241.1-51,5,443
CP048241.1-52,0,1196
CP048241.1-53,1,1037
CP048241.1-54,6,349
CP048241.1-55,2,859
CP048241.1-56,2,860
CP048241.1-57,6,350
CP048241.1-58,3,708
CP048241.1-59,2,861
CP048241.1-60,1,1038
CP048241.1-61,5,444
CP048241.1-62,1,1039
CP048241.1-63,4,573
CP048241.1-64,3,709
CP048241.1-65,2,862
CP048241.1-66,5,445
CP048241.1-67,3,710
CP048241.1-68,9,203
CP048241.1-69,6,351
CP048241.1-70,2,863
CP048241.1-71,1,1040
CP048241.1-72,2,864
CP048241.1-73,3,711
CP048241.1-74,4,574
CP048241.1-75,5,446
CP048241.1-76,5,447
CP048241.1-77,2,865
CP048241.1-78,5,448
CP048241.1-79,4,575
CP048241.1-80,0,1197
CP048241.1-81,1,1041
CP048241.1-82,0,1198
CP048241.1-83,6,352
CP048241.1-84,5,449
CP048241.1-85,7,293
CP048241.1-86,1,1042
CP048241.1-87,2,866
CP048241.1-88,8,242
CP048241.1-89,6,353
CP048241.1-90,5,450
CP048241.1-91,15,83
CP048241.1-92,21,39
CP048241.1-93,3,712
CP048241.1-94,6,354
CP048241.1-95,1,1043
CP048241.1-96,0,1199
CP048241.1-97,1,1044
CP048241.1-98,10,171
CP048241.1-99,3,713
CP048241.1-100,1,1045
CP048241.1-101,2,867
CP048241.1-102,9,204
CP048241.1-103,2,868
CP048241.1-104,0,1200
CP048241.1-105,0,1201
CP048241.1-106,5,451
CP048241.1-107,1,1046
CP048241.1-108,3,714
CP048241.1-109,5,452
CP048241.1-110,8,243
CP048241.1-111,2,869
CP048241.1-112,0,1202
CP048241.1-113,0,1203
CP048241.1-114,1,1047
CP048241.1-115,4,576
CP048241.1-116,4,577
CP048241.1-117,4,578
CP048241.1-118,1,1048
CP048241.1-119,4,579
CP048241.1-120,6,355
CP048241.1-121,1,1049
CP048241.1-122,0,1204
CP048241.1-123,10,172
CP048241.1-124,9,205
CP048241.1-125,9,206
CP048241.1-126,5,453
CP048241.1-127,7,294
CP048241.1-128,5,454
CP048241.1-129,0,1205
CP048241.1-130,4,580
CP048241.1-131,1,1050
CP048241.1-132,9,207
CP048241.1-133,7,295
CP048241.1-134,12,128
CP048241.1-135,15,84
CP048241.1-136,14,97
CP048241.1-137,8,244
